episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_speed,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
51,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,164,0.007538497447967529,0.02835192700575401,,out_of_road
52,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,752,6.6366143226623535,0.06020078956560688,,out_of_road
53,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,199,0.8085005283355713,0.043986721703754596,,out_of_road
54,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,39.54343032836914,0.19614572899974883,,max_step
55,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,161,4.917034149169922,0.061494058009630405,,out_of_road
56,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,36.16407775878906,0.15934164891857655,,max_step
57,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,413,7.113503932952881,0.0544471011449725,,out_of_road
58,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,490,7.391489028930664,0.10981602545789614,,out_of_road
59,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,25.511972427368164,0.0874379604968708,,max_step
60,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,276,5.524377822875977,0.053624596139686044,,out_of_road
61,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,364,9.677475929260254,0.05497535433400177,,out_of_road
62,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,606,-0.6496395468711853,0.0,,out_of_road
63,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,838,29.367292404174805,0.11704908660057319,,arrive_dest
64,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,35.96044921875,0.17855167518509552,,max_step
65,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,34.93701171875,0.10917684134794399,,max_step
66,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,-0.08816579729318619,0.002249441788997501,,max_step
67,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,69,-0.4889427125453949,0.007304693477741186,,out_of_road
68,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,632,20.572277069091797,0.043811831568055376,,out_of_road
69,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,900,27.426002502441406,0.11517593818173433,,out_of_road
70,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,165,5.341796875,0.09341797591610389,,arrive_dest
71,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,269,-0.7112252116203308,0.0,,out_of_road
72,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,903,30.769872665405273,0.08132032826073583,,out_of_road
73,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,408,13.73896598815918,0.06158014758108823,,arrive_dest
74,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,508,16.102294921875,0.09871253405704977,,arrive_dest
75,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,774,28.546663284301758,0.10648982715823035,,out_of_road
76,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,31.213659286499023,0.07414837900642306,,max_step
77,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,32.88252258300781,0.10424873235449195,,max_step
78,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,889,30.526071548461914,0.09874599306929031,,arrive_dest
79,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,793,22.992977142333984,0.05530292195447663,,out_of_road
80,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,191,4.669885158538818,0.00650235560005872,,out_of_road
81,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,401,14.6760835647583,0.08800985419569987,,out_of_road
82,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,881,25.355640411376953,0.06508634364915321,,arrive_dest
83,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,31.723499298095703,0.06075270638801158,,max_step
84,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,740,23.50505828857422,0.08100138029989762,,arrive_dest
85,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,978,28.966808319091797,0.08680189163509779,,arrive_dest
86,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,13.099762916564941,0.02231569712702185,,max_step
87,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,497,17.761451721191406,0.13592815133686773,,out_of_road
88,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,499,16.516342163085938,0.09922291728703377,,out_of_road
89,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,648,13.200218200683594,0.03461274098213992,,out_of_road
90,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,185,4.143330097198486,0.012198005797895225,,out_of_road
91,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,337,12.64963150024414,0.11631665249266702,,out_of_road
92,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,581,15.33266544342041,0.08324418125654894,,out_of_road
93,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.017283177003264427,0.01257252379192505,,max_step
94,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,515,12.295181274414062,0.029513527762180972,,out_of_road
95,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,837,26.834880828857422,0.09021679544014681,,arrive_dest
96,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,81,0.5854203701019287,0.004472023772972601,,out_of_road
97,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,431,15.224845886230469,0.09655502750786786,,out_of_road
98,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,743,24.523632049560547,0.08320849977902477,,out_of_road
99,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,433,14.718544960021973,0.10837668194123662,,out_of_road
100,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.03786960244178772,0.0008856399850919842,,max_step
101,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,817,22.78608512878418,0.07853598488526672,,out_of_road
102,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,180,3.378296375274658,0.07587267533979482,,out_of_road
103,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,311,8.36182975769043,0.016427883079539015,,out_of_road
104,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,377,9.622776985168457,0.0537383397176506,,out_of_road
105,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,352,10.439469337463379,0.01801393112823875,,out_of_road
106,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.03396490216255188,0.04662122461595573,,max_step
107,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,328,11.190041542053223,0.06088364265274211,,out_of_road
108,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,815,23.50016212463379,0.06238649017606045,,out_of_road
109,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,212,4.476696968078613,0.023528793044739735,,out_of_road
110,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,64,-0.03514070808887482,0.023057740181684494,,out_of_road
111,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,3.687201738357544,0.01563879383634776,,max_step
112,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,115,1.8262956142425537,0.03485867121945257,,out_of_road
113,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,412,-0.2746959626674652,0.0,,out_of_road
114,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,154,2.762232780456543,0.009504953435585871,,out_of_road
115,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.49221551418304443,0.0,,arrive_dest
116,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,10.733399391174316,0.015849335476756096,,max_step
117,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,341,7.777906894683838,0.0650227943249593,,out_of_road
118,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,832,5.560359954833984,0.010640283534415245,,out_of_road
119,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,168,3.8603882789611816,0.02071217305049123,,out_of_road
120,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,17.272968292236328,0.029749411049066112,,max_step
121,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,414,13.838485717773438,0.14498788643862315,,out_of_road
122,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,110,1.8758383989334106,0.015178172425790266,,out_of_road
123,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,108,2.7973132133483887,0.007058357888901675,,arrive_dest
124,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,280,9.15915584564209,0.09729689764790236,,out_of_road
125,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,518,16.600502014160156,0.09611773041245962,,out_of_road
126,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.4778328239917755,0.21058642864227295,,arrive_dest
127,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,316,9.419808387756348,0.06473250013092367,,out_of_road
128,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,29.47212028503418,0.13401290004188196,,max_step
129,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,211,3.702854871749878,0.030740459754144977,,out_of_road
130,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,142,2.6360878944396973,0.012309727285214712,,out_of_road
131,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,324,9.492791175842285,0.042259236221362684,,out_of_road
132,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,523,16.820457458496094,0.14798422342537587,,out_of_road
133,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,303,9.564866065979004,0.058660760260626624,,out_of_road
134,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.8868042230606079,0.0017857347466051579,,max_step
135,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.05071968957781792,1.0161846876144408e-06,,max_step
136,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,523,3.5394957065582275,0.015741451630942226,,out_of_road
137,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,399,11.346673965454102,0.07543310994529784,,out_of_road
138,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,208,-0.21165670454502106,0.0008373140937272602,,out_of_road
139,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,548,16.536449432373047,0.11786013491873215,,arrive_dest
140,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,401,3.8480842113494873,0.03192846302611944,,arrive_dest
141,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,103,2.219367265701294,0.015400713183058119,,arrive_dest
142,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,275,5.595131874084473,0.08436794392087243,,out_of_road
143,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,532,15.236173629760742,0.07844004453040827,,out_of_road
144,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,353,11.507619857788086,0.15595516813628735,,out_of_road
145,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,5.25469970703125,0.016398846733383834,,max_step
146,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,293,9.3641996383667,0.08265936256659698,,out_of_road
147,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,401,14.645824432373047,0.24926523159971076,,out_of_road
148,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.4422897398471832,0.0,,arrive_dest
149,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,410,11.85921859741211,0.10684758179775644,,out_of_road
150,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,194,5.051384449005127,0.13426159784082592,,out_of_road
151,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,25.317283630371094,0.11355905542941765,,max_step
152,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,265,7.474837779998779,0.11551021020508037,,out_of_road
153,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,350,10.931272506713867,0.11473295803980103,,out_of_road
154,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,487,11.919883728027344,0.054691732885006214,,out_of_road
155,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,377,-0.20790602266788483,0.12271986539112478,,out_of_road
156,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,229,6.484071254730225,0.019357956470067585,,arrive_dest
157,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.8830272555351257,0.0030558285433799027,,max_step
158,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,602,4.784750461578369,0.026537621379876353,,out_of_road
159,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,125,2.1972968578338623,0.019837883204221727,,out_of_road
160,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.8894325494766235,0.0016125770770013333,,max_step
161,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,731,22.325096130371094,0.10677273199726635,,out_of_road
162,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,358,10.787117004394531,0.0802004732348951,,out_of_road
163,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,257,5.8627238273620605,0.0999493401077239,,out_of_road
164,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,234,6.853653430938721,0.033622368528412126,,out_of_road
165,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,475,15.073554992675781,0.1390748752359497,,arrive_dest
166,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,385,11.479307174682617,0.12393948541131693,,out_of_road
167,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,499,14.488862037658691,0.09937032805671747,,out_of_road
168,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,152,2.913893461227417,0.04960136923105701,,arrive_dest
169,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,4.835647106170654,0.013053201784263365,,max_step
170,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,752,3.118872880935669,0.007295016531257871,,out_of_road
171,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,429,8.798709869384766,0.03723152196425554,,out_of_road
172,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,468,13.585057258605957,0.0971879507225946,,out_of_road
173,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,611,20.149959564208984,0.15565548553215355,,out_of_road
174,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,430,15.374988555908203,0.2155157632432705,,out_of_road
175,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,168,2.338080406188965,0.014461341757504713,,out_of_road
176,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,346,9.12083911895752,0.050648645453445745,,out_of_road
177,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,538,16.976106643676758,0.1210500348080642,,out_of_road
178,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,164,3.5904316902160645,0.06705206875666612,,arrive_dest
179,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,124,2.603663206100464,0.019370390612992547,,out_of_road
180,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,297,8.972367286682129,0.11573402581090478,,out_of_road
181,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,2.492114305496216,0.004220630422234535,,max_step
182,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.8252025246620178,0.005536849645723123,,max_step
183,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,135,2.641468048095703,0.02531123844285806,,out_of_road
184,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,626,18.050153732299805,0.20149452170392815,,out_of_road
