episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
17,fresh,0,fresh,,,0,1,1,12,1,1,20.0,5.0,15.0,20.0,3,240,1.5416288375854492,0.24327829480171204,,crash_vehicle
18,fresh,0,fresh,,,0,0,0,2,1,1,10.0,20.0,10.0,35.0,2,926,22.56621551513672,0.38495736000918607,,out_of_road
19,fresh,0,fresh,,,0,1,0,12,1,1,20.0,10.0,10.0,20.0,3,388,6.3656206130981445,0.32233404872828575,,out_of_road
20,fresh,0,fresh,,,0,0,0,1,0,0,15.0,10.0,10.0,20.0,1,112,-3.233614206314087,0.14813721332965152,,out_of_road
21,fresh,0,fresh,,,0,1,1,2,1,1,5.0,40.0,10.0,55.0,1,1000,42.0361328125,0.5237929058922455,,max_step
22,fresh,0,fresh,,,0,1,1,3,1,0,15.0,5.0,10.0,35.0,0,89,-0.37268972396850586,0.20161195539377547,,crash_vehicle
23,fresh,0,fresh,,,0,1,0,18,0,0,10.0,5.0,5.0,10.0,1,243,1.106041431427002,0.21582233711862514,,out_of_road
24,fresh,0,fresh,,,0,1,1,3,1,0,5.0,40.0,15.0,55.0,0,395,10.563780784606934,0.48384684718249343,,out_of_road
25,fresh,0,fresh,,,0,1,0,3,0,0,20.0,20.0,5.0,20.0,2,460,14.903356552124023,0.5002452860383884,,out_of_road
26,fresh,0,fresh,,,0,1,0,18,1,1,20.0,20.0,10.0,35.0,1,38,11.073692321777344,3.7681736946105957,,arrive_dest
27,fresh,0,fresh,,,0,1,1,5,1,1,15.0,5.0,5.0,20.0,2,146,-0.1897602081298828,0.0946120890622882,,crash_vehicle
28,fresh,0,fresh,,,0,1,0,3,1,0,5.0,20.0,10.0,35.0,2,522,13.546293258666992,0.3837213847015438,,out_of_road
29,fresh,0,fresh,,,0,1,0,2,1,0,5.0,40.0,10.0,55.0,2,840,25.778026580810547,0.3994829256686249,,out_of_road
30,fresh,0,fresh,,,0,1,0,12,0,1,5.0,40.0,5.0,10.0,0,188,0.5408039093017578,0.2584558980479995,,out_of_road
31,fresh,0,fresh,,,0,1,0,12,1,1,10.0,10.0,15.0,20.0,0,183,4.597224235534668,0.3815335083162524,,out_of_road
32,fresh,0,fresh,,,0,1,0,8,1,0,10.0,20.0,10.0,55.0,3,97,0.7904691696166992,0.19069553120541818,,out_of_road
33,fresh,0,fresh,,,0,0,0,8,1,0,5.0,40.0,10.0,55.0,2,200,1.8623723983764648,0.27412259284872564,,out_of_road
34,fresh,0,fresh,,,0,1,1,8,0,0,10.0,10.0,5.0,55.0,1,172,-0.5607714653015137,0.15095788410453256,,out_of_road
35,fresh,0,fresh,,,0,0,0,4,1,0,20.0,5.0,5.0,20.0,2,109,0.9038863182067871,0.25260235933125563,,crash_vehicle
36,fresh,0,fresh,,,0,0,0,5,0,0,10.0,5.0,15.0,55.0,0,162,-0.4395174980163574,0.21304784304703828,,out_of_road
37,fresh,0,fresh,,,0,1,0,2,0,0,15.0,5.0,5.0,20.0,2,786,33.47964859008789,0.5592350336004988,,out_of_road
38,fresh,0,fresh,,,0,0,0,12,1,0,20.0,40.0,10.0,55.0,1,727,31.778236389160156,0.5251616188152046,,out_of_road
39,fresh,0,fresh,,,0,0,0,5,1,1,20.0,40.0,10.0,55.0,2,200,3.2756757736206055,0.29596767779672517,,out_of_road
40,fresh,0,fresh,,,0,1,1,5,0,1,5.0,20.0,10.0,20.0,1,277,3.58762264251709,0.24533930834423118,,out_of_road
41,fresh,0,fresh,,,0,1,1,12,0,0,5.0,20.0,10.0,10.0,0,63,-0.5103054046630859,0.25714538234566886,,out_of_road
42,fresh,0,fresh,,,0,1,1,1,1,1,10.0,20.0,10.0,35.0,1,78,-0.0017156600952148438,0.2840520199149465,,out_of_road
43,fresh,0,fresh,,,0,0,0,0,0,0,10.0,5.0,5.0,35.0,0,234,1.7331452369689941,0.24232743034123355,,out_of_road
44,fresh,0,fresh,,,0,0,0,0,0,0,10.0,40.0,5.0,10.0,0,164,2.9724130630493164,0.3763958553942602,,out_of_road
45,fresh,0,fresh,,,0,0,0,4,0,1,20.0,5.0,15.0,35.0,1,90,-0.41886377334594727,0.12399657443165779,,crash_vehicle
46,fresh,0,fresh,,,0,0,0,5,0,0,10.0,40.0,5.0,55.0,1,122,1.764113426208496,0.4416479942556776,,out_of_road
47,fresh,0,fresh,,,0,1,0,4,1,0,20.0,20.0,5.0,35.0,1,459,18.2332820892334,0.5345311468570597,,out_of_road
48,fresh,0,fresh,,,0,0,0,1,1,1,10.0,20.0,15.0,35.0,1,136,2.478508472442627,0.37297492551014705,,out_of_road
49,fresh,0,fresh,,,0,0,0,4,1,1,5.0,10.0,10.0,20.0,0,448,2.8503570556640625,0.1824353950269142,,out_of_road
50,fresh,0,fresh,,,0,1,1,5,1,1,15.0,20.0,10.0,55.0,0,310,4.574941635131836,0.24009097378941313,,out_of_road
51,fresh,0,fresh,,,0,0,0,0,0,0,20.0,5.0,5.0,35.0,0,53,-5.49464225769043,0.00040507710204934174,,out_of_road
52,fresh,0,fresh,,,0,1,0,18,0,0,20.0,5.0,5.0,55.0,1,459,10.388294219970703,0.4593050163259531,,crash_vehicle
53,fresh,0,fresh,,,0,0,0,8,0,0,5.0,20.0,10.0,20.0,0,1000,23.064849853515625,0.26271555849909783,,max_step
54,fresh,0,fresh,,,0,1,0,1,1,1,20.0,5.0,5.0,55.0,1,479,16.157827377319336,0.4146024376778068,,out_of_road
55,fresh,0,fresh,,,0,1,1,8,0,0,10.0,10.0,5.0,55.0,3,628,20.687496185302734,0.4124089796459421,,out_of_road
56,fresh,0,fresh,,,0,1,1,4,1,1,5.0,5.0,5.0,20.0,3,478,7.797219276428223,0.22543237500952626,,out_of_road
57,fresh,0,fresh,,,0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,124,0.0012845993041992188,0.41978244337764,rejection_fallback,out_of_road
58,fresh,0,fresh,,,0,0,0,2,0,1,10.0,5.0,15.0,55.0,2,114,0.5497250556945801,0.46435669077592984,,out_of_road
59,fresh,0,fresh,,,0,1,0,3,1,1,10.0,40.0,10.0,55.0,2,234,2.183774948120117,0.4114716705173636,,out_of_road
60,fresh,0,fresh,,,0,1,1,0,1,0,5.0,10.0,10.0,55.0,0,476,11.583288192749023,0.40090131237828996,,out_of_road
61,fresh,0,fresh,,,0,1,0,8,1,1,20.0,40.0,15.0,55.0,1,106,3.6178970336914062,0.5271699318908295,,out_of_road
62,fresh,0,fresh,,,0,0,0,12,1,1,20.0,5.0,10.0,55.0,1,80,0.2506117820739746,0.11565502849407494,,crash_vehicle
63,fresh,0,fresh,,,0,0,0,5,1,1,15.0,20.0,10.0,35.0,1,391,13.795856475830078,0.6186318331781555,,out_of_road
64,fresh,0,fresh,,,0,0,0,18,0,0,5.0,40.0,10.0,20.0,2,448,18.19443702697754,0.613258239732074,,out_of_road
65,fresh,0,fresh,,,0,0,0,12,0,1,10.0,5.0,10.0,10.0,1,185,3.2529335021972656,0.645437400365198,,out_of_road
66,fresh,0,fresh,,,0,0,0,12,1,0,5.0,40.0,15.0,55.0,0,58,-6.6359639167785645,0.0,,out_of_road
67,fresh,0,fresh,,,0,1,0,8,0,0,5.0,10.0,15.0,35.0,2,144,1.9493556022644043,0.2844783658834381,,out_of_road
68,fresh,0,fresh,,,0,0,0,4,0,1,15.0,40.0,5.0,20.0,0,152,1.4089269638061523,0.38109753447535794,,out_of_road
69,fresh,0,fresh,,,0,1,1,3,1,1,15.0,10.0,10.0,35.0,1,145,4.219025611877441,0.43423796213906385,,out_of_road
70,fresh,0,fresh,,,0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,89,-0.6477093696594238,0.25636227962592345,rejection_fallback,out_of_road
71,fresh,0,fresh,,,0,1,1,5,0,1,5.0,20.0,5.0,10.0,0,159,2.761018753051758,0.4714350989967022,,out_of_road
72,fresh,0,fresh,,,0,1,1,3,1,1,15.0,5.0,15.0,55.0,0,396,10.430401802062988,0.3616719974976296,,out_of_road
73,fresh,0,fresh,,,0,0,0,12,1,0,20.0,40.0,10.0,55.0,3,222,5.419232368469238,0.6187128065707715,,out_of_road
74,fresh,0,fresh,,,0,0,0,12,0,0,10.0,5.0,5.0,20.0,1,57,-0.515986442565918,0.5553496809382188,,out_of_road
75,fresh,0,fresh,,,0,1,1,12,0,0,5.0,5.0,15.0,55.0,3,46,-0.14690017700195312,0.20311833399793375,,crash_vehicle
76,fresh,0,fresh,,,0,0,0,4,0,0,5.0,40.0,5.0,55.0,3,290,11.900604248046875,0.8135195865584859,,out_of_road
77,fresh,0,fresh,,,0,0,0,8,0,1,20.0,40.0,5.0,55.0,3,170,4.444189071655273,0.501595011134358,,out_of_road
78,fresh,0,fresh,,,0,0,0,3,0,1,20.0,5.0,5.0,20.0,3,191,3.0874290466308594,0.2838965158090386,,out_of_road
79,fresh,0,fresh,,,0,1,0,8,1,1,15.0,5.0,10.0,35.0,2,293,8.57787036895752,0.40300198776628376,,out_of_road
80,fresh,0,fresh,,,0,0,0,1,1,1,10.0,5.0,15.0,20.0,0,76,-0.49982547760009766,0.035096864657182446,,crash_vehicle
81,fresh,0,fresh,,,0,0,0,0,1,0,15.0,5.0,10.0,10.0,0,589,26.485137939453125,0.5513264266410384,,out_of_road
82,fresh,0,fresh,,,0,1,0,0,0,0,20.0,5.0,5.0,35.0,0,138,2.0300493240356445,0.4702531948307718,,out_of_road
83,fresh,0,fresh,,,0,0,0,5,1,1,15.0,40.0,15.0,55.0,1,306,9.446337699890137,0.36946672843951806,,out_of_road
84,fresh,0,fresh,,,0,0,0,5,0,1,5.0,20.0,10.0,35.0,0,242,9.884150505065918,0.5141391249850762,,out_of_road
85,fresh,0,fresh,,,0,1,1,12,0,1,15.0,5.0,5.0,10.0,2,152,4.807535171508789,0.35853839815153105,,out_of_road
86,fresh,0,fresh,,,0,1,0,1,1,1,15.0,5.0,5.0,20.0,1,307,6.743426322937012,0.40505112088755596,,out_of_road
87,fresh,0,fresh,,,0,1,0,3,0,1,20.0,20.0,5.0,35.0,0,2,10.0,8.090396881103516,,arrive_dest
88,fresh,0,fresh,,,0,0,0,4,0,1,15.0,5.0,5.0,55.0,1,114,-0.9569478034973145,0.052658967379676666,,crash_vehicle
89,fresh,0,fresh,,,0,1,0,0,1,0,10.0,20.0,15.0,55.0,0,890,27.750019073486328,0.395288283509736,,out_of_road
90,fresh,0,fresh,,,0,0,0,4,0,0,10.0,5.0,5.0,35.0,2,139,-1.2019617557525635,0.12330537731591747,,crash_vehicle
91,fresh,0,fresh,,,0,1,0,1,1,1,10.0,40.0,15.0,55.0,0,377,7.776765823364258,0.274869524430365,,out_of_road
92,fresh,0,fresh,,,0,0,0,4,1,1,20.0,5.0,15.0,20.0,0,75,-0.5416598320007324,0.08803222457567851,,crash_vehicle
93,fresh,0,fresh,,,0,1,1,12,0,0,20.0,40.0,15.0,10.0,3,360,9.682123184204102,0.41383092139537137,,out_of_road
94,fresh,0,fresh,,,0,1,0,12,1,1,10.0,5.0,5.0,55.0,2,1000,37.81334686279297,0.5290256809089333,,max_step
95,fresh,0,fresh,,,0,1,1,2,0,1,20.0,5.0,15.0,55.0,1,1000,20.318431854248047,0.38917557516507806,,max_step
96,fresh,0,fresh,,,0,0,0,0,1,0,20.0,20.0,5.0,55.0,0,403,15.961828231811523,0.4953960789686471,,out_of_road
97,fresh,0,fresh,,,0,0,0,8,1,0,10.0,40.0,15.0,55.0,1,127,0.7242884635925293,0.31247437874397893,,out_of_road
98,fresh,0,fresh,,,0,1,1,12,0,1,5.0,10.0,15.0,20.0,3,423,5.4994964599609375,0.23186675667207926,,crash_vehicle
99,fresh,0,fresh,,,0,0,0,18,1,1,15.0,10.0,15.0,20.0,2,150,4.522744178771973,0.4631177299718062,,out_of_road
100,fresh,0,fresh,,,0,1,0,4,1,0,15.0,40.0,10.0,55.0,3,246,6.903228759765625,0.27133314938159525,,out_of_road
101,fresh,0,fresh,,,0,0,0,4,1,0,20.0,40.0,5.0,55.0,3,107,2.516117572784424,0.47556124474400674,,out_of_road
102,fresh,0,fresh,,,0,0,0,8,1,0,5.0,40.0,15.0,55.0,3,679,27.90062713623047,0.5814471994862729,,out_of_road
103,fresh,0,fresh,,,0,1,0,2,0,0,20.0,20.0,5.0,20.0,0,101,-0.33559608459472656,0.2736358406520126,,out_of_road
104,fresh,0,fresh,,,0,1,1,1,0,1,15.0,20.0,5.0,20.0,1,186,2.276824951171875,0.3919294901512643,,out_of_road
105,fresh,0,fresh,,,0,0,0,18,1,0,20.0,5.0,10.0,20.0,2,66,0.8269186019897461,0.4387499112071413,,crash_vehicle
106,fresh,0,fresh,,,0,1,1,12,1,0,15.0,10.0,5.0,20.0,2,987,37.2629280090332,0.4639808891415162,,crash_vehicle
107,fresh,0,fresh,,,0,1,0,18,1,0,5.0,5.0,15.0,55.0,3,136,0.48160457611083984,0.24969491762492588,,out_of_road
108,fresh,0,fresh,,,0,1,0,1,0,0,20.0,10.0,15.0,10.0,0,775,33.74565124511719,0.5176818872723848,,out_of_road
109,fresh,0,fresh,,,0,0,0,12,0,0,5.0,5.0,10.0,55.0,1,113,-0.47005462646484375,0.1536007856505107,,out_of_road
110,fresh,0,fresh,,,0,1,0,18,1,0,15.0,40.0,5.0,55.0,0,708,32.1553955078125,0.576897780041968,,out_of_road
111,fresh,0,fresh,,,0,0,0,3,0,0,10.0,40.0,10.0,20.0,2,1000,53.15620422363281,0.5822946298451861,,max_step
112,fresh,0,fresh,,,0,1,0,1,1,0,15.0,5.0,5.0,20.0,1,338,21.76795196533203,0.7025681097920125,,out_of_road
113,fresh,0,fresh,,,0,0,0,2,0,0,10.0,20.0,10.0,10.0,2,196,7.226895332336426,0.4507506273268741,,out_of_road
114,fresh,0,fresh,,,0,1,0,18,1,0,10.0,20.0,5.0,35.0,3,100,-0.1398615837097168,0.20086928676813842,,out_of_road
115,fresh,0,fresh,,,0,1,0,2,1,1,15.0,20.0,5.0,35.0,1,196,6.09561824798584,0.5534079551544725,,out_of_road
116,fresh,0,fresh,,,0,0,0,5,0,0,20.0,20.0,15.0,20.0,3,99,-0.9915614128112793,0.23543158015518478,,out_of_road
117,fresh,0,fresh,,,0,1,1,4,1,1,5.0,40.0,5.0,55.0,1,118,-0.9839296340942383,0.20865648864942082,,out_of_road
118,fresh,0,fresh,,,0,0,0,2,0,0,20.0,10.0,15.0,20.0,2,104,1.945559024810791,0.2537050717152082,,crash_vehicle
119,fresh,0,fresh,,,0,1,1,0,0,0,20.0,20.0,5.0,20.0,0,72,1.2046122550964355,0.2842227199839221,,out_of_road
120,fresh,0,fresh,,,0,0,0,3,0,1,15.0,5.0,10.0,35.0,0,82,-0.3257632255554199,0.03972828928835508,,crash_vehicle
121,fresh,0,fresh,,,0,1,0,1,1,0,15.0,20.0,10.0,35.0,1,69,-1.7047698497772217,0.041297954061756965,,out_of_road
122,fresh,0,fresh,,,0,1,1,3,1,0,5.0,40.0,10.0,55.0,0,138,0.6612625122070312,0.3334473488393469,,out_of_road
123,fresh,0,fresh,,,0,0,0,8,1,1,10.0,10.0,15.0,35.0,3,46,-1.7878918647766113,0.056415739266768745,,out_of_road
124,fresh,0,fresh,,,0,0,0,18,1,0,5.0,40.0,5.0,55.0,1,117,-0.9126806259155273,0.1474098578795918,,out_of_road
125,fresh,0,fresh,,,0,1,0,18,0,0,5.0,10.0,10.0,20.0,2,315,25.74689292907715,0.8797315359115601,,out_of_road
126,fresh,0,fresh,,,0,0,0,18,1,0,15.0,10.0,5.0,20.0,2,224,10.542316436767578,0.41429020500592223,,crash_vehicle
127,fresh,0,fresh,,,0,1,0,8,0,1,10.0,40.0,15.0,55.0,2,145,1.7725281715393066,0.1804351882944847,,out_of_road
128,fresh,0,fresh,,,0,0,0,2,1,0,20.0,40.0,10.0,55.0,2,305,14.838165283203125,0.6994341887411524,,out_of_road
129,fresh,0,fresh,,,0,0,0,3,0,1,5.0,5.0,15.0,35.0,2,67,-0.7883644104003906,0.07433554760889331,,crash_vehicle
130,fresh,0,fresh,,,0,1,0,2,1,0,10.0,40.0,15.0,55.0,2,122,-0.9491353034973145,0.1294423867261312,,out_of_road
131,fresh,0,fresh,,,0,0,0,1,1,1,20.0,40.0,10.0,55.0,1,155,4.610088348388672,0.2604873748225791,,out_of_road
132,fresh,0,fresh,,,0,0,0,5,0,0,20.0,10.0,15.0,55.0,2,422,27.008052825927734,0.7828725401347424,,out_of_road
133,fresh,0,fresh,,,0,0,0,8,1,0,15.0,20.0,10.0,35.0,2,176,11.267709732055664,0.7581131318584085,,crash_vehicle
134,fresh,0,fresh,,,0,0,0,18,1,0,15.0,10.0,10.0,55.0,1,557,30.66162872314453,0.5421550663512474,,out_of_road
135,fresh,0,fresh,,,0,0,0,4,1,0,5.0,40.0,5.0,55.0,0,197,2.4828171730041504,0.3214571271564452,,out_of_road
136,fresh,0,fresh,,,0,0,0,2,1,1,15.0,10.0,5.0,55.0,2,521,21.84811782836914,0.32191728718307105,,crash_vehicle
137,fresh,0,fresh,,,0,1,0,12,1,0,20.0,20.0,5.0,35.0,1,88,-0.36119985580444336,0.1489666992459785,,out_of_road
138,fresh,0,fresh,,,0,0,0,1,1,0,10.0,5.0,5.0,20.0,0,77,0.8621854782104492,0.09979774193330244,,crash_vehicle
139,fresh,0,fresh,,,0,1,0,5,0,0,15.0,10.0,10.0,55.0,3,203,7.263798713684082,0.30147120406107947,,out_of_road
140,fresh,0,fresh,,,0,1,1,12,1,1,20.0,5.0,10.0,35.0,1,164,7.619473457336426,0.527567804660421,,out_of_road
141,fresh,0,fresh,,,0,0,0,3,1,1,20.0,10.0,10.0,20.0,1,2,10.0,7.052252292633057,,arrive_dest
142,fresh,0,fresh,,,0,1,0,2,0,1,10.0,5.0,5.0,10.0,2,485,27.051902770996094,0.567406105826196,,out_of_road
143,fresh,0,fresh,,,0,1,1,3,1,1,5.0,40.0,10.0,55.0,1,134,0.5109744071960449,0.19645260874904805,,out_of_road
144,fresh,0,fresh,,,0,1,1,4,0,0,15.0,10.0,5.0,20.0,2,504,26.573345184326172,0.48192317841485854,,out_of_road
145,fresh,0,fresh,,,0,1,1,5,1,0,5.0,10.0,15.0,20.0,2,172,4.059833526611328,0.249087234915689,,crash_vehicle
146,fresh,0,fresh,,,0,1,1,12,1,1,15.0,10.0,15.0,20.0,2,55,-0.03529071807861328,0.08966615958647295,,crash_vehicle
147,fresh,0,fresh,,,0,0,0,0,1,0,5.0,5.0,15.0,35.0,0,372,19.19583511352539,0.461490256456478,,out_of_road
148,fresh,0,fresh,,,0,0,0,8,0,0,15.0,10.0,10.0,20.0,0,109,0.14226436614990234,0.09864071558374878,,out_of_road
149,fresh,0,fresh,,,0,1,1,5,1,0,5.0,20.0,15.0,35.0,1,196,4.508270263671875,0.21986787090534154,,crash_vehicle
150,fresh,0,fresh,,,0,0,0,4,0,0,5.0,5.0,10.0,55.0,3,556,22.638261795043945,0.44478477863720517,,out_of_road
151,fresh,0,fresh,,,0,1,0,0,1,0,5.0,40.0,5.0,10.0,0,534,27.757701873779297,0.590796443134937,,out_of_road
152,fresh,0,fresh,,,0,0,0,1,0,0,20.0,40.0,15.0,10.0,1,67,0.6279029846191406,0.33147345094093633,,out_of_road
153,fresh,0,fresh,,,0,1,0,2,1,1,15.0,5.0,10.0,20.0,0,315,14.835081100463867,0.6244011070638422,,out_of_road
154,fresh,0,fresh,,,0,1,0,1,1,0,10.0,5.0,5.0,35.0,1,271,23.13437843322754,0.7889185623709126,,out_of_road
155,fresh,0,fresh,,,0,1,0,8,0,1,20.0,20.0,5.0,35.0,3,53,1.1947813034057617,0.13045370888035251,,out_of_road
156,fresh,0,fresh,,,0,0,0,0,1,0,20.0,20.0,15.0,10.0,0,146,1.8429183959960938,0.19858287834906824,,out_of_road
157,fresh,0,fresh,,,0,1,0,12,1,1,20.0,10.0,10.0,35.0,1,200,5.891910552978516,0.628533304259181,,out_of_road
158,fresh,0,fresh,,,0,1,1,18,1,1,5.0,5.0,10.0,20.0,2,75,0.4570469856262207,0.15072810540596643,,crash_vehicle
159,fresh,0,fresh,,,0,1,1,1,0,1,15.0,20.0,5.0,20.0,0,80,1.0401315689086914,0.2370015850290656,,out_of_road
160,fresh,0,fresh,,,0,1,0,2,0,0,10.0,40.0,5.0,20.0,1,187,21.77509880065918,1.3604683160463118,,out_of_road
161,fresh,0,fresh,,,0,1,1,1,1,0,10.0,40.0,10.0,55.0,1,503,31.670120239257812,0.6731629763261432,,crash_vehicle
162,fresh,0,fresh,,,0,1,1,8,0,0,10.0,5.0,10.0,10.0,3,124,1.2446379661560059,0.25355701354302224,,out_of_road
163,fresh,0,fresh,,,0,1,0,5,1,1,10.0,10.0,10.0,55.0,0,105,-0.07472991943359375,0.1596242464724041,,out_of_road
164,fresh,0,fresh,,,0,1,1,1,0,0,20.0,5.0,5.0,55.0,1,96,4.652948379516602,0.41640701179858297,,out_of_road
165,fresh,0,fresh,,,0,1,0,4,0,1,5.0,40.0,10.0,35.0,2,147,8.915793418884277,0.6332998654367973,,out_of_road
166,fresh,0,fresh,,,0,1,0,8,1,1,10.0,40.0,15.0,55.0,0,1000,54.77634811401367,0.4423938302472234,,max_step
167,fresh,0,fresh,,,0,0,0,8,1,1,15.0,5.0,5.0,35.0,3,217,24.783000946044922,1.3213762547563297,,crash_vehicle
168,fresh,0,fresh,,,0,1,0,2,0,1,20.0,40.0,5.0,20.0,2,229,16.920202255249023,0.6130331155059119,,out_of_road
169,fresh,0,fresh,,,0,1,0,3,1,1,15.0,40.0,15.0,55.0,1,1000,87.39102172851562,0.8467902130410075,,max_step
170,fresh,0,fresh,,,0,1,0,4,1,0,15.0,20.0,5.0,35.0,3,461,25.170974731445312,0.6098989435186742,,crash_vehicle
171,fresh,0,fresh,,,0,1,0,18,0,1,10.0,40.0,5.0,20.0,0,397,22.9432373046875,0.6806491847321279,,crash_vehicle
172,fresh,0,fresh,,,0,0,0,2,1,1,20.0,40.0,5.0,55.0,0,64,0.24667787551879883,0.25041029579006135,,out_of_road
173,fresh,0,fresh,,,0,0,0,0,0,0,10.0,10.0,10.0,20.0,0,35,-5.3783135414123535,0.0,,out_of_road
174,fresh,0,fresh,,,0,1,1,1,1,0,10.0,20.0,5.0,35.0,1,774,107.94677734375,1.6173133140752327,,out_of_road
175,fresh,0,fresh,,,0,1,0,2,0,1,10.0,5.0,10.0,10.0,2,480,63.20130920410156,1.6568466460021833,,out_of_road
176,fresh,0,fresh,,,0,0,0,12,1,0,15.0,40.0,5.0,55.0,3,214,21.6522216796875,1.3692754365712683,,crash_vehicle
177,fresh,0,fresh,,,0,0,0,2,1,1,5.0,20.0,15.0,35.0,1,151,7.817136764526367,0.8371889542368863,,out_of_road
178,fresh,0,fresh,,,0,1,1,0,0,0,15.0,5.0,15.0,55.0,0,520,39.25636291503906,0.8767757004986588,,out_of_road
179,fresh,0,fresh,,,0,0,0,2,0,0,5.0,10.0,5.0,10.0,2,56,-8.296655654907227,0.0,,out_of_road
180,fresh,0,fresh,,,0,0,0,18,0,0,20.0,5.0,5.0,35.0,1,54,-0.08567190170288086,0.1297082918247691,,crash_vehicle
181,fresh,0,fresh,,,0,1,0,4,1,1,15.0,10.0,10.0,20.0,0,112,9.098288536071777,0.5476977983489633,,out_of_road
182,fresh,0,fresh,,,0,1,0,0,0,0,20.0,10.0,5.0,10.0,0,43,-1.2734735012054443,0.05366291001785633,,out_of_road
183,fresh,0,fresh,,,0,0,0,2,0,0,20.0,20.0,15.0,55.0,2,499,55.91045379638672,1.2395392253729915,,out_of_road
184,fresh,0,fresh,,,0,1,1,5,0,0,20.0,10.0,5.0,55.0,3,500,40.30911636352539,0.7152356456890703,,crash_vehicle
185,fresh,0,fresh,,,0,1,0,5,1,0,20.0,5.0,15.0,55.0,2,48,0.11884641647338867,0.1831590374931693,,out_of_road
186,fresh,0,fresh,,,0,1,1,2,0,0,20.0,20.0,15.0,55.0,1,180,25.563655853271484,1.5609149932861328,,out_of_road
187,fresh,0,fresh,,,0,1,0,4,0,1,5.0,20.0,15.0,20.0,2,691,80.3909683227539,1.3614508247922152,,out_of_road
188,fresh,0,fresh,,,0,0,0,12,1,1,10.0,20.0,15.0,35.0,0,187,21.052165985107422,1.0541481162137527,,out_of_road
189,fresh,0,fresh,,,0,0,0,1,0,0,15.0,20.0,15.0,55.0,0,248,32.18912887573242,1.368661271348115,,out_of_road
190,fresh,0,fresh,,,0,0,0,5,0,0,15.0,20.0,15.0,55.0,0,332,30.043170928955078,0.9632161474865244,,out_of_road
191,fresh,0,fresh,,,0,0,0,18,0,1,20.0,10.0,15.0,20.0,3,90,6.418384552001953,0.5971431444916461,,crash_vehicle
192,fresh,0,fresh,,,0,1,0,2,1,1,15.0,5.0,5.0,20.0,1,2,10.0,5.732702255249023,,arrive_dest
