episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
55,fresh,3,fresh,,,0,1,1,5,1,1,15.0,20.0,10.0,35.0,2,49,-0.9693694114685059,0.160648447518446,,out_of_road
56,mutation,2,mutation,maximum_distractor_speed,,0,0,0,3,0,0,20.0,20.0,5.0,20.0,2,569,31.833309173583984,0.7847700143242762,,out_of_road
57,fresh,3,fresh,,,0,0,0,4,1,1,5.0,20.0,10.0,55.0,2,218,3.4621028900146484,0.36575934113165653,,out_of_road
58,crossover,5,crossover,,distractor_cars|has_brake_checker|distance_to_nearest|cluster_dist|brake_dist,0,1,0,12,1,1,20.0,10.0,10.0,20.0,3,237,9.62275505065918,0.7792833930643802,,out_of_road
59,fresh,0,fresh,,,0,0,0,0,1,0,15.0,5.0,15.0,20.0,0,132,2.9524154663085938,0.5925379925209916,,out_of_road
60,crossover,2,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster|maximum_distractor_speed|cluster_dist|brake_dist,0,0,0,3,1,0,20.0,40.0,10.0,55.0,3,81,1.5155892372131348,0.5102886885956481,,out_of_road
61,fresh,0,fresh,,,0,1,0,0,0,0,10.0,10.0,5.0,35.0,0,90,0.4562387466430664,0.15888733712749348,,out_of_road
62,crossover,1,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster|maximum_distractor_speed,4,1,0,2,0,0,15.0,10.0,10.0,35.0,1,88,0.6921463012695312,0.21685299196873198,,out_of_road
63,fresh,1,fresh,,,0,0,0,2,1,0,20.0,10.0,5.0,20.0,2,152,0.7007489204406738,0.41038802606788904,,out_of_road
64,mutation,2,mutation,has_cluster,,0,0,0,3,0,0,20.0,20.0,5.0,20.0,2,530,20.120695114135742,0.5135909727581267,,out_of_road
65,fresh,0,fresh,,,0,1,1,1,1,1,20.0,40.0,15.0,55.0,1,124,1.481201171875,0.43299500457942486,,out_of_road
66,replay,0,replay,,,0,1,1,1,1,1,20.0,40.0,15.0,55.0,1,189,4.563350677490234,0.48335194815364146,,out_of_road
67,fresh,1,fresh,,,0,1,1,2,0,1,15.0,5.0,15.0,55.0,2,590,28.58747100830078,0.7933959271916646,,out_of_road
68,replay,1,replay,,,0,1,1,2,0,1,15.0,5.0,15.0,55.0,2,308,12.850299835205078,0.6884586494174096,,out_of_road
69,fresh,6,fresh,,,0,0,0,18,1,0,5.0,10.0,15.0,35.0,0,119,1.338183879852295,0.355176907189253,,out_of_road
70,crossover,4,crossover,,distractor_cars|intersection_cars|has_cluster|distance_to_nearest,0,1,1,8,0,1,10.0,40.0,5.0,35.0,1,108,1.856691837310791,0.670864772948402,,out_of_road
71,fresh,6,fresh,,,0,1,0,18,0,1,20.0,5.0,15.0,20.0,2,95,1.1940951347351074,0.32580925257582416,,out_of_road
72,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,2,1,0,1,1,1,20.0,40.0,15.0,55.0,1,416,16.466835021972656,0.57596777186532,,out_of_road
73,fresh,0,fresh,,,0,1,0,1,1,1,15.0,10.0,10.0,20.0,1,136,5.054415702819824,0.8858716446659801,,out_of_road
74,replay,0,replay,,,0,1,0,1,1,1,15.0,10.0,10.0,20.0,1,66,-0.8784604072570801,0.4105834306189508,,out_of_road
75,fresh,0,fresh,,,0,1,1,0,0,0,10.0,40.0,5.0,10.0,0,79,4.445351600646973,0.7390313916427048,,out_of_road
76,replay,0,replay,,,0,1,1,0,0,0,10.0,40.0,5.0,10.0,0,136,2.9473133087158203,0.3918921486063696,,out_of_road
77,fresh,3,fresh,,,0,1,0,5,0,0,20.0,20.0,15.0,55.0,2,2,10.0,8.091595649719238,,arrive_dest
78,replay,3,replay,,,0,1,0,5,0,0,20.0,20.0,15.0,55.0,2,150,5.769338607788086,0.48895333488782244,,out_of_road
79,fresh,5,fresh,,,0,1,1,12,1,1,5.0,5.0,10.0,20.0,2,115,3.225264549255371,0.1982488667106499,,out_of_road
80,mutation,3,mutation,has_brake_checker,,1,1,0,5,1,0,20.0,20.0,15.0,55.0,2,142,4.376229286193848,0.7638628854822944,,out_of_road
81,fresh,6,fresh,,,0,0,0,18,0,0,15.0,20.0,5.0,35.0,2,126,6.148290634155273,0.6986211566697984,,out_of_road
82,replay,6,replay,,,0,0,0,18,0,0,15.0,20.0,5.0,35.0,2,117,4.456090927124023,0.7187002166850954,,crash_vehicle
83,fresh,0,fresh,,,0,0,0,0,0,0,20.0,5.0,15.0,55.0,0,100,0.10995721817016602,0.4998848363943398,,out_of_road
84,replay,0,replay,,,0,0,0,0,0,0,20.0,5.0,15.0,55.0,0,116,2.029832363128662,0.3914868079350683,,out_of_road
85,fresh,0,fresh,,,0,1,1,0,1,0,5.0,5.0,10.0,10.0,0,307,20.26093864440918,0.9874637230611877,,out_of_road
86,replay,0,replay,,,0,1,1,0,1,0,5.0,5.0,10.0,10.0,0,175,13.657144546508789,1.0227089109591074,,out_of_road
87,fresh,1,fresh,,,0,0,0,2,1,0,5.0,20.0,5.0,55.0,0,53,-1.8394474983215332,0.13445451968121078,,out_of_road
88,mutation,3,mutation,has_cluster,,0,1,1,5,1,1,10.0,10.0,10.0,20.0,1,82,0.6300864219665527,0.18489952889702668,,out_of_road
89,fresh,6,fresh,,,0,1,1,18,1,0,10.0,5.0,10.0,20.0,2,49,-1.7491958141326904,0.07899017723239198,,out_of_road
90,crossover,3,crossover,,distractor_cars|has_brake_checker|distance_to_nearest,1,1,0,5,0,0,20.0,5.0,15.0,55.0,2,146,1.2522168159484863,0.2460904123185024,,out_of_road
91,fresh,5,fresh,,,0,0,0,12,0,1,10.0,5.0,15.0,35.0,2,57,-0.04498577117919922,0.08230661924340223,,out_of_road
92,replay,5,replay,,,0,0,0,12,0,1,10.0,5.0,15.0,35.0,2,81,0.6269235610961914,0.21191323325497868,,out_of_road
93,fresh,0,fresh,,,0,1,0,1,0,1,10.0,20.0,10.0,20.0,1,273,14.943994522094727,0.7359641565303335,,out_of_road
94,mutation,1,mutation,distance_to_nearest,,1,1,1,2,1,1,5.0,5.0,10.0,55.0,1,43,-0.6168375015258789,0.07926049897837084,,crash_vehicle
95,fresh,0,fresh,,,0,0,0,0,1,0,5.0,10.0,15.0,20.0,0,110,0.9279451370239258,0.287097565355626,,out_of_road
96,mutation,2,mutation,has_cluster,,1,0,0,3,1,1,20.0,40.0,10.0,55.0,3,103,1.5368213653564453,0.3054156941406935,,out_of_road
97,fresh,3,fresh,,,0,1,1,4,1,1,5.0,40.0,15.0,55.0,3,130,3.7508811950683594,0.7372419318900658,,out_of_road
98,crossover,5,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|cluster_dist,0,1,0,12,1,1,20.0,10.0,10.0,20.0,3,131,3.780449867248535,0.6829991063657608,,out_of_road
99,fresh,6,fresh,,,0,1,1,18,1,1,15.0,40.0,15.0,55.0,0,105,1.199815273284912,0.5639169559947081,,out_of_road
100,replay,6,replay,,,0,1,1,18,1,1,15.0,40.0,15.0,55.0,0,331,33.23675537109375,1.3241206443561888,,out_of_road
101,fresh,0,fresh,,,0,0,0,1,0,1,5.0,10.0,5.0,35.0,1,235,10.531366348266602,0.5324173771082721,,out_of_road
102,crossover,5,crossover,,distractor_cars|has_brake_checker|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,0,1,0,12,1,1,20.0,10.0,10.0,20.0,3,153,9.116023063659668,0.7865781339457611,,out_of_road
103,fresh,6,fresh,,,0,0,0,18,1,1,20.0,40.0,5.0,55.0,3,58,-0.44162511825561523,0.27091551186709567,,crash_vehicle
104,mutation,4,mutation,has_brake_checker,,2,1,1,8,1,1,10.0,40.0,5.0,55.0,1,61,-0.7582240104675293,0.2918621804870543,,out_of_road
105,fresh,3,fresh,,,0,1,1,4,0,0,10.0,40.0,10.0,35.0,1,83,2.637984275817871,0.41573989095099,,out_of_road
106,replay,3,replay,,,0,1,1,4,0,0,10.0,40.0,10.0,35.0,1,331,17.576339721679688,0.7174791661808633,,out_of_road
107,fresh,5,fresh,,,0,1,0,12,0,0,20.0,40.0,5.0,55.0,1,115,1.8632845878601074,0.49233706800833993,,out_of_road
108,crossover,4,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|maximum_distractor_speed|distance_to_nearest,0,1,1,8,0,1,10.0,40.0,5.0,35.0,1,73,-0.6222281455993652,0.06775979128704496,,out_of_road
109,fresh,5,fresh,,,0,0,0,12,0,0,15.0,40.0,15.0,35.0,1,79,1.6491708755493164,0.6836361534233335,,out_of_road
110,crossover,4,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|brake_dist,5,1,1,8,0,0,20.0,20.0,5.0,55.0,1,796,44.92478942871094,0.6901051252074165,,out_of_road
111,fresh,0,fresh,,,0,0,0,1,1,1,15.0,10.0,5.0,20.0,0,893,48.32221603393555,0.7056651186476455,,out_of_road
112,replay,0,replay,,,0,0,0,1,1,1,15.0,10.0,5.0,20.0,0,58,0.3986940383911133,0.26755921105886327,,out_of_road
113,fresh,3,fresh,,,0,0,0,4,0,0,5.0,20.0,5.0,10.0,3,57,-0.25051259994506836,0.203755664459446,,out_of_road
114,mutation,0,mutation,distractor_cars,,6,0,0,0,0,0,10.0,5.0,5.0,20.0,0,479,23.373682022094727,0.7831367748110927,rejection_fallback,out_of_road
115,fresh,4,fresh,,,0,0,0,8,0,0,15.0,40.0,15.0,35.0,2,74,2.7597103118896484,0.64615639862982,,out_of_road
116,replay,4,replay,,,0,0,0,8,0,0,15.0,40.0,15.0,35.0,2,76,0.4176497459411621,0.5331264214688226,,out_of_road
117,fresh,2,fresh,,,0,1,0,3,1,0,5.0,10.0,10.0,55.0,0,125,6.288942337036133,0.4539164302647114,,crash_vehicle
118,replay,2,replay,,,0,1,0,3,1,0,5.0,10.0,10.0,55.0,0,154,3.7373199462890625,0.3128339434768279,,out_of_road
119,fresh,3,fresh,,,0,0,0,4,1,0,10.0,20.0,15.0,55.0,0,139,2.243075370788574,0.29716412497938965,,out_of_road
120,mutation,5,mutation,cluster_dist,,1,1,1,12,1,1,5.0,5.0,15.0,20.0,2,70,-0.8611793518066406,0.0675784360085215,,crash_vehicle
121,fresh,2,fresh,,,0,0,0,3,0,1,20.0,40.0,10.0,10.0,3,215,13.427892684936523,0.8227118943319764,,out_of_road
122,crossover,2,crossover,,distractor_cars|distance_to_nearest|cluster_dist,2,1,1,3,1,0,15.0,20.0,5.0,35.0,0,89,1.6353483200073242,0.20883657829312796,,out_of_road
123,fresh,5,fresh,,,0,0,0,12,0,1,10.0,5.0,10.0,10.0,1,70,2.4192686080932617,0.6169501073126282,,out_of_road
124,mutation,3,mutation,cluster_dist,,1,0,0,5,0,1,20.0,10.0,15.0,55.0,1,117,3.271517753601074,0.543612463447528,,crash_vehicle
125,fresh,4,fresh,,,0,0,0,8,1,0,15.0,20.0,5.0,35.0,0,79,-11.03368854522705,0.0,,crash_vehicle
126,crossover,5,crossover,,distractor_cars|has_cluster,0,1,0,12,1,1,20.0,10.0,10.0,20.0,3,117,11.248764038085938,1.287980879091809,,crash_vehicle
127,fresh,3,fresh,,,0,0,0,4,1,0,15.0,5.0,15.0,55.0,1,270,18.499282836914062,0.7099454946126099,,out_of_road
128,replay,3,replay,,,0,0,0,4,1,0,15.0,5.0,15.0,55.0,1,378,20.390268325805664,0.6844413749844073,,out_of_road
129,fresh,0,fresh,,,0,1,0,0,0,0,10.0,5.0,10.0,55.0,0,49,-0.4131193161010742,0.35374881646462847,,out_of_road
130,replay,0,replay,,,0,1,0,0,0,0,10.0,5.0,10.0,55.0,0,86,-0.6836910247802734,0.20520101554778425,,out_of_road
131,fresh,3,fresh,,,0,1,0,4,0,1,10.0,5.0,10.0,10.0,3,71,0.5816106796264648,0.35353099596752247,,out_of_road
132,replay,3,replay,,,0,1,0,4,0,1,10.0,5.0,10.0,10.0,3,308,18.230077743530273,0.5365698185519545,,out_of_road
133,fresh,0,fresh,,,0,1,0,0,0,0,5.0,20.0,15.0,35.0,0,63,-0.7560501098632812,0.3381637145602514,,out_of_road
134,replay,0,replay,,,0,1,0,0,0,0,5.0,20.0,15.0,35.0,0,44,-0.6098847389221191,0.08586733178658919,,crash_vehicle
135,fresh,0,fresh,,,0,1,1,0,0,0,20.0,20.0,10.0,10.0,0,131,4.648720741271973,0.7636173703913925,,out_of_road
136,crossover,5,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster,0,1,0,12,1,1,20.0,10.0,10.0,20.0,3,58,-1.2560126781463623,0.06273764988471722,,out_of_road
137,fresh,6,fresh,,,0,0,0,18,1,0,5.0,40.0,5.0,55.0,3,125,9.586512565612793,0.8420731132030487,,out_of_road
138,mutation,0,mutation,has_brake_checker,,1,1,1,0,1,0,20.0,20.0,10.0,10.0,0,208,14.230619430541992,0.8198039570751672,,out_of_road
139,fresh,1,fresh,,,0,0,0,2,0,1,20.0,10.0,15.0,10.0,0,60,1.6465039253234863,0.16171589897324642,,out_of_road
140,crossover,2,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed|cluster_dist|brake_dist,3,1,1,3,1,0,20.0,40.0,10.0,55.0,3,68,2.554190158843994,0.6185986234203857,,out_of_road
141,fresh,6,fresh,,,0,1,0,18,1,1,20.0,40.0,10.0,55.0,1,68,2.9334588050842285,0.654066542382626,,out_of_road
142,mutation,3,mutation,has_cluster,,1,1,0,5,0,1,20.0,5.0,15.0,55.0,2,210,20.422740936279297,1.1418720820829982,,out_of_road
143,fresh,3,fresh,,,0,1,1,5,0,0,10.0,10.0,15.0,20.0,2,81,1.081984043121338,0.07405122107377758,,out_of_road
144,mutation,3,mutation,distractor_cars,,1,0,0,5,0,1,20.0,40.0,10.0,10.0,3,210,11.775924682617188,0.6016811827898935,,out_of_road
145,fresh,3,fresh,,,0,0,0,5,0,0,5.0,5.0,5.0,35.0,1,197,11.884014129638672,0.979707575521342,,out_of_road
146,crossover,6,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars,1,0,0,18,1,1,20.0,40.0,5.0,55.0,3,65,0.42290544509887695,0.1882819345364204,,out_of_road
147,fresh,2,fresh,,,0,0,0,3,0,0,5.0,40.0,15.0,55.0,1,397,26.82989501953125,0.9042139226472198,,out_of_road
148,replay,2,replay,,,0,0,0,3,0,0,5.0,40.0,15.0,55.0,1,144,7.439196586608887,0.8753080093754559,,out_of_road
149,fresh,0,fresh,,,0,0,0,0,0,0,15.0,20.0,10.0,35.0,0,77,3.0304813385009766,0.6461053176166175,,out_of_road
150,replay,0,replay,,,0,0,0,0,0,0,15.0,20.0,10.0,35.0,0,108,0.37732458114624023,0.25062113841650663,,out_of_road
151,fresh,1,fresh,,,0,0,0,2,0,0,20.0,20.0,5.0,55.0,0,469,25.094032287597656,0.6437477813775478,,out_of_road
152,mutation,4,mutation,has_brake_checker,,2,1,1,8,1,1,10.0,40.0,5.0,55.0,1,1000,67.92097473144531,0.9091102751428262,,max_step
153,fresh,0,fresh,,,0,1,0,0,1,0,5.0,5.0,15.0,10.0,0,85,4.677791595458984,0.4487755158368279,,out_of_road
154,replay,0,replay,,,0,1,0,0,1,0,5.0,5.0,15.0,10.0,0,80,1.4092001914978027,0.69285928606987,,out_of_road
155,fresh,2,fresh,,,0,0,0,3,1,0,5.0,40.0,15.0,55.0,1,384,27.127593994140625,0.8043724353289387,,crash_vehicle
156,replay,2,replay,,,0,0,0,3,1,0,5.0,40.0,15.0,55.0,1,92,2.3463897705078125,0.39570836554807814,,crash_vehicle
157,fresh,3,fresh,,,0,0,0,5,0,1,20.0,40.0,5.0,20.0,2,115,9.427383422851562,0.9333522047037663,,out_of_road
158,mutation,1,mutation,intersection_cars,,1,1,1,2,0,1,15.0,5.0,15.0,55.0,1,68,2.0089221000671387,0.16493014279095566,,out_of_road
159,fresh,6,fresh,,,0,1,0,18,0,0,15.0,5.0,10.0,10.0,1,63,1.6369023323059082,0.39731809082958436,,crash_vehicle
160,mutation,0,mutation,cluster_dist,,1,1,0,1,1,1,15.0,10.0,5.0,20.0,1,286,9.974129676818848,0.535884543237361,,out_of_road
161,fresh,3,fresh,,,0,0,0,4,0,0,10.0,10.0,10.0,10.0,0,2,10.0,7.385322570800781,,arrive_dest
162,replay,3,replay,,,0,0,0,4,0,0,10.0,10.0,10.0,10.0,0,1000,92.470703125,0.9937860561828129,,max_step
163,fresh,0,fresh,,,0,1,0,1,0,0,15.0,10.0,10.0,10.0,0,70,5.259809494018555,0.7445915115731103,,out_of_road
164,replay,0,replay,,,0,1,0,1,0,0,15.0,10.0,10.0,10.0,0,47,-0.31509923934936523,0.10930083026277258,,crash_vehicle
165,fresh,0,fresh,,,0,0,0,0,0,0,5.0,10.0,5.0,20.0,0,90,1.0663423538208008,0.5383452030519644,,out_of_road
166,replay,0,replay,,,0,0,0,0,0,0,5.0,10.0,5.0,20.0,0,241,19.709104537963867,0.8179058569069967,,out_of_road
167,fresh,6,fresh,,,0,1,1,18,0,0,10.0,5.0,15.0,10.0,0,167,9.175909042358398,0.536306887775838,,out_of_road
168,replay,6,replay,,,0,1,1,18,0,0,10.0,5.0,15.0,10.0,0,79,2.2694649696350098,0.32366773533292964,,out_of_road
169,fresh,0,fresh,,,0,0,0,1,1,0,10.0,40.0,5.0,55.0,0,79,2.1334118843078613,0.31608978149634376,,out_of_road
170,crossover,1,crossover,,brake_dist,0,1,1,2,1,1,5.0,40.0,10.0,55.0,1,238,40.52283477783203,2.2992142559647433,,arrive_dest
171,fresh,3,fresh,,,0,0,0,4,0,0,5.0,10.0,10.0,35.0,2,30,-5.235947608947754,0.021685043970743816,,out_of_road
172,replay,3,replay,,,0,0,0,4,0,0,5.0,10.0,10.0,35.0,2,53,-0.04880857467651367,0.13241915302878282,,out_of_road
173,fresh,2,fresh,,,0,0,0,3,0,0,20.0,5.0,5.0,35.0,1,152,21.313974380493164,2.09764564588764,,out_of_road
174,mutation,4,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,3,0,0,8,1,1,10.0,40.0,5.0,55.0,1,462,65.89927673339844,1.773549492483015,,out_of_road
175,fresh,6,fresh,,,0,1,0,18,1,1,10.0,5.0,15.0,55.0,1,64,1.6790127754211426,0.10837055556476116,,crash_vehicle
176,mutation,1,mutation,has_brake_checker,,0,0,0,2,0,1,5.0,10.0,10.0,35.0,1,113,13.299665451049805,1.2387213495980323,,crash_vehicle
177,fresh,4,fresh,,,0,1,0,8,1,0,5.0,20.0,5.0,35.0,3,93,4.483602523803711,0.5131774546318156,,out_of_road
178,mutation,3,mutation,distractor_cars,,0,0,0,4,0,0,10.0,10.0,10.0,10.0,0,270,20.06352996826172,0.8978335410908417,,out_of_road
179,fresh,3,fresh,,,0,0,0,5,1,1,20.0,40.0,5.0,55.0,2,34,0.2265639305114746,0.03222349110771628,,out_of_road
180,mutation,1,mutation,distractor_cars,,0,0,0,2,1,0,5.0,20.0,5.0,55.0,0,42,-2.0941240787506104,0.054157592001415435,,out_of_road
