episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_speed,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
469,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,513,12.389060020446777,0.08552857965764682,,arrive_dest
470,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,388,9.410353660583496,0.06681706745071893,,out_of_road
471,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,490,13.445015907287598,0.08750279252559935,,out_of_road
472,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,188,3.7392899990081787,0.023327904455537136,,out_of_road
473,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,170,3.4201579093933105,0.01688507155597429,,out_of_road
474,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,147,2.0900068283081055,0.01423771444036543,,arrive_dest
475,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,650,14.71312141418457,0.0930722172298612,,out_of_road
476,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,176,4.557660102844238,0.05892017367295921,,arrive_dest
477,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,134,2.5164952278137207,0.026033754453563422,,out_of_road
478,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,536,14.165900230407715,0.13173628963509212,,out_of_road
479,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,786,20.28095054626465,0.10658510113206074,,out_of_road
480,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,300,5.333703994750977,0.03758190831790368,,arrive_dest
481,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,376,9.595751762390137,0.09422005672116783,,out_of_road
482,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,438,9.177478790283203,0.04595079270221259,,out_of_road
483,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,280,7.599656581878662,0.06383765472564847,,out_of_road
484,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,468,11.366022109985352,0.08133477723608032,,out_of_road
485,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,554,13.281515121459961,0.12339316347331508,,out_of_road
486,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,165,3.8288216590881348,0.03750562776218761,,arrive_dest
487,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,303,7.684052467346191,0.07229569311969893,,out_of_road
488,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,479,13.7500581741333,0.11614377650826983,,out_of_road
489,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,133,1.923646330833435,0.03302370005504305,,out_of_road
490,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,332,6.088719367980957,0.03929223471001374,,out_of_road
491,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,661,16.70418930053711,0.08474042803773293,,out_of_road
492,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,205,4.566998481750488,0.08443555353073086,,arrive_dest
493,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,777,21.129417419433594,0.11395944263774091,,out_of_road
494,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,254,5.6183037757873535,0.03150236672963801,,out_of_road
495,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,156,1.626657247543335,0.014687846952046339,,out_of_road
496,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,365,9.251487731933594,0.07418498346033468,,out_of_road
497,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,553,13.247185707092285,0.11726912768695766,,out_of_road
498,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,165,2.2095327377319336,0.033390894306428505,,out_of_road
499,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,448,11.219710350036621,0.08083687115556261,,arrive_dest
500,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,424,10.506332397460938,0.08869354028687461,,out_of_road
501,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,378,9.755446434020996,0.08765051829032403,,out_of_road
502,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.009876017458736897,0.0005179047584533691,,max_step
503,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,393,9.705338478088379,0.07619998388883419,,out_of_road
504,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,302,9.751344680786133,0.09961672476184437,,out_of_road
505,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,373,10.094244956970215,0.0934861464146275,,out_of_road
506,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,355,8.855499267578125,0.09422695973074773,,arrive_dest
507,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,129,1.5227278470993042,0.0638292270979678,,out_of_road
508,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,169,1.5411064624786377,0.003002746934456938,,out_of_road
509,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,278,0.30177462100982666,0.022022232560695503,,out_of_road
510,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,133,2.810253858566284,0.01839055024486567,,arrive_dest
511,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,586,18.038497924804688,0.16222089074183343,,out_of_road
512,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,332,9.729853630065918,0.14242036757900953,,out_of_road
513,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.32549914717674255,0.0,,arrive_dest
514,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,54,0.5613152980804443,0.01138241257932451,,arrive_dest
515,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,862,17.604034423828125,0.07316314283079897,,out_of_road
516,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,159,0.6555026769638062,0.03385757453997368,,arrive_dest
517,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,25.596233367919922,0.10117263792990706,,max_step
518,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,362,10.31834602355957,0.09240190860769038,,arrive_dest
519,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,154,2.360215663909912,0.01600089277346413,,out_of_road
520,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,525,13.402688980102539,0.06846117427616957,,arrive_dest
521,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,485,9.125472068786621,0.057758604634322766,,arrive_dest
522,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,252,7.621890068054199,0.10539462692048844,,out_of_road
523,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,278,6.332596778869629,0.06354058269920537,,arrive_dest
524,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,717,18.296449661254883,0.08467349707435705,,arrive_dest
525,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.015053675509989262,0.0,,max_step
526,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,339,9.087333679199219,0.08005876053992801,,out_of_road
527,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,504,14.449583053588867,0.14824910212256429,,out_of_road
528,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,844,24.453208923339844,0.13459767442653442,,out_of_road
529,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,730,22.599815368652344,0.14162547175121837,,out_of_road
530,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,61,0.17074979841709137,0.005482359132805809,,out_of_road
531,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,539,16.260347366333008,0.11206759057562377,,arrive_dest
532,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,136,2.377614736557007,0.008083500351537676,,out_of_road
533,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,242,7.178566932678223,0.06127315945538484,,out_of_road
534,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,271,7.308910846710205,0.06348373794694503,,out_of_road
535,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,371,11.713322639465332,0.1303213595028595,,out_of_road
536,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,188,4.933732509613037,0.047123497631276975,,out_of_road
537,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,710,19.767154693603516,0.0909709460482421,,out_of_road
538,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,73,0.22467033565044403,0.00593608658607692,,out_of_road
539,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.011618485674262047,0.0,,max_step
540,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,430,11.656709671020508,0.08111693199702301,,out_of_road
541,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.00428964477032423,9.055241942405701e-06,,max_step
542,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,142,3.2545547485351562,0.022182843228146225,,out_of_road
543,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,228,3.4943137168884277,0.019917633821534223,,out_of_road
544,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,409,7.057831764221191,0.03152906235585258,,out_of_road
545,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,334,8.365817070007324,0.048607621768567554,,out_of_road
546,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,363,9.63770866394043,0.08057628578272938,,out_of_road
547,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,391,10.244782447814941,0.03832944479468457,,out_of_road
548,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,493,12.479681015014648,0.04429381895285198,,arrive_dest
549,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,344,2.034780263900757,0.0105832114620784,,out_of_road
550,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,383,9.405776023864746,0.04393904290937724,,out_of_road
551,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,35,-0.22313256561756134,0.024263010706220355,,out_of_road
552,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,117,2.346942901611328,0.010928949293417808,,out_of_road
553,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,90,1.7623590230941772,0.014852956268522474,,arrive_dest
554,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,338,6.246636390686035,0.02043605792562108,,out_of_road
555,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,150,2.4910922050476074,0.03215856401870648,,out_of_road
556,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,216,0.19634297490119934,0.018739666975172306,,out_of_road
557,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,136,2.6660025119781494,0.022909945815199,,out_of_road
558,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,322,3.9646782875061035,0.02641398450851394,,out_of_road
559,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,171,4.508810997009277,0.06577815368978514,,arrive_dest
560,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,166,3.9818477630615234,0.0444083440549537,,out_of_road
561,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,651,15.412489891052246,0.069383304969575,,arrive_dest
562,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,623,2.065424919128418,0.005679692210477103,,out_of_road
563,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,312,9.384522438049316,0.1447275100926606,,out_of_road
564,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,814,22.68093490600586,0.10241745893857201,,arrive_dest
565,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,252,7.168701171875,0.04018655936381528,,out_of_road
566,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,177,4.5782880783081055,0.014320305247375436,,out_of_road
567,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,782,-0.09795106947422028,0.0018359029003421365,,out_of_road
568,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,312,9.00560188293457,0.11650575771972609,,arrive_dest
569,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,87,0.15387579798698425,0.021251643140768182,,out_of_road
570,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,272,7.519187927246094,0.07982480968006284,,out_of_road
571,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,526,15.147215843200684,0.09099206291918178,,out_of_road
572,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,393,10.596301078796387,0.09738661302135115,,out_of_road
573,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,253,6.9681782722473145,0.02789167554592603,,out_of_road
574,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,425,9.505892753601074,0.06057966622263741,,out_of_road
575,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,380,10.912394523620605,0.10687088486003249,,arrive_dest
576,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,204,2.3623290061950684,0.005234122454353115,,arrive_dest
577,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,151,2.8135986328125,0.026898283425052433,,out_of_road
578,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,426,10.960086822509766,0.10070914889690182,,out_of_road
579,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,370,9.371443748474121,0.07193172584803825,,out_of_road
580,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,466,7.730025768280029,0.032803550874214826,,arrive_dest
581,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,696,18.571460723876953,0.11319013861350544,,arrive_dest
582,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,45,0.6074448823928833,0.06906073225869072,,arrive_dest
583,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,321,4.28972053527832,0.04406488917744791,,out_of_road
584,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,216,5.166508197784424,0.037075427414728676,,out_of_road
585,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,19.60447883605957,0.05856914059794508,,max_step
586,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,678,18.28571891784668,0.07951457303492654,,out_of_road
587,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,467,12.802447319030762,0.10889314188037619,,out_of_road
588,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,312,6.3170952796936035,0.029746366446115412,,arrive_dest
589,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,110,1.2953988313674927,0.01511699277060953,,out_of_road
590,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,636,15.383045196533203,0.06914815739248938,,arrive_dest
591,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,490,10.894756317138672,0.050828476944862276,,out_of_road
592,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,225,3.7010138034820557,0.01862015779233641,,out_of_road
593,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.31316623091697693,0.255882203578949,,arrive_dest
594,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,465,5.269209384918213,0.008951765982313982,,out_of_road
595,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,129,2.0252394676208496,0.020621078449857326,,out_of_road
596,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,234,6.412573337554932,0.06301953782462794,,out_of_road
597,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,88,1.2355077266693115,0.01100960541093214,,out_of_road
598,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,636,18.013280868530273,0.09138000467513928,,arrive_dest
599,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,312,7.010287284851074,0.07365391894321267,,out_of_road
600,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,141,0.1885780245065689,0.015620551844860645,,out_of_road
601,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,476,11.450358390808105,0.06178920987911303,,arrive_dest
602,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,78,0.26038503646850586,0.011480179543678578,,out_of_road
603,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,453,0.2132672220468521,0.026672431594686002,,out_of_road
604,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,120,1.3809187412261963,0.018460997845977545,,out_of_road
605,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,612,12.224127769470215,0.09164450306284053,,out_of_road
606,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,49,0.5263839960098267,0.06034244916268757,,arrive_dest
607,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,600,12.063133239746094,0.07136340455540145,,out_of_road
608,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,789,21.24512481689453,0.12186239032117303,,arrive_dest
609,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,600,5.633955478668213,0.036682360988343134,,out_of_road
610,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,416,11.38585090637207,0.07805402020536488,,out_of_road
611,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,983,24.510387420654297,0.0678802095637832,,arrive_dest
612,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.018950410187244415,0.0,,max_step
613,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,813,19.68518829345703,0.05673879517132341,,out_of_road
614,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,13.706775665283203,0.03885144332284108,,max_step
615,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,115,2.180600881576538,0.020115484985644402,,out_of_road
616,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,396,9.995864868164062,0.07241552855320876,,arrive_dest
617,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,578,15.387582778930664,0.0955347620832144,,out_of_road
618,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,798,21.697481155395508,0.13117445006856887,,out_of_road
619,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.015306482091546059,5.331258475780487e-05,,max_step
620,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,204,1.4293180704116821,0.026401997516479564,,out_of_road
621,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,199,4.638148307800293,0.03315079998328519,,out_of_road
622,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,349,6.335174083709717,0.031144326724202764,,out_of_road
623,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,370,9.650882720947266,0.06562575957914059,,arrive_dest
624,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,125,2.245121479034424,0.01599455130286515,,out_of_road
625,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,133,2.5254228115081787,0.03741009047436983,,out_of_road
626,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,492,10.1849946975708,0.06225445184088123,,arrive_dest
627,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,127,1.5805847644805908,0.02819599582278353,,out_of_road
628,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,266,6.599156856536865,0.051273427838879754,,out_of_road
629,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,257,6.657879829406738,0.04842556777123927,,out_of_road
630,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,457,11.769843101501465,0.0721165800779952,,arrive_dest
631,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,115,2.15907621383667,0.011074913552273875,,out_of_road
632,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,140,1.4562381505966187,0.040804110307778634,,out_of_road
633,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,211,3.4064321517944336,0.04007222358649376,,out_of_road
634,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,250,6.334117412567139,0.04388805646449327,,out_of_road
635,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,464,12.775308609008789,0.09742634243468337,,out_of_road
636,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,395,9.333757400512695,0.08425659615829398,,out_of_road
637,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,452,10.21536636352539,0.09091688765097508,,out_of_road
638,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,493,10.741338729858398,0.10975548864718201,,out_of_road
639,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,151,3.3477227687835693,0.051534115050037375,,arrive_dest
640,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,174,3.862407684326172,0.04492645953706969,,out_of_road
641,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,409,9.955061912536621,0.05779960617413949,,arrive_dest
642,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,125,1.3461717367172241,0.02379205103777349,,out_of_road
643,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,968,23.442359924316406,0.08320113024693598,,arrive_dest
644,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,863,19.9604549407959,0.05829272058879825,,out_of_road
645,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,308,5.805678367614746,0.04560525333750751,,out_of_road
646,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,130,1.799159049987793,0.018851271823335153,,out_of_road
647,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,266,6.524457931518555,0.036994803423776215,,out_of_road
648,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,502,5.2579240798950195,0.03669232214370601,,out_of_road
649,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,26,-0.13286615908145905,0.016393236242807828,,out_of_road
650,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,448,9.013248443603516,0.047200776789395604,,arrive_dest
651,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,221,4.994036674499512,0.06203370779011044,,out_of_road
652,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,33,-0.16886430978775024,0.0,,out_of_road
653,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,80,0.19629932940006256,0.019289697427302598,,out_of_road
654,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,88,1.9527885913848877,0.024301100014285607,,arrive_dest
