episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
0,fresh,0,fresh,,,0,0,0,4,0,1,20.0,40.0,5.0,10.0,3,501,20.669742584228516,0.8298898681909025,,crash_vehicle
1,fresh,0,fresh,,,0,0,0,18,1,1,5.0,40.0,5.0,55.0,2,1000,9.381046295166016,0.20213912617042662,,max_step
2,fresh,0,fresh,,,0,0,0,12,0,1,20.0,20.0,15.0,35.0,0,1000,11.22048568725586,0.22813420763099565,,max_step
3,fresh,0,fresh,,,0,1,0,3,1,1,15.0,40.0,5.0,55.0,0,1000,13.169419288635254,0.3055704742609523,,max_step
4,fresh,0,fresh,,,0,0,0,3,0,1,15.0,20.0,10.0,55.0,3,1000,14.392914772033691,0.2570800973370206,,max_step
5,fresh,0,fresh,,,0,0,0,0,1,0,10.0,20.0,10.0,55.0,0,1000,16.337677001953125,0.14457305907830595,,max_step
6,fresh,0,fresh,,,0,0,0,1,1,0,10.0,10.0,5.0,20.0,1,696,3.2024927139282227,0.1406874875785601,,out_of_road
7,fresh,0,fresh,,,0,1,0,1,1,0,15.0,20.0,15.0,55.0,1,393,0.330869197845459,0.14146252682920707,,out_of_road
8,fresh,0,fresh,,,0,1,1,0,1,0,15.0,5.0,15.0,35.0,0,825,3.253384590148926,0.11298283260428545,,out_of_road
9,fresh,0,fresh,,,0,1,0,3,0,0,10.0,40.0,10.0,10.0,3,568,7.639073371887207,0.2997390508379551,,out_of_road
10,fresh,0,fresh,,,0,1,0,12,1,0,20.0,40.0,10.0,55.0,0,654,7.931931018829346,0.24599570077267227,,out_of_road
11,fresh,0,fresh,,,0,0,0,3,0,1,15.0,20.0,15.0,20.0,3,1000,6.583232879638672,0.11393801593431271,,max_step
12,fresh,0,fresh,,,0,1,1,8,0,1,20.0,40.0,10.0,10.0,1,415,1.500504970550537,0.11329992859657989,,out_of_road
13,fresh,0,fresh,,,0,0,0,1,1,0,10.0,40.0,10.0,55.0,1,362,6.000828742980957,0.2899210972567372,,out_of_road
14,fresh,0,fresh,,,0,0,0,12,0,0,10.0,5.0,5.0,20.0,0,656,6.212806701660156,0.19057767868461514,,out_of_road
15,fresh,0,fresh,,,0,0,0,5,0,1,5.0,5.0,10.0,20.0,1,1000,4.017373085021973,0.0840463020701427,,max_step
16,fresh,0,fresh,,,0,1,1,2,0,1,15.0,40.0,5.0,35.0,0,457,3.6833767890930176,0.1443437029739039,,out_of_road
17,fresh,0,fresh,,,0,1,0,18,0,1,10.0,10.0,5.0,55.0,0,1000,7.0523362159729,0.18792524883220904,,max_step
18,fresh,0,fresh,,,0,1,0,1,0,0,20.0,10.0,15.0,55.0,1,318,6.102455139160156,0.24595839589096183,,out_of_road
19,fresh,0,fresh,,,0,1,0,18,1,0,20.0,20.0,15.0,55.0,2,218,0.040201425552368164,0.13916015634398668,,crash_vehicle
20,fresh,0,fresh,,,0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,419,2.8540828227996826,0.17520735859937592,rejection_fallback,out_of_road
21,fresh,0,fresh,,,0,0,0,2,1,1,20.0,10.0,15.0,20.0,1,449,0.16990423202514648,0.0969203259186085,,out_of_road
22,fresh,0,fresh,,,0,1,0,12,0,0,5.0,5.0,15.0,10.0,2,1000,8.09822940826416,0.11849236017093062,,max_step
23,fresh,0,fresh,,,0,1,1,1,1,0,15.0,10.0,15.0,35.0,0,327,-0.7648849487304688,0.10080323510572588,,out_of_road
24,fresh,0,fresh,,,0,1,0,18,1,0,5.0,20.0,5.0,35.0,0,1000,1.9764699935913086,0.13634370297961868,,max_step
25,fresh,0,fresh,,,0,0,0,12,0,0,15.0,40.0,5.0,20.0,0,1000,9.7611083984375,0.17744089645543135,,max_step
26,mutation,0,mutation,distractor_cars,,1,1,0,4,1,0,20.0,20.0,15.0,55.0,2,329,5.784253120422363,0.3108993174910183,,out_of_road
27,fresh,0,fresh,,,0,1,0,8,1,0,5.0,5.0,5.0,55.0,3,613,0.6161794662475586,0.08511510122032627,,out_of_road
28,replay,0,replay,,,0,1,0,8,1,0,5.0,5.0,5.0,55.0,3,238,3.09989595413208,0.26345890792118026,,out_of_road
29,fresh,0,fresh,,,0,1,1,8,1,1,10.0,10.0,15.0,20.0,0,1000,4.405375957489014,0.15725938455574215,,max_step
30,crossover,0,crossover,,distractor_cars|has_brake_checker|has_cluster|maximum_distractor_speed|distance_to_nearest,4,1,0,1,1,0,10.0,10.0,5.0,55.0,0,138,0.42044520378112793,0.16358867981403635,,out_of_road
31,fresh,0,fresh,,,0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,761,14.879082679748535,0.17513301245453333,rejection_fallback,out_of_road
32,mutation,0,mutation,distractor_cars,,2,1,0,1,0,0,10.0,40.0,10.0,10.0,1,547,12.352570533752441,0.270173094414985,,out_of_road
33,fresh,0,fresh,,,0,1,0,8,0,1,15.0,40.0,5.0,55.0,1,1000,11.423006057739258,0.06708161134296096,,max_step
34,replay,0,replay,,,0,1,0,8,0,1,15.0,40.0,5.0,55.0,1,587,3.065708637237549,0.0898283220640363,,out_of_road
35,fresh,0,fresh,,,0,0,0,2,0,1,15.0,10.0,5.0,35.0,0,372,4.445507049560547,0.15738016771032445,,out_of_road
36,replay,0,replay,,,0,0,0,2,0,1,15.0,10.0,5.0,35.0,0,206,5.1352858543396,0.38282839209745523,,out_of_road
37,fresh,0,fresh,,,0,1,1,1,0,0,10.0,40.0,5.0,55.0,1,248,2.3954174518585205,0.2923784182977773,,out_of_road
38,replay,0,replay,,,0,1,1,1,0,0,10.0,40.0,5.0,55.0,1,1000,2.429187774658203,0.036422589034074915,,max_step
39,fresh,0,fresh,,,0,0,0,4,0,0,15.0,20.0,5.0,20.0,3,599,23.859455108642578,0.44232067054616464,,out_of_road
40,mutation,0,mutation,has_cluster,,1,0,0,12,0,0,20.0,20.0,15.0,35.0,0,212,4.837277889251709,0.24512001245177156,,out_of_road
41,fresh,0,fresh,,,0,0,0,1,0,1,20.0,40.0,5.0,35.0,0,295,0.9153168201446533,0.042781055737602505,,out_of_road
42,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,3,1,1,18,1,1,5.0,40.0,5.0,55.0,2,1000,-0.10251079499721527,0.09527191891428083,,max_step
43,fresh,0,fresh,,,0,0,0,1,1,0,5.0,5.0,5.0,55.0,1,1000,19.145015716552734,0.18098018188984133,,max_step
44,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest,5,1,0,12,0,0,20.0,10.0,5.0,20.0,1,142,3.512835741043091,0.2876066612210912,,out_of_road
45,fresh,0,fresh,,,0,0,0,0,1,0,10.0,5.0,5.0,10.0,0,1000,19.196853637695312,0.16675924635399134,,max_step
46,replay,0,replay,,,0,0,0,0,1,0,10.0,5.0,5.0,10.0,0,372,17.595169067382812,0.4539614902829291,,out_of_road
47,fresh,0,fresh,,,0,0,0,3,1,1,10.0,40.0,15.0,55.0,0,1000,23.783409118652344,0.2342191724423319,,max_step
48,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,2,1,0,12,0,1,20.0,20.0,15.0,35.0,0,1000,15.446974754333496,0.12020530476560816,,max_step
49,fresh,0,fresh,,,0,0,0,2,1,1,10.0,10.0,10.0,20.0,2,1000,12.102006912231445,0.04558603746513836,,max_step
50,replay,0,replay,,,0,0,0,2,1,1,10.0,10.0,10.0,20.0,2,355,18.079111099243164,0.3365899285012987,,out_of_road
51,fresh,0,fresh,,,0,1,1,0,0,0,20.0,5.0,10.0,35.0,0,1000,35.68620300292969,0.22964311275165528,,max_step
52,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|has_cluster|distance_to_nearest|cluster_dist,6,1,0,18,1,0,15.0,20.0,15.0,35.0,3,315,7.393665313720703,0.14671239887201598,,crash_vehicle
53,fresh,0,fresh,,,0,0,0,12,1,1,10.0,20.0,5.0,35.0,3,563,0.14178872108459473,0.09214841448369007,,crash_vehicle
54,replay,0,replay,,,0,0,0,12,1,1,10.0,20.0,5.0,35.0,3,260,2.752610683441162,0.1378759084520145,,out_of_road
55,fresh,0,fresh,,,0,0,0,5,0,0,15.0,40.0,10.0,20.0,3,142,2.2517430782318115,0.04119564320000125,,crash_vehicle
56,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,3,1,1,1,1,0,10.0,40.0,10.0,55.0,1,1000,46.845401763916016,0.3793273678603582,,max_step
57,fresh,0,fresh,,,0,1,1,0,1,0,15.0,10.0,10.0,55.0,0,821,39.91896438598633,0.2965065327531972,,arrive_dest
58,replay,0,replay,,,0,1,1,0,1,0,15.0,10.0,10.0,55.0,0,1000,35.1157341003418,0.10576786637119949,,max_step
59,fresh,0,fresh,,,0,0,0,5,1,0,20.0,5.0,5.0,20.0,0,289,-0.9186888933181763,0.23582538596280306,,crash_vehicle
