episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_speed,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
36,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,414,12.355113983154297,0.23805158579911012,,out_of_road
37,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,534,24.81522560119629,0.4774877130427164,,out_of_road
38,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,373,11.386129379272461,0.2836241083763959,,out_of_road
39,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,22.366613388061523,0.1860193527447991,,max_step
40,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,810,29.527606964111328,0.28900466469105013,,out_of_road
41,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,34.93746566772461,0.24456929002143443,,max_step
42,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,323,10.904315948486328,0.17037426837108707,,out_of_road
43,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,56,0.042476534843444824,0.021905950137547085,,out_of_road
44,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,81,-2.062074661254883,0.011158868118568702,,out_of_road
45,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,80,0.053853392601013184,0.023665122827515005,,out_of_road
46,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,953,39.54787826538086,0.25319002311215477,,out_of_road
47,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,281,7.125097274780273,0.1314379956732335,,out_of_road
48,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,24,-0.842395007610321,0.0,,out_of_road
49,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,987,0.837260365486145,0.03564881626681709,,out_of_road
50,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,38.65568161010742,0.2599684140859172,,max_step
51,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,37.2242317199707,0.15745565211912618,,max_step
52,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,93,1.4928886890411377,0.06630793554327821,,out_of_road
53,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,30.615209579467773,0.12812207268318163,,max_step
54,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,283,8.392640113830566,0.16443127555634446,,out_of_road
55,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,639,17.958738327026367,0.10696873491038225,,arrive_dest
56,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,403,8.954286575317383,0.043286703455333524,,out_of_road
57,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,978,33.02208709716797,0.08760324771066552,,arrive_dest
58,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,31.9039249420166,0.13620585522288456,,max_step
59,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,32.92506408691406,0.12456938170082867,,max_step
60,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,32.79436492919922,0.10746789755253121,,max_step
61,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,30.1983585357666,0.10981954736635088,,max_step
62,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,30.442153930664062,0.09428395275911317,,max_step
63,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,50,0.2009904980659485,0.022373072057962417,,out_of_road
64,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,798,20.972339630126953,0.06658750712605459,,out_of_road
65,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,197,4.8424248695373535,0.028755147738126933,,out_of_road
66,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,658,23.503440856933594,0.12750927605284065,,arrive_dest
67,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,827,26.046661376953125,0.08640271091795422,,out_of_road
68,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,30.543190002441406,0.10773820404615253,,max_step
69,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,95,1.0405027866363525,0.009184680134057998,,out_of_road
70,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,175,4.039858818054199,0.013954891988209315,,arrive_dest
71,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,22.966957092285156,0.07154366772761568,,max_step
72,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,159,-0.3178507685661316,0.0007201537677327042,,out_of_road
73,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,889,27.586528778076172,0.11032667547109232,,out_of_road
74,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,372,10.141852378845215,0.03594467203227943,,out_of_road
75,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,523,16.182472229003906,0.06811334708274608,,out_of_road
76,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,57,-0.3614923357963562,0.0,,out_of_road
77,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,892,18.835681915283203,0.06971305281533588,,arrive_dest
78,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,578,13.176721572875977,0.09232255497747537,,out_of_road
79,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,296,7.586910724639893,0.07864927771387974,,out_of_road
80,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,529,14.549285888671875,0.04491788503011453,,out_of_road
81,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,574,14.147683143615723,0.050859931584622854,,out_of_road
82,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,22.502744674682617,0.043138935801922344,,max_step
83,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,394,8.209917068481445,0.08748856222323204,,out_of_road
84,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,522,19.85726547241211,0.16223603845627485,,arrive_dest
85,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,269,6.738429546356201,0.0447105628794897,,out_of_road
86,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,457,10.64069938659668,0.08251939287217623,,out_of_road
87,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,370,12.066939353942871,0.07534793118719717,,out_of_road
88,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,154,0.8410882949829102,0.022286510469948315,,out_of_road
89,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,619,18.794382095336914,0.08839267789369663,,out_of_road
90,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,904,24.49823570251465,0.09171314479111471,,arrive_dest
91,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,365,7.03448486328125,0.10108791846807484,,out_of_road
92,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,26.781810760498047,0.08282724616187624,,max_step
93,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,29.67536163330078,0.10684766782307997,,max_step
94,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,449,13.041387557983398,0.048518043999790414,,arrive_dest
95,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,31.23076629638672,0.10831100188952406,,max_step
96,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,587,14.88811206817627,0.08664769472100564,,out_of_road
97,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,896,26.365930557250977,0.07578827532233845,,out_of_road
98,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,140,2.444997787475586,0.009870682690026505,,out_of_road
99,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,84,0.736183226108551,0.028256125415542295,,out_of_road
100,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.4860846996307373,0.012602418661117554,,arrive_dest
101,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,126,0.7384671568870544,0.004248373343476227,,out_of_road
102,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,26.316896438598633,0.06574358244333416,,max_step
103,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,997,32.08433151245117,0.10776386974302822,,out_of_road
104,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,376,9.054102897644043,0.050722185234994964,,arrive_dest
105,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.4646112322807312,0.0,,arrive_dest
106,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,350,13.585539817810059,0.14507856193530771,,arrive_dest
107,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,531,15.19981861114502,0.07377098538218287,,out_of_road
108,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,27.49878692626953,0.07399512684880756,,max_step
109,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,384,8.308914184570312,0.06229040438362669,,out_of_road
110,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,319,8.519746780395508,0.049000781356447545,,out_of_road
111,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,924,25.27902603149414,0.07446883668875104,,arrive_dest
112,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,74,0.1673915684223175,0.01568894591685888,,out_of_road
113,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,601,16.607072830200195,0.08206501876595995,,out_of_road
114,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,710,19.486238479614258,0.061097555469826495,,arrive_dest
115,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,437,15.572365760803223,0.12332215535644127,,out_of_road
116,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,523,14.458024978637695,0.05046792600097323,,arrive_dest
117,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,814,28.424745559692383,0.14054583269857895,,out_of_road
118,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,341,7.381422996520996,0.021013799729781592,,out_of_road
119,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,425,11.208467483520508,0.06711332784198663,,out_of_road
120,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,317,8.658415794372559,0.05020394903381446,,out_of_road
121,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,306,8.967273712158203,0.057887605409704,,out_of_road
122,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,291,7.046665191650391,0.045113974306860434,,arrive_dest
123,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,80,0.7052873373031616,0.011244703968986868,,out_of_road
124,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,513,16.120309829711914,0.14559921515346677,,out_of_road
125,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,108,0.6867806911468506,0.026477409181771456,,out_of_road
126,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,708,20.488248825073242,0.07632556935380302,,out_of_road
127,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,389,11.089056015014648,0.09259439328718921,,out_of_road
128,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,206,4.842816352844238,0.019712266977876425,,out_of_road
129,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,415,11.877917289733887,0.10985756170857383,,out_of_road
130,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,238,7.157426834106445,0.04749460814974638,,out_of_road
131,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,320,11.724678993225098,0.15588161453488283,,out_of_road
132,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,394,9.551218032836914,0.03600550997118243,,out_of_road
133,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,324,7.625534534454346,0.0656877778374222,,out_of_road
134,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,371,11.923587799072266,0.1022649814507791,,out_of_road
135,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,338,8.773550033569336,0.07724270354212433,,out_of_road
136,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,851,20.157127380371094,0.06684996939639612,,arrive_dest
137,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,491,12.240986824035645,0.059290414134537436,,out_of_road
138,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,219,6.045051574707031,0.0375523586549103,,arrive_dest
139,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,465,13.842391967773438,0.0856887137196878,,out_of_road
140,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,68,0.7082008123397827,0.02351122393327601,,out_of_road
141,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,373,11.443609237670898,0.06420484123047411,,out_of_road
142,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,334,8.487299919128418,0.06778168942483734,,arrive_dest
143,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,494,12.916940689086914,0.043141085571074024,,out_of_road
144,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,346,8.907550811767578,0.03870841528247299,,out_of_road
145,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,415,12.519381523132324,0.09924395485635264,,out_of_road
146,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,295,8.159117698669434,0.022608872392151695,,out_of_road
147,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,71,0.6366103291511536,0.008206963329248026,,out_of_road
148,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,173,2.79197096824646,0.027266673210771444,,out_of_road
149,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,489,13.956254959106445,0.07467891298475388,,out_of_road
150,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,454,12.98801040649414,0.10751816269475967,,out_of_road
151,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,486,13.907479286193848,0.06678154515993585,,out_of_road
152,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,312,8.192788124084473,0.022186149327376954,,out_of_road
153,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,320,8.031798362731934,0.042309407029097204,,out_of_road
154,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,137,2.0562243461608887,0.011442609777143837,,out_of_road
155,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,78,0.6220374703407288,0.04341082714307003,,out_of_road
156,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,273,8.376605987548828,0.06975298450625204,,out_of_road
157,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,285,8.6127347946167,0.05978778123349082,,out_of_road
158,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,639,15.63328742980957,0.07471929910754514,,arrive_dest
159,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,117,1.7174384593963623,0.03259124180190583,,out_of_road
160,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,138,2.491039752960205,0.01623319613787791,,arrive_dest
161,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,337,10.080819129943848,0.12950419173617392,,arrive_dest
162,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,383,10.947900772094727,0.08168508382951817,,out_of_road
163,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,2.909040927886963,0.0011482504718005658,,max_step
164,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,215,4.515841960906982,0.08197144561468862,,out_of_road
165,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,172,3.2244949340820312,0.01436507114382504,,out_of_road
166,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,0.3853394687175751,0.043412864208221436,,arrive_dest
167,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,137,2.609424591064453,0.001951305970658351,,out_of_road
168,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,163,2.5482921600341797,0.00800355319847907,,out_of_road
169,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,343,8.773993492126465,0.036418983305508475,,out_of_road
170,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,378,10.57001781463623,0.06557962291740946,,arrive_dest
171,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,250,5.360974311828613,0.09362086146883666,,arrive_dest
172,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,134,2.220045804977417,0.017204184456964703,,out_of_road
173,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,384,11.073648452758789,0.076759482902465,,arrive_dest
174,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,419,10.566875457763672,0.08825235887094976,,out_of_road
175,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,410,11.827923774719238,0.13189735207649902,,out_of_road
176,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,224,4.871744155883789,0.03583239119948952,,out_of_road
177,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,523,14.009745597839355,0.0919822124135725,,out_of_road
178,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,262,8.15892219543457,0.08024516809049226,,out_of_road
179,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,320,8.778797149658203,0.027540158593910746,,out_of_road
180,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,429,11.900409698486328,0.07629343914139435,,out_of_road
181,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,297,8.13825798034668,0.07027722871627169,,out_of_road
182,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,199,4.173576354980469,0.03943069094333367,,out_of_road
183,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,269,8.435243606567383,0.08520039532084336,,out_of_road
