episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
0,fresh,2,fresh,,,0,1,1,3,0,0,15.0,40.0,15.0,20.0,1,334,12.36290168762207,0.8911510984898506,,crash_vehicle
1,fresh,0,fresh,,,0,0,0,0,0,0,5.0,10.0,15.0,10.0,0,340,-3.894132614135742,0.024994182457928272,,out_of_road
2,fresh,6,fresh,,,0,1,0,18,1,0,15.0,20.0,15.0,55.0,2,696,0.39809083938598633,0.2486119678634722,,crash_vehicle
3,fresh,3,fresh,,,0,0,0,4,1,0,20.0,10.0,10.0,20.0,1,1000,8.539407730102539,0.228637915820349,,max_step
4,fresh,0,fresh,,,0,0,0,1,1,1,5.0,5.0,10.0,35.0,0,213,-0.24220848083496094,0.20159193459775807,,crash_vehicle
5,fresh,3,fresh,,,0,0,0,5,0,1,20.0,40.0,15.0,10.0,3,1000,2.98233699798584,0.03877946910541505,,max_step
6,fresh,2,fresh,,,0,1,0,3,1,0,15.0,10.0,5.0,55.0,1,873,1.7115864753723145,0.07251174471000763,,out_of_road
7,fresh,1,fresh,,,0,0,0,2,0,0,10.0,20.0,15.0,55.0,0,1000,11.900311470031738,0.18015172343468294,,max_step
8,fresh,6,fresh,,,0,1,1,18,1,0,15.0,5.0,10.0,55.0,3,866,2.6903834342956543,0.14567906491987528,,out_of_road
9,fresh,1,fresh,,,0,1,0,2,1,1,10.0,10.0,15.0,20.0,2,696,4.027826309204102,0.16409877630421657,,out_of_road
10,fresh,0,fresh,,,0,1,1,0,1,0,15.0,10.0,5.0,10.0,0,819,6.194171905517578,0.14670308026165607,,out_of_road
11,fresh,3,fresh,,,0,1,0,4,1,1,15.0,40.0,5.0,55.0,2,1000,12.75190258026123,0.11464246663841186,,max_step
12,fresh,4,fresh,,,0,1,1,8,1,1,15.0,40.0,15.0,55.0,2,992,8.45745849609375,0.15617829407546518,,crash_vehicle
13,fresh,2,fresh,,,0,0,0,3,1,0,10.0,20.0,5.0,35.0,1,1000,13.583126068115234,0.15845404666487592,,max_step
14,fresh,6,fresh,,,0,1,1,18,0,0,5.0,20.0,15.0,20.0,0,1000,9.403435707092285,0.25027171069476756,,max_step
15,fresh,5,fresh,,,0,0,0,12,0,0,10.0,20.0,5.0,35.0,1,1000,3.950488567352295,0.11297842542175203,,max_step
16,fresh,2,fresh,,,0,0,0,3,0,0,15.0,10.0,15.0,55.0,2,1000,12.712536811828613,0.21898243800457567,,max_step
17,fresh,0,fresh,,,0,1,1,0,1,0,10.0,10.0,5.0,55.0,0,790,5.491257667541504,0.1411470118485674,,out_of_road
18,fresh,6,fresh,,,0,1,1,18,0,0,20.0,20.0,10.0,10.0,3,789,20.346342086791992,0.3585932314613095,,out_of_road
19,fresh,2,fresh,,,0,0,0,3,0,0,10.0,10.0,10.0,55.0,2,1000,21.43109893798828,0.2598486856906675,,max_step
20,fresh,0,fresh,,,0,1,1,0,0,0,15.0,10.0,10.0,10.0,0,401,15.131216049194336,0.46934523817588414,,out_of_road
21,fresh,0,fresh,,,0,1,1,1,0,1,5.0,20.0,10.0,55.0,1,1000,37.73533248901367,0.4294222094281577,,max_step
22,fresh,5,fresh,,,0,1,0,12,1,0,15.0,40.0,15.0,55.0,0,1000,39.19466018676758,0.419669974854216,,max_step
23,fresh,4,fresh,,,0,0,0,8,1,0,10.0,5.0,10.0,20.0,0,1000,25.729398727416992,0.30246445786906406,,max_step
24,fresh,6,fresh,,,0,1,1,18,1,1,10.0,10.0,15.0,20.0,1,496,3.4127347469329834,0.13563812349457294,,crash_vehicle
25,fresh,2,fresh,,,0,1,1,3,0,1,10.0,40.0,10.0,55.0,2,261,4.162842750549316,0.1512567857387422,,out_of_road
26,crossover,1,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_brake_checker|distance_to_nearest|brake_dist,0,0,0,2,0,0,10.0,20.0,15.0,55.0,0,566,19.98309898376465,0.3966614962933921,,out_of_road
27,fresh,2,fresh,,,0,1,0,3,0,1,15.0,20.0,15.0,20.0,1,1000,11.120366096496582,0.10992601372208446,,max_step
28,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|distance_to_nearest,7,0,0,1,1,0,15.0,5.0,10.0,20.0,0,341,-0.10148608684539795,0.04313466610124777,,crash_vehicle
29,fresh,5,fresh,,,0,0,0,12,0,1,5.0,40.0,5.0,20.0,1,312,1.1372439861297607,0.14847106761776674,,out_of_road
30,replay,5,replay,,,0,0,0,12,0,1,5.0,40.0,5.0,20.0,1,104,2.4860405921936035,0.2439367719209538,,out_of_road
31,fresh,4,fresh,,,0,0,0,8,0,1,10.0,20.0,5.0,10.0,1,1000,4.527152061462402,0.1423796931039542,,max_step
32,crossover,1,crossover,,has_brake_checker|intersection_cars|has_cluster|brake_dist,0,0,0,2,0,0,10.0,20.0,15.0,55.0,0,1000,35.915985107421875,0.3235071627073921,,max_step
33,fresh,4,fresh,,,0,1,0,8,0,0,20.0,10.0,10.0,10.0,3,114,-0.12193548679351807,0.09215503053641633,,out_of_road
34,mutation,2,mutation,has_brake_checker,,0,1,1,3,0,1,10.0,40.0,10.0,55.0,2,977,19.101173400878906,0.22535980185598684,,out_of_road
35,fresh,6,fresh,,,0,1,0,18,0,1,10.0,5.0,5.0,55.0,2,1000,10.394997596740723,0.15903377434052526,,max_step
36,crossover,4,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,4,0,0,8,0,1,10.0,5.0,10.0,20.0,0,1000,5.797519683837891,0.16376388984639198,,max_step
37,fresh,0,fresh,,,0,0,0,0,1,0,5.0,10.0,15.0,10.0,0,1000,2.4670066833496094,0.09299551988369785,,max_step
38,mutation,0,mutation,maximum_distractor_speed,,1,1,1,0,0,0,5.0,10.0,10.0,10.0,0,183,9.517583847045898,0.5391821592659409,,out_of_road
39,fresh,1,fresh,,,0,0,0,2,0,0,5.0,10.0,5.0,10.0,2,237,8.669392585754395,0.36825598056432063,,out_of_road
40,replay,1,replay,,,0,0,0,2,0,0,5.0,10.0,5.0,10.0,2,147,2.9259634017944336,0.17765734973838743,,out_of_road
41,fresh,6,fresh,,,0,0,0,18,0,1,20.0,5.0,15.0,35.0,2,243,-0.04777979850769043,0.01956384017279778,,crash_vehicle
42,crossover,2,crossover,,has_brake_checker|intersection_cars|has_cluster|distance_to_nearest|brake_dist,2,0,0,3,1,0,10.0,10.0,10.0,55.0,1,1000,47.184288024902344,0.4688797611161135,,max_step
43,fresh,4,fresh,,,0,1,0,8,0,0,5.0,5.0,10.0,35.0,3,435,13.339207649230957,0.17837219512325594,,arrive_dest
44,crossover,1,crossover,,has_cluster|maximum_distractor_speed|brake_dist,2,0,0,2,0,0,5.0,20.0,15.0,10.0,0,1000,4.414442539215088,0.06546866629784927,,max_step
45,fresh,3,fresh,,,0,1,0,4,1,0,15.0,5.0,10.0,20.0,0,1000,0.9354791045188904,0.060193503124755805,,max_step
46,replay,3,replay,,,0,1,0,4,1,0,15.0,5.0,10.0,20.0,0,336,13.770719528198242,0.40946494728060706,,out_of_road
47,fresh,4,fresh,,,0,1,0,8,1,1,20.0,20.0,15.0,55.0,0,1000,16.507049560546875,0.1255602400470525,,max_step
48,crossover,4,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|distance_to_nearest,0,0,0,8,1,0,10.0,5.0,10.0,20.0,0,1000,34.680721282958984,0.21649823181470856,,max_step
49,fresh,5,fresh,,,0,1,0,12,1,0,10.0,5.0,10.0,55.0,1,1000,0.35207393765449524,0.24125384820625187,,max_step
50,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|has_cluster|distance_to_nearest|cluster_dist|brake_dist,5,1,1,1,0,0,5.0,10.0,10.0,10.0,0,1000,41.05653381347656,0.3154772207019851,,max_step
51,fresh,3,fresh,,,0,0,0,4,1,1,5.0,40.0,15.0,55.0,2,1000,7.341279029846191,0.06343229781556875,,max_step
52,replay,3,replay,,,0,0,0,4,1,1,5.0,40.0,15.0,55.0,2,505,0.6627536416053772,0.05286738121199726,,crash_vehicle
53,fresh,0,fresh,,,0,0,0,1,1,0,20.0,20.0,5.0,35.0,1,1000,43.489646911621094,0.23652581655653193,,max_step
54,replay,0,replay,,,0,0,0,1,1,0,20.0,20.0,5.0,35.0,1,186,1.9745280742645264,0.0267379399318929,,out_of_road
55,fresh,0,fresh,,,0,0,0,1,0,0,5.0,10.0,10.0,10.0,1,40,1.894845724105835,0.04834727927809581,,arrive_dest
56,replay,0,replay,,,0,0,0,1,0,0,5.0,10.0,10.0,10.0,1,207,6.596477031707764,0.0844390972018026,,out_of_road
57,fresh,6,fresh,,,0,1,0,18,1,1,15.0,40.0,10.0,55.0,2,1000,37.42152786254883,0.18922224894515238,,max_step
58,mutation,0,mutation,brake_dist,,0,1,1,1,0,0,5.0,10.0,10.0,10.0,0,1000,1.2306880950927734,0.074248283686582,,max_step
59,fresh,0,fresh,,,0,0,0,0,0,0,20.0,5.0,5.0,35.0,0,1000,40.823829650878906,0.19098236517235637,,max_step
60,replay,0,replay,,,0,0,0,0,0,0,20.0,5.0,5.0,35.0,0,452,2.1611547470092773,0.03107538018210799,,crash_vehicle
61,fresh,5,fresh,,,0,1,1,12,0,0,5.0,20.0,5.0,10.0,1,1000,18.9925537109375,0.14622987014427782,,max_step
