episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_speed,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
15,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,220,2.375760078430176,0.310450693694028,,out_of_road
16,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,21.449668884277344,0.2100014466282446,,max_step
17,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,560,5.954113960266113,0.19681399812689052,,out_of_road
18,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,281,1.2594261169433594,0.09179053704164843,,out_of_road
19,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,472,7.033604621887207,0.2328243342315052,,out_of_road
20,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,9.887210845947266,0.11321589403413236,,max_step
21,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,160,-1.2759969234466553,0.034286861275904815,,out_of_road
22,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,270,3.387688398361206,0.24581223709025868,,out_of_road
23,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,13.072161674499512,0.12161702464800328,,max_step
24,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,425,5.859100341796875,0.24731571636436617,,out_of_road
25,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,501,11.061466217041016,0.3022470705038282,,out_of_road
26,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,7.039190769195557,0.06801390399970114,,max_step
27,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,812,0.5938990116119385,0.036441335874366494,,out_of_road
28,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,253,1.7550883293151855,0.2821759429462107,,out_of_road
29,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,227,5.739162445068359,0.3993330733309036,,out_of_road
30,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,104,-1.312955617904663,0.16128396006444326,,out_of_road
31,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,10.109292984008789,0.14517901932634414,,max_step
32,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,19.98564338684082,0.20474299441836774,,max_step
33,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,15.901126861572266,0.12880571975302882,,max_step
34,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,218,2.5774118900299072,0.24611627860763752,,out_of_road
35,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,512,0.8260853290557861,0.036912311501509976,,out_of_road
36,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,206,3.2015841007232666,0.22601298229696537,,out_of_road
37,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,899,8.259734153747559,0.10148412441716709,,out_of_road
38,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,814,25.392290115356445,0.37604397551284724,,out_of_road
39,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,114,10.753683090209961,1.2278499603271484,,arrive_dest
40,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,274,0.18300151824951172,0.0314303129829847,,out_of_road
41,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,385,9.848247528076172,0.1981787752166584,,out_of_road
42,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,491,4.383938312530518,0.09715677143782074,,out_of_road
43,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,213,-0.01904010772705078,0.039796199474676115,,out_of_road
44,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,435,5.588845729827881,0.11791282335788697,,out_of_road
45,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,83,-2.5731852054595947,0.006135439298239099,,out_of_road
46,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,633,20.026382446289062,0.3160197711895451,,out_of_road
47,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,265,-2.6888442039489746,0.032479059271830715,,out_of_road
48,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,624,28.254575729370117,0.4219837877794933,,out_of_road
49,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,534,0.29689860343933105,0.009001354934570941,,out_of_road
50,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,430,14.307877540588379,0.29750516296602614,,out_of_road
51,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,214,0.785223126411438,0.018471539658102616,,out_of_road
52,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,697,10.6221342086792,0.12058440509747975,,out_of_road
53,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,720,21.685470581054688,0.20569125675182376,,out_of_road
54,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,423,13.122649192810059,0.26862585170515957,,out_of_road
55,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,147,-0.02080237865447998,0.014738422508041063,,out_of_road
56,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,518,17.641815185546875,0.26431363032282146,,out_of_road
57,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,869,31.724361419677734,0.2537935263122527,,out_of_road
58,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,33,-0.8849353790283203,0.039226044308055534,,out_of_road
59,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,953,26.677949905395508,0.18586692634426596,,out_of_road
60,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,225,-0.005869746208190918,0.011013678593768015,,out_of_road
61,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,542,18.91023826599121,0.1579873215104711,,out_of_road
62,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,50,-1.287743330001831,0.01205488920211792,,out_of_road
63,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,48.82951354980469,0.3141691937148571,,max_step
64,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,38.458309173583984,0.17274270910443737,,max_step
65,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,24.754121780395508,0.09763665948063135,,max_step
66,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,23.560914993286133,0.11786634636856616,,max_step
67,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,718,7.551111221313477,0.04454864920013193,,out_of_road
68,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,967,25.761716842651367,0.11780053253681423,,out_of_road
69,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,32.688106536865234,0.18639311517355964,,max_step
70,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,23.147356033325195,0.14736769038345665,,max_step
71,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,161,-0.2624362111091614,0.0005397411607067037,,out_of_road
72,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,953,36.59046936035156,0.13125000147619026,,arrive_dest
73,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,37.861305236816406,0.13843928243173287,,max_step
74,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,1.0418740510940552,0.021069987822091206,,max_step
75,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,143,-0.5468140840530396,0.06067245025708751,,out_of_road
76,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,706,27.482702255249023,0.17587278685506127,,out_of_road
77,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,219,5.218807220458984,0.07705657002112093,,out_of_road
78,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,230,7.52293062210083,0.20533541897716728,,out_of_road
79,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,235,7.067729949951172,0.059343239019050247,,out_of_road
80,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,22.262035369873047,0.12327998324949295,,max_step
81,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,77,1.330838918685913,0.038003896012321695,,out_of_road
82,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,-0.00911047961562872,0.02662041733507067,,max_step
83,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,23.45913314819336,0.07437129716540221,,max_step
84,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,270,7.697507381439209,0.06461718871637627,,out_of_road
85,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,2,1.032081961631775,0.0505015030503273,,arrive_dest
86,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,96,1.4618489742279053,0.04382110299775377,,out_of_road
87,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,31.63068199157715,0.10210009769164026,,max_step
88,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,36.63970184326172,0.1165813948395662,,max_step
89,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,26.60274314880371,0.08408896443701815,,max_step
90,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,555,15.481096267700195,0.0860296420031437,,arrive_dest
91,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,261,7.260624408721924,0.08506607727800634,,out_of_road
92,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,347,9.792226791381836,0.15027341253985718,,out_of_road
93,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,898,25.52151870727539,0.07638817879667958,,arrive_dest
94,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,27.995519638061523,0.06796409097185824,,max_step
95,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,585,17.783273696899414,0.11275945745376695,,arrive_dest
96,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,26.07636070251465,0.09420097039942629,,max_step
97,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,862,4.913330554962158,0.0146123506496131,,out_of_road
98,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,29.302635192871094,0.07643347617017571,,max_step
99,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,768,21.019800186157227,0.08556202339938561,,arrive_dest
100,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,731,23.693286895751953,0.07096612951227765,,out_of_road
101,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,200,4.815235137939453,0.04081826251000166,,out_of_road
102,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.028030814602971077,0.027350461333291606,,max_step
103,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,738,24.962602615356445,0.1250266289897831,,out_of_road
104,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,804,25.760330200195312,0.09708473082715519,,out_of_road
105,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,30.66925621032715,0.08034804797824473,,max_step
106,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,799,20.600387573242188,0.04489409419893286,,out_of_road
107,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,466,15.300809860229492,0.04531003120507697,,arrive_dest
108,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,31.548677444458008,0.0994085037317127,,max_step
109,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,525,15.949036598205566,0.05231675639038994,,out_of_road
110,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,32.97261428833008,0.07393577906279825,,max_step
111,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,33.552677154541016,0.09945144959073514,,max_step
112,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,22.91918182373047,0.07904698795732111,,max_step
113,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,30.41057586669922,0.06556832780246623,,max_step
114,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,154,3.118779420852661,0.005692948454192707,,out_of_road
115,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,500,15.715519905090332,0.057697227066382764,,arrive_dest
116,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,375,12.220056533813477,0.04923961766064167,,out_of_road
117,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,20.741527557373047,0.06334631127153989,,max_step
118,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,477,12.773347854614258,0.03384965061272575,,out_of_road
119,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,307,6.802145004272461,0.018621529859008345,,out_of_road
120,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,0.044538628309965134,0.08461655649542808,,max_step
121,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,166,4.4947509765625,0.074786756137184,,out_of_road
122,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,847,31.062299728393555,0.13101121910255065,,arrive_dest
123,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,332,9.633097648620605,0.09828587204599416,,arrive_dest
124,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,620,18.910451889038086,0.04819923427158726,,arrive_dest
125,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,533,15.950790405273438,0.06289900074575112,,arrive_dest
126,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,204,4.418217182159424,0.023556002534414623,,out_of_road
127,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,512,15.252642631530762,0.06846469271658862,,out_of_road
128,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,3.746861457824707,0.002837934885174036,,max_step
129,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,351,11.498835563659668,0.05014946263421465,,out_of_road
130,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,343,9.30409049987793,0.05607470361727667,,out_of_road
131,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,35,-0.27179154753685,0.03357964243207659,,out_of_road
132,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,447,14.683100700378418,0.13269541291540835,,out_of_road
133,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,515,17.531330108642578,0.10247786837331589,,out_of_road
134,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,312,7.999661922454834,0.04294628898004213,,out_of_road
135,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,33.868011474609375,0.1270860247341916,,max_step
136,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,16.843229293823242,0.07303080195374786,,max_step
137,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,86,2.1210057735443115,0.013630604782943116,,arrive_dest
138,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,283,-0.3247404396533966,0.35666993855376966,,out_of_road
139,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,948,28.74883270263672,0.1279249344141918,,arrive_dest
140,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,981,33.493106842041016,0.12206374828596424,,arrive_dest
141,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,410,12.604692459106445,0.11231236001476645,,out_of_road
142,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,575,16.439470291137695,0.05561464606905761,,out_of_road
143,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,567,18.191469192504883,0.14500363397196828,,arrive_dest
144,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,1000,2.317948579788208,0.005527174655348062,,max_step
145,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,669,22.92822265625,0.13748087889204422,,out_of_road
146,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,875,27.626665115356445,0.10763702606409788,,arrive_dest
147,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,292,7.411850452423096,0.09153217196541086,,arrive_dest
148,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,71,-0.025647297501564026,0.003329773184279321,,out_of_road
149,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,254,5.921641826629639,0.030389076656126602,,arrive_dest
150,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,446,14.704208374023438,0.14332334192745355,,out_of_road
151,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,210,6.819779872894287,0.11523400029788415,,out_of_road
152,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,542,17.405359268188477,0.0964076010496579,,out_of_road
153,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,124,2.4080004692077637,0.010803209557648628,,out_of_road
154,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,376,12.5475492477417,0.12257840348397718,,out_of_road
155,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,203,4.9752516746521,0.03860106222615967,,out_of_road
156,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,529,11.924799919128418,0.0783517101571837,,out_of_road
157,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,475,12.986090660095215,0.08795420389034246,,out_of_road
158,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,68,-0.20370584726333618,0.005560953389195835,,out_of_road
159,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,343,12.162346839904785,0.1238888767507177,,out_of_road
160,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,436,14.24434757232666,0.10048516616097079,,out_of_road
161,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,425,12.169503211975098,0.11707683825427119,,out_of_road
162,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,193,3.9863436222076416,0.11951335626678454,,out_of_road
163,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,781,22.729129791259766,0.10425597289979587,,out_of_road
164,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,169,4.302490711212158,0.020217166331833635,,out_of_road
165,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,365,10.448637962341309,0.09720113560659428,,out_of_road
166,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,136,2.8795478343963623,0.013670004983021714,,out_of_road
167,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,61,0.5753257274627686,0.04919661657854182,,out_of_road
168,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,223,4.625209808349609,0.03396463646415638,,out_of_road
169,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,116,1.981078028678894,0.026287267390028412,,out_of_road
170,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,89,-0.2221241444349289,0.0,,out_of_road
171,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,496,17.087997436523438,0.15841043091964938,,out_of_road
172,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,137,3.0051987171173096,0.010391279456824281,,out_of_road
173,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,156,3.4888274669647217,0.02964282744170095,,out_of_road
174,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,305,9.470405578613281,0.07889202103537858,,out_of_road
175,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,653,23.36673927307129,0.16105412349681075,,arrive_dest
176,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,178,4.75568962097168,0.11557972055514541,,arrive_dest
177,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,199,4.732390403747559,0.029933660253695208,,arrive_dest
178,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,234,6.912545680999756,0.09683817841160373,,out_of_road
179,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,643,18.408117294311523,0.08005862722237063,,out_of_road
180,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,275,8.962077140808105,0.10302193670279601,,out_of_road
181,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,222,4.797080039978027,0.04334420759885295,,out_of_road
182,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,351,10.323182106018066,0.08752733959346755,,out_of_road
183,fresh,0,fresh,,,0,0.0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,368,6.876476764678955,0.12168436692319,,out_of_road
