episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
18,fresh,0,fresh,,,0,0,0,0,0,0,15.0,5.0,15.0,55.0,0,1000,28.69521713256836,0.3226131674158387,,max_step
19,fresh,0,fresh,,,0,0,0,1,1,0,10.0,20.0,5.0,35.0,0,278,7.394638538360596,0.42341011830960673,,out_of_road
20,fresh,0,fresh,,,0,1,1,4,0,0,15.0,5.0,15.0,55.0,3,1000,2.6060986518859863,0.0792818562029861,,max_step
21,fresh,0,fresh,,,0,0,0,0,0,0,20.0,40.0,15.0,35.0,0,432,16.095964431762695,0.4561554710725667,,out_of_road
22,fresh,0,fresh,,,0,0,0,0,1,0,15.0,20.0,5.0,55.0,0,84,4.247494220733643,0.5315117002243087,,out_of_road
23,fresh,0,fresh,,,0,1,1,8,0,0,15.0,5.0,15.0,10.0,3,190,-0.2657039165496826,0.07728281209833528,,crash_vehicle
24,fresh,0,fresh,,,0,0,0,4,1,1,15.0,20.0,5.0,35.0,1,365,2.8961732387542725,0.13819328494854782,,out_of_road
25,fresh,0,fresh,,,0,1,1,5,1,0,20.0,10.0,5.0,20.0,3,406,6.319369316101074,0.354256539110076,,out_of_road
26,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|maximum_distractor_speed|distance_to_nearest,7,0,0,0,0,0,10.0,5.0,5.0,20.0,0,51,-1.0474210977554321,0.0,rejection_fallback,out_of_road
27,fresh,0,fresh,,,0,1,1,12,0,1,15.0,10.0,15.0,35.0,0,1000,3.1148011684417725,0.11812140501150861,,max_step
28,mutation,0,mutation,has_brake_checker,,1,1,0,8,0,0,5.0,5.0,10.0,20.0,3,148,4.3352203369140625,0.43263572107094367,,out_of_road
29,fresh,0,fresh,,,0,1,0,5,1,1,5.0,20.0,15.0,35.0,2,950,13.405275344848633,0.17799595801747944,,crash_vehicle
30,mutation,0,mutation,cluster_dist,,1,0,0,3,0,1,5.0,20.0,10.0,10.0,2,92,0.12011861801147461,0.19061076047870776,,out_of_road
31,fresh,0,fresh,,,0,0,0,0,0,0,10.0,20.0,10.0,55.0,0,247,15.833011627197266,0.7669990868251092,,out_of_road
32,crossover,0,crossover,,distractor_cars|has_brake_checker|maximum_distractor_speed|distance_to_nearest|cluster_dist,4,1,0,4,1,0,5.0,20.0,5.0,35.0,3,97,3.300161838531494,0.41604673340148535,,out_of_road
33,fresh,0,fresh,,,0,0,0,0,1,0,5.0,20.0,5.0,35.0,0,155,6.798822402954102,0.5437284431270053,,out_of_road
34,replay,0,replay,,,0,0,0,0,1,0,5.0,20.0,5.0,35.0,0,813,36.51367950439453,0.5481856192423771,,out_of_road
35,fresh,0,fresh,,,0,1,1,1,0,1,15.0,40.0,15.0,55.0,1,1000,6.831308364868164,0.09765182309469674,,max_step
36,crossover,0,crossover,,has_brake_checker|has_cluster|maximum_distractor_speed,2,0,0,4,0,1,20.0,20.0,5.0,55.0,3,1000,7.5710577964782715,0.10741566760558635,,max_step
37,fresh,0,fresh,,,0,0,0,5,0,1,15.0,20.0,10.0,20.0,0,743,2.8333654403686523,0.03995372569263683,,out_of_road
38,replay,0,replay,,,0,0,0,5,0,1,15.0,20.0,10.0,20.0,0,305,11.375667572021484,0.46022280870219234,,out_of_road
39,fresh,0,fresh,,,0,0,0,12,0,0,20.0,40.0,5.0,10.0,3,124,6.262505531311035,0.5731446238294724,,out_of_road
40,replay,0,replay,,,0,0,0,12,0,0,20.0,40.0,5.0,10.0,3,272,12.454895973205566,0.4102648864157827,,out_of_road
41,fresh,0,fresh,,,0,0,0,18,1,0,20.0,10.0,5.0,20.0,2,225,2.4530563354492188,0.3446361617743969,,crash_vehicle
42,replay,0,replay,,,0,0,0,18,1,0,20.0,10.0,5.0,20.0,2,120,3.382223606109619,0.3127049724260966,,out_of_road
43,fresh,0,fresh,,,0,0,0,2,0,0,15.0,20.0,5.0,20.0,1,71,0.3161662817001343,0.022529753528430427,,out_of_road
44,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist,10,0,0,1,1,1,5.0,20.0,10.0,35.0,1,318,14.276684761047363,0.38728721094253304,,out_of_road
45,fresh,0,fresh,,,0,0,0,12,1,1,20.0,5.0,5.0,35.0,2,827,6.4920806884765625,0.1600398251780071,,crash_vehicle
46,mutation,0,mutation,has_cluster,,0,0,0,1,1,0,10.0,20.0,5.0,35.0,0,589,11.985455513000488,0.14879148391254107,,crash_vehicle
47,fresh,0,fresh,,,0,0,0,18,1,1,5.0,40.0,5.0,55.0,0,1000,8.389140129089355,0.10239641127502545,,max_step
48,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_brake_checker|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,6,0,0,8,1,0,5.0,20.0,5.0,35.0,0,1000,34.66009521484375,0.3464082023766823,,max_step
49,fresh,0,fresh,,,0,1,0,18,0,1,15.0,20.0,10.0,35.0,3,65,2.0473403930664062,0.09620981760896169,,out_of_road
50,mutation,0,mutation,cluster_dist,,0,1,1,5,1,0,20.0,10.0,5.0,20.0,3,1000,46.332603454589844,0.47742841438017786,,max_step
51,fresh,0,fresh,,,0,1,0,0,1,0,5.0,5.0,15.0,55.0,0,1000,41.52907943725586,0.2784482800550759,,max_step
52,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,1,0,0,4,0,1,15.0,40.0,10.0,20.0,3,191,6.161007404327393,0.057760057065767575,,out_of_road
53,fresh,0,fresh,,,0,0,0,1,1,1,15.0,40.0,10.0,55.0,0,174,4.914626598358154,0.08013893813751209,,out_of_road
54,replay,0,replay,,,0,0,0,1,1,1,15.0,40.0,10.0,55.0,0,1000,31.360164642333984,0.24230051396321506,,max_step
55,fresh,0,fresh,,,0,0,0,1,1,1,5.0,40.0,15.0,55.0,0,613,19.906064987182617,0.12137072851735534,,out_of_road
56,crossover,0,crossover,,distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist,3,0,0,4,1,1,15.0,20.0,5.0,55.0,1,279,1.492720603942871,0.06513699512648326,,crash_vehicle
57,fresh,0,fresh,,,0,0,0,5,0,0,15.0,20.0,5.0,20.0,2,190,4.306927680969238,0.02824642491085749,,out_of_road
58,crossover,0,crossover,,distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest,3,0,0,2,1,0,20.0,20.0,5.0,35.0,2,282,11.486289978027344,0.1815943722514079,,out_of_road
59,fresh,0,fresh,,,0,1,1,1,1,0,15.0,5.0,5.0,20.0,1,1000,31.56096839904785,0.12308892298582941,,max_step
60,mutation,0,mutation,has_cluster,,0,0,0,0,0,0,10.0,20.0,10.0,55.0,0,209,6.5726704597473145,0.09101374854632256,,out_of_road
61,fresh,0,fresh,,,0,1,1,18,0,0,5.0,5.0,5.0,35.0,2,1000,0.4619406759738922,0.24377304596966132,,max_step
62,mutation,0,mutation,brake_dist,,0,1,0,8,1,0,5.0,5.0,10.0,20.0,3,1000,0.32020148634910583,0.1261771883335896,,max_step
63,fresh,0,fresh,,,0,1,1,5,1,0,10.0,10.0,5.0,55.0,0,309,11.037652969360352,0.1943534708048389,,out_of_road
64,mutation,0,mutation,distractor_cars,,0,0,0,3,0,1,5.0,20.0,10.0,10.0,2,459,3.9963536262512207,0.06939114130676312,,out_of_road
65,fresh,0,fresh,,,0,0,0,5,0,0,20.0,10.0,15.0,10.0,2,1000,2.7688539028167725,0.05918384852068266,,max_step
66,replay,0,replay,,,0,0,0,5,0,0,20.0,10.0,15.0,10.0,2,958,26.30120086669922,0.17755924991676136,,out_of_road
67,fresh,0,fresh,,,0,0,0,1,0,0,15.0,5.0,15.0,35.0,1,170,4.571188449859619,0.05024885874898995,,out_of_road
68,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed,3,0,0,1,1,1,5.0,20.0,5.0,55.0,1,98,1.4639934301376343,0.03412845468015543,,out_of_road
69,fresh,0,fresh,,,0,1,0,5,0,0,15.0,20.0,15.0,55.0,0,829,16.33016014099121,0.12195776305211971,,arrive_dest
70,mutation,0,mutation,has_cluster,,0,0,0,1,1,0,10.0,20.0,5.0,35.0,0,545,19.313514709472656,0.13602141206315077,,out_of_road
71,fresh,0,fresh,,,0,1,0,4,0,1,10.0,10.0,15.0,10.0,1,383,0.739700973033905,0.050378987390861676,,crash_vehicle
72,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|has_cluster|cluster_dist,7,0,0,8,1,0,20.0,5.0,5.0,55.0,0,102,-0.15151551365852356,0.05459734337751334,,crash_vehicle
73,fresh,0,fresh,,,0,0,0,5,1,0,20.0,10.0,15.0,55.0,2,259,5.659501075744629,0.1375798850848868,,out_of_road
74,crossover,0,crossover,,has_brake_checker|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,4,1,1,2,1,1,15.0,40.0,10.0,55.0,2,661,20.283342361450195,0.17849099762813836,,out_of_road
75,fresh,0,fresh,,,0,0,0,18,1,1,10.0,5.0,10.0,20.0,1,705,0.00018405914306640625,0.08916116186338378,,crash_vehicle
76,crossover,0,crossover,,has_brake_checker|intersection_cars|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,5,0,0,12,1,1,20.0,20.0,10.0,35.0,2,82,1.4396005868911743,0.04094568113001382,,crash_vehicle
77,fresh,0,fresh,,,0,1,0,2,1,1,20.0,10.0,10.0,55.0,0,1000,20.252695083618164,0.12362429238669574,,max_step
78,mutation,0,mutation,distractor_cars,,0,1,0,8,1,0,5.0,5.0,10.0,20.0,3,497,9.559762954711914,0.14391835197858827,,out_of_road
79,fresh,0,fresh,,,0,0,0,2,0,1,15.0,20.0,10.0,10.0,1,163,4.704137325286865,0.03035710566317194,,out_of_road
80,crossover,0,crossover,,has_brake_checker|distance_to_nearest|brake_dist,1,0,0,1,1,1,15.0,5.0,15.0,20.0,1,188,4.032284259796143,0.06621243766548628,,out_of_road
81,fresh,0,fresh,,,0,0,0,0,0,0,20.0,20.0,15.0,35.0,0,326,14.43696403503418,0.2889396348236803,,out_of_road
82,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|has_cluster|distance_to_nearest|cluster_dist|brake_dist,4,0,0,8,1,0,20.0,5.0,5.0,55.0,2,1000,0.35448384284973145,0.036042357934638856,,max_step
83,fresh,0,fresh,,,0,0,0,2,0,1,10.0,10.0,5.0,10.0,2,1000,-0.03794553503394127,0.022330492095439695,,max_step
84,replay,0,replay,,,0,0,0,2,0,1,10.0,10.0,5.0,10.0,2,1000,1.3275994062423706,0.0265227146493271,,max_step
85,fresh,0,fresh,,,0,0,0,3,1,1,5.0,40.0,15.0,55.0,2,136,3.2516424655914307,0.047914497424190974,,crash_vehicle
86,replay,0,replay,,,0,0,0,3,1,1,5.0,40.0,15.0,55.0,2,149,4.125992298126221,0.055962814658805225,,out_of_road
87,fresh,0,fresh,,,0,0,0,3,1,1,15.0,20.0,5.0,35.0,1,20,-0.3929295539855957,0.0,,out_of_road
