episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
15,fresh,0,fresh,,,0,0,0,12,0,0,10.0,20.0,5.0,35.0,1,1000,3.950488567352295,0.11297842542175203,,max_step
16,fresh,0,fresh,,,0,0,0,3,0,0,15.0,10.0,15.0,55.0,2,1000,12.712536811828613,0.21898243800457567,,max_step
17,fresh,0,fresh,,,0,1,1,0,1,0,10.0,10.0,5.0,55.0,0,790,5.491257667541504,0.1411470118485674,,out_of_road
18,fresh,0,fresh,,,0,1,1,18,0,0,20.0,20.0,10.0,10.0,3,789,20.346342086791992,0.3585932314613095,,out_of_road
19,fresh,0,fresh,,,0,0,0,3,0,0,10.0,10.0,10.0,55.0,2,1000,21.43109893798828,0.2598486856906675,,max_step
20,fresh,0,fresh,,,0,1,1,0,0,0,15.0,10.0,10.0,10.0,0,401,15.131216049194336,0.46934523817588414,,out_of_road
21,fresh,0,fresh,,,0,1,1,1,0,1,5.0,20.0,10.0,55.0,1,1000,37.73533248901367,0.4294222094281577,,max_step
22,fresh,0,fresh,,,0,1,0,12,1,0,15.0,40.0,15.0,55.0,0,1000,39.19466018676758,0.419669974854216,,max_step
23,fresh,0,fresh,,,0,0,0,8,1,0,10.0,5.0,10.0,20.0,0,1000,25.729398727416992,0.30246445786906406,,max_step
24,fresh,0,fresh,,,0,1,1,18,1,1,10.0,10.0,15.0,20.0,1,496,3.4127347469329834,0.13563812349457294,,crash_vehicle
25,fresh,0,fresh,,,0,1,1,3,0,1,10.0,40.0,10.0,55.0,2,261,4.162842750549316,0.1512567857387422,,out_of_road
26,fresh,0,fresh,,,0,0,0,12,0,1,5.0,20.0,15.0,10.0,3,1000,8.6289701461792,0.07514329710637685,,max_step
27,fresh,0,fresh,,,0,0,0,2,1,1,5.0,40.0,5.0,55.0,2,672,12.714545249938965,0.20848693333201004,,out_of_road
28,fresh,0,fresh,,,0,0,0,18,1,1,15.0,40.0,15.0,55.0,2,254,4.263228416442871,0.17042301736376064,,out_of_road
29,fresh,0,fresh,,,0,1,1,3,0,1,15.0,40.0,5.0,10.0,2,1000,10.953985214233398,0.16206112765567376,,max_step
30,fresh,0,fresh,,,0,0,0,2,1,0,20.0,5.0,15.0,20.0,2,1000,30.72410774230957,0.26538439471647146,,max_step
31,fresh,0,fresh,,,0,1,1,2,0,0,10.0,40.0,15.0,35.0,2,741,26.570255279541016,0.34509644853692706,,arrive_dest
32,fresh,0,fresh,,,0,0,0,2,1,0,5.0,10.0,15.0,20.0,0,806,30.215850830078125,0.38432876756021905,,out_of_road
33,fresh,0,fresh,,,0,1,0,3,1,0,10.0,20.0,15.0,35.0,2,289,0.6813124418258667,0.12992573149863204,,out_of_road
34,fresh,0,fresh,,,0,1,1,2,1,1,10.0,10.0,10.0,20.0,2,219,4.04554557800293,0.19438191252169476,,out_of_road
35,fresh,0,fresh,,,0,1,0,3,1,1,5.0,20.0,15.0,35.0,1,1000,41.98146057128906,0.3661768429428339,,max_step
36,fresh,0,fresh,,,0,1,1,3,1,1,5.0,40.0,5.0,55.0,0,1000,34.05440902709961,0.22698160669766365,,max_step
37,fresh,0,fresh,,,0,0,0,2,1,0,10.0,5.0,5.0,20.0,0,1000,0.6857523918151855,0.09832739268429577,,max_step
38,fresh,0,fresh,,,0,1,1,12,1,1,5.0,10.0,15.0,55.0,0,384,10.506587982177734,0.26633654673545,,out_of_road
39,fresh,0,fresh,,,0,1,1,12,0,1,15.0,40.0,5.0,20.0,3,1000,4.773291110992432,0.1778815920650959,,max_step
40,fresh,0,fresh,,,0,0,0,18,0,1,5.0,40.0,5.0,55.0,3,552,5.652139186859131,0.04810502811544237,,crash_vehicle
41,fresh,0,fresh,,,0,1,1,4,0,1,20.0,10.0,5.0,10.0,1,1000,-0.06713176518678665,0.07205374336661771,,max_step
42,fresh,0,fresh,,,0,1,1,12,1,0,15.0,40.0,5.0,55.0,3,1000,19.856170654296875,0.24099529669899494,,max_step
43,fresh,0,fresh,,,0,0,0,5,1,0,10.0,40.0,10.0,55.0,2,1000,35.504337310791016,0.22128626800514758,,max_step
44,fresh,0,fresh,,,0,1,0,3,0,0,15.0,20.0,10.0,10.0,2,835,30.958932876586914,0.2554765311900727,,arrive_dest
45,fresh,0,fresh,,,0,0,0,18,1,0,15.0,10.0,10.0,55.0,2,705,16.698055267333984,0.20783187650038418,,crash_vehicle
46,fresh,0,fresh,,,0,0,0,4,1,1,5.0,5.0,10.0,20.0,3,804,27.943187713623047,0.2730566189028971,,out_of_road
47,fresh,0,fresh,,,0,1,1,2,0,1,5.0,5.0,5.0,35.0,0,1000,21.852445602416992,0.16372970508038998,,max_step
48,fresh,0,fresh,,,0,1,0,18,0,0,10.0,10.0,10.0,55.0,1,1000,16.24289894104004,0.19617820473294706,,max_step
49,fresh,0,fresh,,,0,0,0,8,1,0,15.0,20.0,10.0,35.0,0,127,1.63077974319458,0.07577470320416248,,out_of_road
50,fresh,0,fresh,,,0,1,0,8,1,1,5.0,10.0,15.0,20.0,1,1000,11.255475997924805,0.1796397343929857,,max_step
51,fresh,0,fresh,,,0,1,1,3,0,0,5.0,40.0,15.0,55.0,2,2,1.1946229934692383,0.625267505645752,,arrive_dest
52,fresh,0,fresh,,,0,1,1,3,0,0,20.0,20.0,10.0,20.0,3,544,21.473196029663086,0.17070487504722276,,out_of_road
53,fresh,0,fresh,,,0,1,1,8,0,0,20.0,10.0,5.0,55.0,2,1000,38.24972915649414,0.23442788212921004,,max_step
54,fresh,0,fresh,,,0,1,0,4,1,0,10.0,20.0,15.0,35.0,1,1000,36.58290100097656,0.17026373431179673,,max_step
55,fresh,0,fresh,,,0,1,0,1,1,1,20.0,10.0,5.0,35.0,0,788,25.595842361450195,0.22951400332592503,,out_of_road
56,fresh,0,fresh,,,0,1,0,3,0,0,10.0,40.0,10.0,35.0,3,1000,16.02098846435547,0.06217489873338491,,max_step
57,fresh,0,fresh,,,0,1,1,5,1,1,20.0,20.0,15.0,55.0,3,458,3.2475392818450928,0.1974674511546326,,crash_vehicle
58,fresh,0,fresh,,,0,1,0,0,1,0,5.0,5.0,5.0,10.0,0,531,20.61394500732422,0.1513010493011377,,arrive_dest
59,fresh,0,fresh,,,0,0,0,12,1,1,5.0,40.0,10.0,55.0,0,158,3.5267398357391357,0.011252997195513188,,crash_vehicle
60,fresh,0,fresh,,,0,0,0,1,0,0,15.0,20.0,15.0,10.0,1,245,2.4565460681915283,0.10111464280254986,,out_of_road
61,fresh,0,fresh,,,0,0,0,2,1,1,5.0,40.0,15.0,55.0,1,99,1.405151128768921,0.04940386081697664,,out_of_road
62,fresh,0,fresh,,,0,1,1,12,0,1,5.0,10.0,5.0,35.0,2,66,0.3967500627040863,0.10799318371397076,,crash_vehicle
63,fresh,0,fresh,,,0,1,1,5,0,0,20.0,40.0,15.0,20.0,1,862,33.25920867919922,0.11539254527649218,,arrive_dest
64,fresh,0,fresh,,,0,1,0,2,1,1,10.0,5.0,5.0,55.0,2,933,31.340049743652344,0.11443402121713962,,arrive_dest
65,fresh,0,fresh,,,0,1,1,18,0,1,15.0,40.0,15.0,55.0,3,183,4.399087429046631,0.022383771470335663,,crash_vehicle
66,fresh,0,fresh,,,0,0,0,8,0,1,20.0,10.0,10.0,55.0,1,636,1.2513524293899536,0.16949657004461302,,crash_vehicle
67,fresh,0,fresh,,,0,1,0,1,0,1,15.0,40.0,15.0,20.0,0,704,21.102956771850586,0.03682968966115203,,out_of_road
68,fresh,0,fresh,,,0,1,1,5,1,0,15.0,20.0,15.0,35.0,2,1000,2.755565643310547,0.05698363083181903,,max_step
69,fresh,0,fresh,,,0,1,0,5,1,0,10.0,40.0,15.0,55.0,0,111,0.6457617282867432,0.04586500708047334,,out_of_road
70,fresh,0,fresh,,,0,0,0,0,1,0,20.0,5.0,15.0,10.0,0,58,0.34286588430404663,0.04411306604743004,,crash_vehicle
71,fresh,0,fresh,,,0,0,0,4,1,0,15.0,10.0,5.0,20.0,0,1000,0.4176081717014313,0.09358309762971476,,max_step
72,fresh,0,fresh,,,0,1,0,18,0,0,15.0,40.0,10.0,35.0,1,772,19.996177673339844,0.16184125003559333,,out_of_road
73,fresh,0,fresh,,,0,0,0,8,1,0,10.0,5.0,15.0,20.0,2,35,-0.3642171025276184,0.49161929722343173,,crash_vehicle
74,fresh,0,fresh,,,0,1,0,4,1,0,5.0,20.0,5.0,55.0,1,710,21.831653594970703,0.09902060933634114,,out_of_road
75,fresh,0,fresh,,,0,1,0,4,1,0,10.0,20.0,5.0,35.0,1,386,5.3610124588012695,0.13741468266738396,,out_of_road
76,fresh,0,fresh,,,0,0,0,4,1,0,5.0,5.0,5.0,55.0,2,33,-0.02209925651550293,0.04503475631954092,,crash_vehicle
77,fresh,0,fresh,,,0,0,0,12,1,1,15.0,10.0,10.0,55.0,1,1000,0.01566522754728794,0.007650345526635647,,max_step
78,fresh,0,fresh,,,0,0,0,0,0,0,10.0,40.0,15.0,35.0,0,743,22.058961868286133,0.11929935742668496,,out_of_road
79,fresh,0,fresh,,,0,1,0,4,0,1,10.0,40.0,5.0,55.0,2,1000,1.9973576068878174,0.15050082446588203,,max_step
80,fresh,0,fresh,,,0,1,1,12,0,1,20.0,40.0,10.0,10.0,0,611,19.6041202545166,0.15543977777228224,,out_of_road
81,fresh,0,fresh,,,0,1,0,2,1,0,15.0,40.0,15.0,55.0,2,1000,11.432552337646484,0.047673574594780804,,max_step
82,fresh,0,fresh,,,0,1,0,12,0,1,20.0,20.0,15.0,35.0,2,83,1.849387288093567,0.042587689494332635,,arrive_dest
83,fresh,0,fresh,,,0,0,0,2,1,0,20.0,20.0,15.0,35.0,1,130,1.1007192134857178,0.08088519108983186,,out_of_road
84,fresh,0,fresh,,,0,0,0,2,0,1,15.0,5.0,15.0,55.0,0,317,0.49434733390808105,0.1362152155341833,,out_of_road
85,fresh,0,fresh,,,0,0,0,2,0,0,15.0,20.0,10.0,35.0,0,860,25.190303802490234,0.1532080393674415,,arrive_dest
86,fresh,0,fresh,,,0,0,0,0,1,0,5.0,5.0,10.0,35.0,0,1000,41.40402603149414,0.1905443289903924,,max_step
87,fresh,0,fresh,,,0,0,0,4,1,0,5.0,5.0,10.0,20.0,3,481,8.258828163146973,0.11228325394545673,,crash_vehicle
88,fresh,0,fresh,,,0,0,0,3,0,0,10.0,20.0,10.0,55.0,2,1000,0.19402261078357697,0.00926161378622055,,max_step
89,fresh,0,fresh,,,0,1,0,2,0,1,20.0,40.0,5.0,55.0,2,335,10.621928215026855,0.08361365413849256,,out_of_road
90,fresh,0,fresh,,,0,0,0,2,1,0,15.0,5.0,15.0,20.0,2,246,7.426424980163574,0.1509747104643564,,out_of_road
91,fresh,0,fresh,,,0,1,0,8,0,0,15.0,20.0,10.0,20.0,2,697,24.509552001953125,0.13330350588429907,,arrive_dest
92,fresh,0,fresh,,,0,1,1,4,1,0,15.0,40.0,15.0,55.0,1,339,12.870462417602539,0.1693195057840562,,out_of_road
93,fresh,0,fresh,,,0,1,0,12,1,1,5.0,40.0,5.0,55.0,3,1000,2.453526020050049,0.06341545511595904,,max_step
94,fresh,0,fresh,,,0,1,1,4,1,0,20.0,40.0,5.0,55.0,2,299,9.574893951416016,0.12079461649321892,,crash_vehicle
95,fresh,0,fresh,,,0,0,0,0,0,0,10.0,5.0,5.0,20.0,0,192,3.162402629852295,0.029039250725569826,rejection_fallback,out_of_road
96,fresh,0,fresh,,,0,0,0,18,0,1,10.0,10.0,5.0,55.0,0,122,0.024923354387283325,0.08859161435641714,,out_of_road
97,fresh,0,fresh,,,0,0,0,5,1,1,20.0,20.0,15.0,35.0,2,111,-0.3235207200050354,0.1909670717343017,,crash_vehicle
98,fresh,0,fresh,,,0,0,0,0,0,0,20.0,40.0,10.0,55.0,0,943,37.239418029785156,0.15297897450017525,,arrive_dest
99,fresh,0,fresh,,,0,1,1,0,1,0,5.0,20.0,10.0,20.0,0,936,24.15138053894043,0.13234252718766817,,out_of_road
100,fresh,0,fresh,,,0,0,0,5,0,1,15.0,20.0,5.0,55.0,3,306,6.14253568649292,0.16107899111275578,,crash_vehicle
101,fresh,0,fresh,,,0,0,0,0,1,0,10.0,20.0,15.0,10.0,0,62,0.27209752798080444,0.028788071726599047,,crash_vehicle
102,fresh,0,fresh,,,0,1,1,0,1,0,10.0,10.0,15.0,20.0,0,183,4.6116414070129395,0.08288788758192843,,crash_vehicle
103,fresh,0,fresh,,,0,0,0,0,0,0,5.0,5.0,15.0,55.0,0,244,8.064417839050293,0.09394159749127375,,out_of_road
104,fresh,0,fresh,,,0,0,0,8,0,0,20.0,20.0,5.0,10.0,0,528,14.012412071228027,0.11969104429237742,,out_of_road
105,fresh,0,fresh,,,0,0,0,0,0,0,5.0,20.0,5.0,20.0,0,200,4.517274856567383,0.018703632769174874,,out_of_road
106,fresh,0,fresh,,,0,0,0,0,1,0,10.0,5.0,10.0,10.0,0,272,3.996518135070801,0.1194764070746982,,arrive_dest
107,fresh,0,fresh,,,0,0,0,2,1,0,10.0,20.0,15.0,55.0,2,345,6.524628639221191,0.05979629925627639,,out_of_road
108,fresh,0,fresh,,,0,1,1,18,0,0,10.0,10.0,15.0,55.0,1,1000,17.503862380981445,0.14974291850673035,,max_step
109,fresh,0,fresh,,,0,1,1,18,0,1,10.0,40.0,10.0,35.0,0,1000,1.6011338233947754,0.0721844680957729,,max_step
110,fresh,0,fresh,,,0,1,1,5,1,0,5.0,20.0,10.0,35.0,2,115,1.828978180885315,0.05075159459982229,,crash_vehicle
111,fresh,0,fresh,,,0,0,0,12,0,1,20.0,20.0,15.0,35.0,0,525,6.059397220611572,0.03484324647202378,,crash_vehicle
112,fresh,0,fresh,,,0,0,0,4,1,1,15.0,5.0,5.0,35.0,0,54,0.34880226850509644,0.08078852226888691,,crash_vehicle
113,fresh,0,fresh,,,0,0,0,5,0,1,15.0,20.0,5.0,10.0,3,67,0.7905417084693909,0.02421958171832028,,crash_vehicle
114,fresh,0,fresh,,,0,1,1,8,1,0,15.0,5.0,15.0,55.0,3,1000,8.011515617370605,0.1598795243424829,,max_step
115,fresh,0,fresh,,,0,0,0,8,1,1,5.0,20.0,10.0,35.0,1,82,1.2402552366256714,0.025806955164071263,,crash_vehicle
116,fresh,0,fresh,,,0,1,1,12,0,1,15.0,40.0,5.0,20.0,2,676,17.825328826904297,0.12439335951479648,,out_of_road
117,fresh,0,fresh,,,0,0,0,0,0,0,15.0,10.0,10.0,55.0,0,140,2.887350559234619,0.027286206491823707,,out_of_road
118,fresh,0,fresh,,,0,1,0,8,1,0,10.0,40.0,5.0,55.0,0,325,6.720847129821777,0.12935066834665263,,out_of_road
119,fresh,0,fresh,,,0,0,0,2,1,1,10.0,20.0,15.0,55.0,1,710,25.76243019104004,0.17156634021314307,,out_of_road
120,fresh,0,fresh,,,0,1,0,5,0,0,5.0,40.0,10.0,10.0,2,226,5.269673824310303,0.08081383533998335,,crash_vehicle
121,fresh,0,fresh,,,0,1,0,4,0,1,10.0,40.0,15.0,35.0,1,114,2.358788013458252,0.028849384502360697,,crash_vehicle
122,fresh,0,fresh,,,0,0,0,0,0,0,15.0,5.0,5.0,55.0,0,630,19.56458282470703,0.0921555300588749,,out_of_road
123,fresh,0,fresh,,,0,1,0,1,0,0,15.0,5.0,5.0,55.0,1,852,28.558032989501953,0.1226659580560165,,out_of_road
124,fresh,0,fresh,,,0,1,1,0,0,0,10.0,20.0,5.0,10.0,0,124,3.490217685699463,0.0623494437294862,,arrive_dest
125,fresh,0,fresh,,,0,1,1,4,0,1,5.0,10.0,5.0,10.0,2,44,0.22739337384700775,0.006423629481684078,,crash_vehicle
126,fresh,0,fresh,,,0,0,0,12,1,1,5.0,10.0,5.0,35.0,3,1000,-0.02246200665831566,0.000746896886266768,,max_step
127,fresh,0,fresh,,,0,1,1,8,1,0,20.0,20.0,15.0,55.0,3,94,1.191164255142212,0.013414590044858609,,crash_vehicle
128,fresh,0,fresh,,,0,0,0,12,0,0,5.0,40.0,10.0,55.0,1,1000,1.3371957540512085,0.09801217673160136,,max_step
129,fresh,0,fresh,,,0,1,1,8,0,0,10.0,5.0,10.0,55.0,0,1000,0.15837471187114716,0.03647344712051563,,max_step
130,fresh,0,fresh,,,0,0,0,8,1,1,5.0,5.0,15.0,55.0,1,726,10.033181190490723,0.14108909101330627,,out_of_road
131,fresh,0,fresh,,,0,0,0,3,0,1,10.0,20.0,10.0,35.0,1,497,11.240259170532227,0.09773401521479849,,out_of_road
132,fresh,0,fresh,,,0,1,0,1,1,1,20.0,20.0,10.0,35.0,1,92,2.291877269744873,0.036134148745433144,,arrive_dest
133,fresh,0,fresh,,,0,1,0,1,0,0,15.0,5.0,15.0,20.0,1,154,2.8863747119903564,0.029877296394922516,,out_of_road
134,fresh,0,fresh,,,0,0,0,1,1,1,10.0,5.0,5.0,20.0,1,162,3.254302501678467,0.09417701751729589,,out_of_road
135,fresh,0,fresh,,,0,0,0,12,1,0,20.0,10.0,10.0,20.0,0,183,0.7370040416717529,0.0719448669910268,,out_of_road
136,fresh,0,fresh,,,0,1,0,12,1,1,15.0,40.0,10.0,55.0,3,137,3.0563547611236572,0.06272783585871658,,crash_vehicle
137,fresh,0,fresh,,,0,0,0,5,0,1,10.0,40.0,15.0,55.0,1,849,27.264562606811523,0.1499427073789833,,out_of_road
138,fresh,0,fresh,,,0,1,0,5,1,1,5.0,5.0,15.0,55.0,2,26,-0.021546557545661926,0.0005177648451465827,,crash_vehicle
139,fresh,0,fresh,,,0,0,0,2,0,1,15.0,20.0,5.0,55.0,0,1000,0.7529402375221252,0.004464788411278278,,max_step
140,fresh,0,fresh,,,0,0,0,4,1,1,5.0,40.0,15.0,55.0,3,169,3.4897735118865967,0.04844641321774065,,out_of_road
141,fresh,0,fresh,,,0,1,0,8,0,0,15.0,40.0,5.0,20.0,2,82,1.0320613384246826,0.017942253159495387,,crash_vehicle
142,fresh,0,fresh,,,0,0,0,2,1,0,20.0,5.0,10.0,55.0,2,231,6.922981262207031,0.05743468459292408,,crash_vehicle
143,fresh,0,fresh,,,0,1,0,8,1,1,15.0,10.0,5.0,35.0,2,40,0.20775337517261505,0.003161756880581379,,crash_vehicle
144,fresh,0,fresh,,,0,1,0,18,1,1,5.0,40.0,10.0,55.0,2,307,9.312858581542969,0.07603824693794553,,out_of_road
145,fresh,0,fresh,,,0,1,0,18,0,0,20.0,5.0,10.0,10.0,3,162,0.017237097024917603,0.03520260931763016,,crash_vehicle
146,fresh,0,fresh,,,0,1,0,5,1,1,5.0,40.0,15.0,55.0,2,175,4.110467433929443,0.0702956100047699,,crash_vehicle
147,fresh,0,fresh,,,0,1,0,12,0,1,10.0,20.0,10.0,20.0,3,419,1.1976090669631958,0.043725870799735576,,crash_vehicle
148,fresh,0,fresh,,,0,0,0,2,0,0,10.0,20.0,5.0,10.0,1,140,2.090668201446533,0.042235169310255775,,crash_vehicle
149,fresh,0,fresh,,,0,1,1,3,0,0,10.0,40.0,10.0,20.0,0,90,0.8660979270935059,0.020332583660880723,,out_of_road
150,fresh,0,fresh,,,0,0,0,12,0,0,5.0,5.0,5.0,35.0,1,34,0.08347897231578827,0.014059992945369552,,crash_vehicle
151,fresh,0,fresh,,,0,0,0,1,1,1,10.0,40.0,10.0,55.0,1,663,20.12721061706543,0.11561881342262231,,out_of_road
152,fresh,0,fresh,,,0,0,0,5,0,1,20.0,5.0,15.0,20.0,0,100,0.33984553813934326,0.06774484880268573,,crash_vehicle
153,fresh,0,fresh,,,0,0,0,18,0,1,5.0,5.0,10.0,35.0,3,1000,0.5423179268836975,0.040747164725326,,max_step
154,fresh,0,fresh,,,0,0,0,3,0,0,10.0,5.0,15.0,20.0,1,1000,0.08216140419244766,0.00913916564360261,,max_step
155,fresh,0,fresh,,,0,0,0,5,1,1,5.0,10.0,10.0,35.0,0,148,-0.25391897559165955,0.11781428139216292,,out_of_road
156,fresh,0,fresh,,,0,0,0,1,1,0,10.0,5.0,5.0,20.0,1,148,2.578704595565796,0.06399800140108611,,arrive_dest
157,fresh,0,fresh,,,0,0,0,8,1,0,20.0,40.0,5.0,55.0,3,1000,0.2355317324399948,0.004041570961475372,,max_step
158,fresh,0,fresh,,,0,1,0,0,1,0,5.0,5.0,5.0,20.0,0,322,5.5248942375183105,0.15008281250281827,,out_of_road
159,fresh,0,fresh,,,0,1,1,12,1,0,20.0,10.0,10.0,20.0,3,865,5.836363315582275,0.03362218075851786,,out_of_road
160,fresh,0,fresh,,,0,1,1,0,1,0,20.0,10.0,10.0,35.0,0,189,4.924564838409424,0.08575396064333815,,crash_vehicle
161,fresh,0,fresh,,,0,1,1,0,1,0,10.0,5.0,5.0,20.0,0,417,13.4396390914917,0.18282692516512936,,out_of_road
162,fresh,0,fresh,,,0,0,0,1,1,0,20.0,5.0,15.0,20.0,0,105,1.2815204858779907,0.14716978789795013,,crash_vehicle
163,fresh,0,fresh,,,0,1,0,4,1,0,15.0,40.0,15.0,55.0,1,137,2.718569755554199,0.056060298679083805,,out_of_road
164,fresh,0,fresh,,,0,0,0,5,0,0,20.0,5.0,10.0,10.0,0,1000,0.024349140003323555,0.026432507349178194,,max_step
165,fresh,0,fresh,,,0,0,0,5,0,1,5.0,10.0,10.0,20.0,0,292,0.6062358617782593,0.020075343591711255,,crash_vehicle
166,fresh,0,fresh,,,0,0,0,1,0,1,5.0,20.0,15.0,55.0,1,57,1.3223440647125244,0.07226437709310599,,arrive_dest
167,fresh,0,fresh,,,0,1,0,5,0,1,5.0,20.0,10.0,35.0,0,62,0.6941388249397278,0.0,,crash_vehicle
168,fresh,0,fresh,,,0,0,0,1,1,0,5.0,5.0,5.0,20.0,1,1000,0.06833060830831528,0.0010860676048323511,,max_step
169,fresh,0,fresh,,,0,0,0,0,0,0,5.0,5.0,15.0,10.0,0,143,2.728633165359497,0.032216166439173105,,out_of_road
170,fresh,0,fresh,,,0,1,1,4,1,0,5.0,5.0,5.0,55.0,2,58,-0.22393731772899628,0.10408054009593766,,crash_vehicle
171,fresh,0,fresh,,,0,1,1,18,0,0,5.0,5.0,5.0,20.0,3,1000,1.090170979499817,0.03151567384973168,,max_step
172,fresh,0,fresh,,,0,1,1,3,0,1,20.0,5.0,10.0,10.0,3,53,1.271296739578247,0.005764794096631824,,arrive_dest
173,fresh,0,fresh,,,0,1,1,5,1,1,20.0,40.0,15.0,55.0,1,1000,1.1301871538162231,0.006496576367178932,,max_step
174,fresh,0,fresh,,,0,0,0,3,1,1,10.0,5.0,10.0,20.0,2,1000,3.024947166442871,0.05462088042276446,,max_step
175,fresh,0,fresh,,,0,0,0,4,1,0,10.0,40.0,15.0,55.0,3,154,4.785820007324219,0.14280394301447388,,crash_vehicle
176,fresh,0,fresh,,,0,1,1,5,1,1,15.0,20.0,15.0,55.0,2,646,13.07192611694336,0.11761686489657837,,out_of_road
177,fresh,0,fresh,,,0,1,0,4,1,1,10.0,5.0,5.0,55.0,0,35,-0.09494578838348389,0.0,,crash_vehicle
178,fresh,0,fresh,,,0,1,1,2,1,0,15.0,5.0,10.0,35.0,0,17,0.592939019203186,0.05786480428650975,,arrive_dest
179,fresh,0,fresh,,,0,1,0,5,1,0,10.0,10.0,10.0,55.0,2,291,7.105835437774658,0.21431388833345622,,crash_vehicle
180,fresh,0,fresh,,,0,0,0,8,1,0,10.0,40.0,15.0,55.0,3,98,1.6956068277359009,0.02642286614495881,,crash_vehicle
181,fresh,0,fresh,,,0,0,0,5,0,1,15.0,5.0,10.0,55.0,3,242,-0.022962167859077454,0.11527473821250861,,crash_vehicle
182,fresh,0,fresh,,,0,1,1,0,0,0,20.0,20.0,5.0,10.0,0,113,2.4561095237731934,0.022548597479090753,,out_of_road
183,fresh,0,fresh,,,0,0,0,18,1,0,5.0,20.0,15.0,35.0,3,1000,3.894610643386841,0.04600686693633906,,max_step
184,fresh,0,fresh,,,0,1,0,5,1,0,20.0,40.0,5.0,55.0,1,1000,0.8656590580940247,0.006609644317999482,,max_step
185,fresh,0,fresh,,,0,0,0,8,0,1,20.0,40.0,15.0,10.0,3,111,2.291654348373413,0.03404996442600145,,out_of_road
186,fresh,0,fresh,,,0,1,1,0,1,0,5.0,40.0,15.0,35.0,0,140,3.97057843208313,0.12877436035445758,,crash_vehicle
187,fresh,0,fresh,,,0,1,0,4,1,1,15.0,40.0,10.0,55.0,2,1000,2.134305477142334,0.009774229279020802,,max_step
188,fresh,0,fresh,,,0,0,0,5,1,1,20.0,40.0,10.0,55.0,3,91,0.7600928544998169,0.0547860377150905,,out_of_road
189,fresh,0,fresh,,,0,1,0,2,0,1,5.0,5.0,15.0,35.0,2,224,6.267911911010742,0.16959131184765802,,out_of_road
190,fresh,0,fresh,,,0,0,0,12,0,0,20.0,5.0,15.0,20.0,2,168,0.14766135811805725,0.08162646911417444,,crash_vehicle
191,fresh,0,fresh,,,0,0,0,3,0,1,20.0,20.0,15.0,10.0,3,1000,-0.024797473102808,0.007592094425112009,,max_step
192,fresh,0,fresh,,,0,1,0,5,1,0,10.0,40.0,5.0,55.0,1,283,11.265666961669922,0.27881402442685915,,out_of_road
