episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
80,replay,4,replay,,,0,0,0,8,0,0,5.0,5.0,10.0,20.0,0,54,2.041419506072998,0.5171774158047305,,out_of_road
81,fresh,2,fresh,,,0,1,0,3,1,0,20.0,5.0,15.0,20.0,3,182,-0.6758303642272949,0.1688935184892226,,crash_vehicle
82,crossover,1,crossover,,distractor_cars|has_brake_checker|has_cluster|maximum_distractor_speed|distance_to_nearest,3,0,0,2,1,0,20.0,20.0,10.0,55.0,0,194,18.1573486328125,1.3243009852840728,,out_of_road
83,fresh,5,fresh,,,0,0,0,12,0,0,15.0,10.0,10.0,20.0,1,144,0.6256923675537109,0.28289530240646044,,out_of_road
84,crossover,2,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,4,1,1,3,1,1,15.0,40.0,15.0,55.0,2,252,21.25751304626465,1.0980898571451978,,out_of_road
85,fresh,3,fresh,,,0,1,1,5,0,1,10.0,40.0,5.0,20.0,0,85,3.119169235229492,0.5638090398381738,,out_of_road
86,mutation,1,mutation,distance_to_nearest,,1,0,0,2,1,0,20.0,10.0,10.0,55.0,0,31,-1.1319231986999512,0.034283972555591215,,out_of_road
87,fresh,1,fresh,,,0,0,0,2,1,1,10.0,40.0,15.0,55.0,2,151,0.5221505165100098,0.36662886886308527,,out_of_road
88,crossover,1,crossover,,distractor_cars|has_brake_checker|intersection_cars|distance_to_nearest|cluster_dist,1,0,0,2,1,0,20.0,20.0,10.0,55.0,0,118,7.300337791442871,0.6303022128798194,,out_of_road
89,fresh,0,fresh,,,0,0,0,1,0,0,10.0,20.0,5.0,35.0,1,265,19.29014015197754,1.1914064663761066,,out_of_road
90,crossover,0,crossover,,distance_to_nearest|cluster_dist,2,0,0,0,1,0,10.0,5.0,15.0,55.0,0,244,2.271012306213379,0.40855309729021594,,out_of_road
91,fresh,2,fresh,,,0,0,0,3,1,0,5.0,40.0,10.0,55.0,0,80,0.17798852920532227,0.3218222704250365,,out_of_road
92,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster|cluster_dist,4,1,1,5,1,1,5.0,20.0,5.0,35.0,0,68,3.135356903076172,0.5370284786228748,,out_of_road
93,fresh,6,fresh,,,0,0,0,18,0,0,20.0,10.0,5.0,10.0,2,336,7.620540618896484,0.4105251227904643,,out_of_road
94,mutation,6,mutation,has_cluster,,0,0,0,18,1,1,10.0,5.0,15.0,20.0,2,39,0.1063532829284668,0.28239954587740773,,crash_vehicle
