episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
17,fresh,3,fresh,,,0,0,0,5,0,0,10.0,40.0,15.0,10.0,1,151,-0.4687361717224121,0.32315909623519967,,out_of_road
18,fresh,6,fresh,,,0,0,0,18,0,0,10.0,5.0,10.0,55.0,1,794,16.092334747314453,0.44217169357426184,,out_of_road
19,fresh,0,fresh,,,0,1,0,1,0,0,5.0,5.0,10.0,10.0,1,452,17.95693588256836,0.7135448087814503,,out_of_road
20,fresh,1,fresh,,,0,0,0,2,1,0,10.0,40.0,15.0,55.0,0,1000,10.863529205322266,0.2500797098320909,,max_step
21,fresh,3,fresh,,,0,1,1,4,0,0,10.0,10.0,10.0,35.0,2,500,23.36996078491211,0.7656317057162523,,crash_vehicle
22,fresh,1,fresh,,,0,0,0,2,0,1,10.0,10.0,5.0,10.0,1,335,20.94968032836914,1.0625653494649858,,out_of_road
23,fresh,0,fresh,,,0,1,1,0,0,0,20.0,40.0,5.0,10.0,0,168,4.91691780090332,0.7489290256829312,,out_of_road
24,fresh,4,fresh,,,0,0,0,8,1,1,10.0,20.0,15.0,35.0,2,471,2.9150772094726562,0.45298611237855346,,out_of_road
25,fresh,0,fresh,,,0,1,0,0,0,0,5.0,20.0,5.0,55.0,0,229,6.82215690612793,0.7623194942970691,,out_of_road
26,mutation,2,mutation,distance_to_nearest,,1,0,0,3,0,0,20.0,20.0,15.0,35.0,0,207,0.8176102638244629,0.30380844873722623,,out_of_road
27,fresh,4,fresh,,,0,1,1,8,1,1,5.0,40.0,10.0,55.0,3,406,-0.2343120574951172,0.3753617071532851,,out_of_road
28,crossover,1,crossover,,has_brake_checker|has_cluster|maximum_distractor_speed,1,0,0,2,0,0,15.0,5.0,15.0,35.0,2,132,4.98182487487793,0.836450029616103,,out_of_road
29,fresh,5,fresh,,,0,1,0,12,1,0,15.0,10.0,5.0,20.0,2,95,5.7412519454956055,1.00272947298853,,crash_vehicle
30,replay,5,replay,,,0,1,0,12,1,0,15.0,10.0,5.0,20.0,2,234,8.790788650512695,0.6131363132666064,,crash_vehicle
31,fresh,2,fresh,,,0,0,0,3,1,0,10.0,20.0,10.0,55.0,2,146,1.0439434051513672,0.47531441173018657,,out_of_road
32,crossover,0,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,3,1,1,0,0,0,10.0,40.0,15.0,20.0,0,72,-0.44199466705322266,0.48980582940081757,,out_of_road
33,fresh,3,fresh,,,0,1,0,5,0,0,5.0,10.0,10.0,35.0,0,152,0.6551418304443359,0.30415643961168826,,out_of_road
34,mutation,4,mutation,distance_to_nearest,,1,1,1,8,1,1,10.0,10.0,5.0,55.0,0,219,9.659621238708496,0.7724543401979964,,out_of_road
35,fresh,6,fresh,,,0,0,0,18,1,1,5.0,5.0,10.0,55.0,2,210,3.9946374893188477,0.5155785201560883,,out_of_road
36,mutation,1,mutation,intersection_cars,,1,0,0,2,0,1,10.0,10.0,5.0,10.0,0,257,15.408870697021484,0.9425295841253222,,out_of_road
37,fresh,1,fresh,,,0,0,0,2,0,1,20.0,20.0,15.0,55.0,1,114,1.2218432426452637,0.4862777622939463,,out_of_road
38,mutation,0,mutation,brake_dist,,0,1,0,0,0,0,5.0,20.0,5.0,55.0,0,523,27.034343719482422,0.8418801269898223,,out_of_road
39,fresh,0,fresh,,,0,1,1,0,1,0,20.0,5.0,10.0,55.0,0,113,2.9110922813415527,0.6989011707822833,,out_of_road
40,replay,0,replay,,,0,1,1,0,1,0,20.0,5.0,10.0,55.0,0,70,0.6455245018005371,0.44071750811168126,,out_of_road
41,fresh,6,fresh,,,0,1,1,18,1,0,20.0,40.0,10.0,55.0,2,551,39.23533248901367,1.1842992773478995,,out_of_road
42,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster|distance_to_nearest|cluster_dist,3,1,0,0,0,0,15.0,20.0,5.0,10.0,0,68,1.4033308029174805,0.6742967402233797,,out_of_road
43,fresh,0,fresh,,,0,0,0,0,0,0,15.0,40.0,15.0,35.0,0,112,6.756207466125488,1.1160608605880822,,out_of_road
44,replay,0,replay,,,0,0,0,0,0,0,15.0,40.0,15.0,35.0,0,86,0.987861156463623,0.3994179465049921,,out_of_road
45,fresh,3,fresh,,,0,1,1,4,1,0,15.0,10.0,15.0,55.0,3,98,0.19130420684814453,0.30404397085004925,,out_of_road
46,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|cluster_dist,4,1,1,5,0,0,5.0,10.0,15.0,35.0,3,64,1.0907888412475586,0.7010759776458144,,out_of_road
47,fresh,2,fresh,,,0,0,0,3,0,1,10.0,20.0,10.0,55.0,1,58,-1.1602404117584229,0.18320987283669668,,out_of_road
48,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|brake_dist,8,0,0,4,0,1,20.0,40.0,15.0,10.0,3,164,4.541236877441406,0.712173291550177,,crash_vehicle
49,fresh,0,fresh,,,0,0,0,0,1,0,20.0,20.0,5.0,10.0,0,176,8.464703559875488,0.8910567936043001,,out_of_road
50,replay,0,replay,,,0,0,0,0,1,0,20.0,20.0,5.0,10.0,0,191,12.018239974975586,1.0447928940594509,,out_of_road
51,fresh,5,fresh,,,0,1,1,12,1,1,5.0,5.0,5.0,35.0,0,172,8.541677474975586,0.816845299979282,,out_of_road
52,mutation,0,mutation,cluster_dist,,8,0,0,0,0,0,10.0,5.0,5.0,20.0,0,94,1.2535228729248047,0.5431272546027569,rejection_fallback,out_of_road
53,fresh,1,fresh,,,0,0,0,2,1,0,5.0,5.0,10.0,20.0,0,133,8.071881294250488,0.9033993856799334,,out_of_road
54,crossover,4,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed|cluster_dist,1,1,1,8,1,1,10.0,10.0,5.0,55.0,2,124,5.402754783630371,0.7022728810026762,,out_of_road
55,fresh,3,fresh,,,0,1,1,4,1,1,5.0,5.0,10.0,35.0,0,53,-0.8341927528381348,0.25835675886779463,,out_of_road
56,mutation,3,mutation,has_cluster,,1,0,0,4,0,0,20.0,40.0,5.0,10.0,3,162,5.387065887451172,0.7772851667286437,,out_of_road
57,fresh,3,fresh,,,0,0,0,5,0,1,5.0,5.0,15.0,55.0,3,130,5.385860443115234,0.607326545050511,,crash_vehicle
58,replay,3,replay,,,0,0,0,5,0,1,5.0,5.0,15.0,55.0,3,92,4.206127166748047,0.9697871621617157,,out_of_road
59,fresh,0,fresh,,,0,0,0,0,1,0,20.0,5.0,15.0,35.0,0,217,18.73501205444336,1.2578799634107523,,out_of_road
60,mutation,3,mutation,distractor_cars,,2,0,0,4,1,0,20.0,20.0,5.0,35.0,0,69,0.7369518280029297,0.3874108980315319,,out_of_road
61,fresh,0,fresh,,,0,1,0,1,0,1,10.0,40.0,5.0,55.0,1,428,21.02836036682129,0.7109122305551422,,out_of_road
62,replay,0,replay,,,0,1,0,1,0,1,10.0,40.0,5.0,55.0,1,98,4.090166091918945,0.9318331680735763,,out_of_road
63,fresh,3,fresh,,,0,1,1,5,0,0,5.0,10.0,10.0,10.0,1,88,1.489278793334961,0.32203452687033196,,out_of_road
64,replay,3,replay,,,0,1,1,5,0,0,5.0,10.0,10.0,10.0,1,101,6.721503257751465,0.9403682476518178,,out_of_road
65,fresh,4,fresh,,,0,0,0,8,0,1,20.0,40.0,5.0,35.0,1,341,13.52450180053711,0.6574925337494775,,out_of_road
66,replay,4,replay,,,0,0,0,8,0,1,20.0,40.0,5.0,35.0,1,120,4.181210517883301,0.5644661299418658,,crash_vehicle
67,fresh,0,fresh,,,0,1,0,0,0,0,5.0,5.0,5.0,55.0,0,130,3.469968795776367,0.585912696329447,,out_of_road
68,replay,0,replay,,,0,1,0,0,0,0,5.0,5.0,5.0,55.0,0,239,18.080516815185547,1.1141122272822648,,out_of_road
69,fresh,2,fresh,,,0,1,0,3,1,1,10.0,5.0,15.0,20.0,0,324,16.751937866210938,0.7627334578284695,,out_of_road
70,crossover,5,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed|cluster_dist|brake_dist,3,1,0,12,0,1,15.0,5.0,5.0,20.0,2,59,-0.9832320213317871,0.14380827912334668,,crash_vehicle
71,fresh,3,fresh,,,0,0,0,4,0,1,20.0,40.0,10.0,35.0,3,139,5.080324172973633,0.7426741974924108,,out_of_road
72,replay,3,replay,,,0,0,0,4,0,1,20.0,40.0,10.0,35.0,3,47,-0.07863855361938477,0.08850692814969002,,crash_vehicle
73,fresh,3,fresh,,,0,1,0,4,1,0,10.0,20.0,10.0,55.0,1,222,9.021188735961914,0.7728603066675164,,out_of_road
74,replay,3,replay,,,0,1,0,4,1,0,10.0,20.0,10.0,55.0,1,59,0.42542266845703125,0.5767604269845,,out_of_road
75,fresh,6,fresh,,,0,1,1,18,0,0,20.0,5.0,10.0,20.0,3,69,1.4230866432189941,0.5100169620220212,,out_of_road
76,mutation,1,mutation,distractor_cars,,1,0,0,2,1,0,20.0,20.0,5.0,35.0,0,100,3.350226402282715,0.7212794373556971,,out_of_road
77,fresh,3,fresh,,,0,0,0,5,1,0,15.0,40.0,15.0,55.0,3,75,2.5722408294677734,0.873829528093338,,out_of_road
78,crossover,2,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|has_cluster|cluster_dist|brake_dist,0,0,0,3,0,0,20.0,20.0,15.0,35.0,0,157,5.5794477462768555,0.7178206379958398,,out_of_road
79,fresh,1,fresh,,,0,0,0,2,1,0,15.0,40.0,5.0,55.0,2,248,21.604463577270508,1.2950952105344302,,out_of_road
80,crossover,4,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_brake_checker|intersection_cars|distance_to_nearest,5,0,0,8,0,1,5.0,40.0,10.0,55.0,1,218,13.872344970703125,0.9780799746855137,,out_of_road
81,fresh,6,fresh,,,0,1,1,18,1,0,5.0,5.0,15.0,55.0,2,34,-0.4713311195373535,0.12053492051713607,,crash_vehicle
82,mutation,1,mutation,distractor_cars,,1,0,0,2,0,0,10.0,5.0,10.0,55.0,1,53,1.863600730895996,0.38671210745595536,,crash_vehicle
83,fresh,0,fresh,,,0,1,0,0,1,0,10.0,10.0,5.0,55.0,0,73,0.7003955841064453,0.6252110930134173,,out_of_road
84,mutation,0,mutation,maximum_distractor_speed,,1,0,0,0,1,0,5.0,5.0,15.0,35.0,0,355,24.284778594970703,0.9922795351752093,,out_of_road
85,fresh,1,fresh,,,0,0,0,2,0,0,10.0,20.0,5.0,55.0,1,134,6.512416839599609,0.8502106796394089,,out_of_road
86,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|has_cluster|cluster_dist,5,0,0,4,0,0,5.0,10.0,5.0,35.0,3,114,4.879321098327637,0.6164952578317178,,crash_vehicle
87,fresh,5,fresh,,,0,1,0,12,0,1,15.0,40.0,5.0,10.0,1,66,3.670452117919922,0.7145704956668796,,out_of_road
88,mutation,1,mutation,distractor_cars,,1,0,0,2,0,0,20.0,20.0,15.0,35.0,0,95,6.265380859375,1.1220745656051134,,out_of_road
89,fresh,3,fresh,,,0,1,0,4,0,0,5.0,5.0,15.0,55.0,0,40,-0.7433485984802246,0.05632303059101105,,crash_vehicle
90,replay,3,replay,,,0,1,0,4,0,0,5.0,5.0,15.0,55.0,0,249,22.969974517822266,1.3611680878752686,,out_of_road
91,fresh,0,fresh,,,0,0,0,1,1,0,10.0,40.0,5.0,55.0,1,97,3.863140106201172,0.726350286975503,,out_of_road
92,crossover,0,crossover,,has_brake_checker|intersection_cars|has_cluster|cluster_dist|brake_dist,1,1,0,0,0,0,10.0,10.0,5.0,55.0,0,182,16.364133834838867,1.4067846489967881,,out_of_road
93,fresh,1,fresh,,,0,0,0,2,1,1,5.0,20.0,15.0,55.0,0,86,-13.495367050170898,0.0,,crash_vehicle
94,replay,1,replay,,,0,0,0,2,1,1,5.0,20.0,15.0,55.0,0,62,1.4474821090698242,0.651614511205304,,out_of_road
95,fresh,0,fresh,,,0,0,0,1,0,1,20.0,5.0,5.0,55.0,1,50,-5.798972129821777,0.0,,out_of_road
96,mutation,3,mutation,brake_dist,,0,1,1,5,0,0,5.0,10.0,15.0,35.0,3,171,11.809667587280273,1.0167773855708495,,out_of_road
97,fresh,3,fresh,,,0,1,1,4,1,0,10.0,10.0,10.0,35.0,0,91,2.509004592895508,0.3709024401320206,,out_of_road
98,replay,3,replay,,,0,1,1,4,1,0,10.0,10.0,10.0,35.0,0,133,19.26506805419922,2.1424695630942967,,out_of_road
99,fresh,1,fresh,,,0,1,1,2,0,0,10.0,5.0,5.0,55.0,0,70,-0.048485755920410156,0.6688694487724985,,out_of_road
100,replay,1,replay,,,0,1,1,2,0,0,10.0,5.0,5.0,55.0,0,99,1.9944629669189453,0.27029948087051664,,out_of_road
101,fresh,3,fresh,,,0,0,0,4,1,0,20.0,40.0,15.0,55.0,0,76,1.1322441101074219,0.4709223950967977,,out_of_road
102,mutation,3,mutation,cluster_dist,,1,0,0,5,0,0,10.0,40.0,5.0,10.0,1,159,9.345529556274414,0.837828813858752,,out_of_road
103,fresh,3,fresh,,,0,1,1,5,1,0,20.0,10.0,5.0,35.0,0,50,0.3855438232421875,0.2023259699344635,,out_of_road
104,crossover,6,crossover,,maximum_distractor_speed|distance_to_nearest|cluster_dist,2,1,1,18,1,0,5.0,5.0,10.0,55.0,2,120,12.70146369934082,1.5680943874021371,,out_of_road
105,fresh,0,fresh,,,0,0,0,1,1,0,5.0,5.0,15.0,35.0,0,298,21.941633224487305,0.9554327933005239,,out_of_road
106,crossover,4,crossover,,intersection_cars|has_cluster|distance_to_nearest|cluster_dist|brake_dist,3,1,1,8,1,1,10.0,40.0,10.0,55.0,1,98,1.545499324798584,0.6173896378248321,,out_of_road
107,fresh,1,fresh,,,0,0,0,2,1,0,15.0,40.0,15.0,55.0,1,41,-1.9628455638885498,0.07815094183130962,,out_of_road
108,mutation,6,mutation,distractor_cars,,1,1,1,18,1,1,10.0,40.0,5.0,55.0,0,130,3.409841537475586,0.4282338420358988,,out_of_road
109,fresh,3,fresh,,,0,0,0,4,0,1,20.0,5.0,15.0,10.0,1,54,0.5796270370483398,0.49942650894323987,,crash_vehicle
110,replay,3,replay,,,0,0,0,4,0,1,20.0,5.0,15.0,10.0,1,116,-1.7870769500732422,0.4849095231500165,,out_of_road
111,fresh,3,fresh,,,0,1,1,4,1,1,15.0,40.0,10.0,55.0,1,168,13.932550430297852,1.1918469330828105,,out_of_road
112,crossover,0,crossover,,maximum_distractor_speed|brake_dist,2,0,0,1,1,0,20.0,5.0,15.0,20.0,0,42,0.05251598358154297,0.09636819256203515,,crash_vehicle
113,fresh,4,fresh,,,0,1,1,8,0,1,15.0,5.0,5.0,55.0,2,76,2.341304302215576,0.20859503719073377,,crash_vehicle
114,mutation,2,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,3,1,1,3,0,0,20.0,20.0,15.0,35.0,0,97,1.2866363525390625,0.5008755525785316,,out_of_road
115,fresh,4,fresh,,,0,0,0,8,0,0,15.0,5.0,15.0,55.0,2,65,4.695218086242676,0.8034738877644906,,out_of_road
116,mutation,0,mutation,brake_dist,,1,0,0,0,1,0,20.0,5.0,15.0,20.0,0,292,29.742008209228516,1.333895473906847,,out_of_road
117,fresh,6,fresh,,,0,0,0,18,1,0,10.0,5.0,5.0,20.0,2,44,-0.7833871841430664,0.082789731296626,,crash_vehicle
118,mutation,3,mutation,distractor_cars,,1,0,0,4,1,0,15.0,40.0,15.0,55.0,3,129,8.117574691772461,1.0682596503071082,,crash_vehicle
119,fresh,0,fresh,,,0,0,0,0,0,0,20.0,5.0,10.0,35.0,0,75,1.0101370811462402,0.44617262557148935,,out_of_road
120,crossover,6,crossover,,distractor_cars|has_brake_checker|has_cluster|distance_to_nearest|cluster_dist|brake_dist,3,1,1,18,1,0,20.0,5.0,5.0,20.0,2,91,9.49759578704834,1.5582453562663152,,out_of_road
121,fresh,0,fresh,,,0,0,0,1,1,1,20.0,5.0,10.0,35.0,1,88,3.241413116455078,0.6809017759832469,,out_of_road
122,mutation,3,mutation,cluster_dist,,1,1,1,4,1,1,15.0,40.0,5.0,55.0,1,298,32.79471969604492,1.524956472543062,,out_of_road
123,fresh,2,fresh,,,0,0,0,3,0,0,10.0,20.0,5.0,35.0,3,96,1.5110645294189453,0.43176286985787254,,out_of_road
124,crossover,6,crossover,,has_brake_checker|distance_to_nearest|cluster_dist,1,0,0,18,1,0,10.0,5.0,10.0,35.0,1,40,0.470120906829834,0.2513297628611326,,crash_vehicle
125,fresh,0,fresh,,,0,0,0,0,0,0,20.0,20.0,5.0,35.0,0,43,-3.4851694107055664,0.06563259639538997,,out_of_road
126,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_brake_checker|distance_to_nearest|cluster_dist,2,0,0,5,0,0,15.0,40.0,15.0,55.0,3,37,-1.9323832988739014,0.022635554542412627,,out_of_road
127,fresh,1,fresh,,,0,0,0,2,0,1,20.0,40.0,15.0,10.0,2,174,19.216777801513672,1.5993801071469127,,out_of_road
128,mutation,5,mutation,brake_dist,,1,1,1,12,1,1,5.0,5.0,5.0,20.0,0,141,8.070115089416504,0.8329785968183626,,out_of_road
129,fresh,4,fresh,,,0,0,0,8,1,1,20.0,40.0,10.0,55.0,0,78,3.3968467712402344,0.4657930063131528,,crash_vehicle
130,crossover,2,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|distance_to_nearest|cluster_dist,0,0,0,3,0,0,20.0,20.0,15.0,35.0,0,171,21.319091796875,1.7420985732685055,,out_of_road
131,fresh,4,fresh,,,0,0,0,8,1,0,10.0,40.0,10.0,55.0,1,155,10.060635566711426,0.7513722894653198,,out_of_road
132,crossover,2,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed,0,0,0,3,0,0,20.0,20.0,15.0,35.0,0,128,4.159946441650391,0.865096812020056,,out_of_road
133,fresh,6,fresh,,,0,0,0,18,0,0,20.0,20.0,5.0,10.0,0,124,7.84294319152832,0.8947729369805705,,out_of_road
134,mutation,1,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,1,0,0,2,0,0,10.0,20.0,5.0,55.0,1,363,34.26567459106445,1.2904304457063847,,out_of_road
135,fresh,3,fresh,,,0,1,1,4,0,1,10.0,5.0,5.0,20.0,0,42,-1.7207362651824951,0.08172794502405893,,out_of_road
136,mutation,2,mutation,cluster_dist,,1,1,0,3,1,1,10.0,5.0,5.0,20.0,0,145,12.144887924194336,0.9720919991361684,,crash_vehicle
137,fresh,5,fresh,,,0,1,1,12,1,1,20.0,20.0,15.0,55.0,1,100,8.606911659240723,1.115659305304289,,out_of_road
138,mutation,2,mutation,has_brake_checker,,0,0,0,3,0,0,20.0,20.0,15.0,35.0,0,188,16.858287811279297,0.9516332461597755,,out_of_road
139,fresh,0,fresh,,,0,1,1,1,0,1,20.0,5.0,5.0,10.0,0,100,6.6608991622924805,1.309128021672368,,out_of_road
140,replay,0,replay,,,0,1,1,1,0,1,20.0,5.0,5.0,10.0,0,97,4.7852020263671875,0.908431851065036,,out_of_road
141,fresh,3,fresh,,,0,0,0,5,1,0,20.0,5.0,10.0,20.0,3,329,31.684688568115234,1.3607644621158261,,out_of_road
142,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|maximum_distractor_speed,3,1,0,0,1,0,10.0,20.0,5.0,10.0,0,286,33.20521926879883,1.4115975970936405,,out_of_road
143,fresh,2,fresh,,,0,0,0,3,0,0,5.0,5.0,5.0,10.0,3,63,-2.8287413120269775,0.13813976742445477,,out_of_road
144,crossover,4,crossover,,distractor_cars|intersection_cars|distance_to_nearest|cluster_dist,3,0,0,8,0,0,15.0,40.0,10.0,55.0,1,86,5.492654800415039,0.6722009672328483,,crash_vehicle
145,fresh,0,fresh,,,0,0,0,1,0,0,10.0,10.0,10.0,35.0,1,157,13.857316970825195,1.45263437055953,,out_of_road
146,replay,0,replay,,,0,0,0,1,0,0,10.0,10.0,10.0,35.0,1,82,4.256796836853027,0.4043251690341205,,out_of_road
147,fresh,3,fresh,,,0,1,0,5,1,0,5.0,20.0,5.0,35.0,2,80,1.8170428276062012,0.6254611032549292,,out_of_road
148,mutation,6,mutation,cluster_dist,,0,1,1,18,1,0,20.0,5.0,5.0,20.0,2,48,0.38094329833984375,0.2343672957892219,,crash_vehicle
149,fresh,0,fresh,,,0,0,0,1,0,1,5.0,5.0,10.0,55.0,1,86,-0.22707891464233398,0.37544320740325504,,out_of_road
150,mutation,4,mutation,maximum_distractor_speed,,1,0,0,8,0,0,20.0,40.0,10.0,55.0,1,90,3.104734420776367,0.6334086746805244,,out_of_road
151,fresh,0,fresh,,,0,0,0,1,0,1,15.0,5.0,10.0,35.0,1,54,-0.8348293304443359,0.4275580136864274,,out_of_road
152,replay,0,replay,,,0,0,0,1,0,1,15.0,5.0,10.0,35.0,1,58,0.36229991912841797,0.1491255509699213,,out_of_road
153,fresh,3,fresh,,,0,1,1,5,0,1,5.0,5.0,10.0,20.0,0,151,17.65547752380371,1.7796286368212164,,crash_vehicle
154,mutation,2,mutation,intersection_cars,,1,0,0,3,0,0,20.0,20.0,15.0,35.0,3,103,2.4871912002563477,0.6411787214716083,,out_of_road
155,fresh,2,fresh,,,0,0,0,3,0,1,20.0,40.0,5.0,10.0,2,49,1.316408634185791,0.36189696466436194,,out_of_road
156,replay,2,replay,,,0,0,0,3,0,1,20.0,40.0,5.0,10.0,2,236,13.712791442871094,1.0299499140799804,,crash_vehicle
157,fresh,6,fresh,,,0,1,1,18,1,0,10.0,40.0,10.0,55.0,3,112,6.1607208251953125,0.8129479418275878,,out_of_road
158,replay,6,replay,,,0,1,1,18,1,0,10.0,40.0,10.0,55.0,3,138,8.721668243408203,1.1484060531509095,,out_of_road
159,fresh,3,fresh,,,0,1,1,5,0,1,5.0,10.0,15.0,35.0,2,94,9.388894081115723,1.1991063131296888,,crash_vehicle
160,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_brake_checker|intersection_cars|has_cluster|cluster_dist|brake_dist,6,0,0,4,1,0,15.0,40.0,15.0,55.0,3,87,0.9716281890869141,0.4165790441991954,,out_of_road
161,fresh,1,fresh,,,0,0,0,2,1,1,10.0,10.0,5.0,55.0,2,323,20.946792602539062,1.1822335356990619,,out_of_road
162,crossover,3,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|cluster_dist|brake_dist,4,0,0,5,0,1,20.0,40.0,5.0,10.0,3,59,0.6014513969421387,0.2525558409801984,,out_of_road
163,fresh,1,fresh,,,0,1,1,2,1,0,20.0,5.0,10.0,55.0,0,37,-0.7713074684143066,0.17587902779514725,,crash_vehicle
164,crossover,1,crossover,,distractor_cars|has_brake_checker|intersection_cars|brake_dist,2,0,0,2,0,1,10.0,10.0,5.0,55.0,1,85,0.5321826934814453,0.33366964078124833,,out_of_road
165,fresh,0,fresh,,,0,1,0,0,0,0,5.0,10.0,15.0,20.0,0,132,6.979707717895508,1.0783072096916537,,out_of_road
166,mutation,2,mutation,cluster_dist,,1,0,0,3,0,0,20.0,20.0,5.0,35.0,0,152,11.855998992919922,1.0765117166661902,,out_of_road
167,fresh,1,fresh,,,0,0,0,2,0,0,20.0,10.0,5.0,35.0,0,59,0.01643514633178711,0.30616830415644886,,out_of_road
168,replay,1,replay,,,0,0,0,2,0,0,20.0,10.0,5.0,35.0,0,266,26.37786293029785,1.3624778275791192,,out_of_road
169,fresh,2,fresh,,,0,1,0,3,0,0,5.0,40.0,10.0,35.0,3,106,9.941527366638184,1.147580404607755,,out_of_road
170,crossover,6,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|maximum_distractor_speed|distance_to_nearest|brake_dist,7,0,0,18,0,0,20.0,20.0,10.0,10.0,0,189,15.757625579833984,1.1934584239349952,,out_of_road
171,fresh,1,fresh,,,0,1,0,2,0,1,15.0,10.0,15.0,20.0,1,65,1.697418212890625,0.4247289808896872,,out_of_road
172,mutation,6,mutation,maximum_distractor_speed,,0,0,0,18,1,1,5.0,5.0,10.0,55.0,2,39,-0.8468194007873535,0.08999836564255066,,crash_vehicle
173,fresh,0,fresh,,,0,1,1,1,0,1,20.0,5.0,10.0,10.0,1,106,9.639525413513184,1.1636815270725287,,out_of_road
174,mutation,5,mutation,distractor_cars,,1,1,0,12,0,0,5.0,5.0,5.0,55.0,0,111,9.316515922546387,1.1316115744747557,,out_of_road
175,fresh,3,fresh,,,0,0,0,5,0,1,10.0,10.0,5.0,55.0,1,112,1.4105854034423828,0.3504375929145941,,out_of_road
176,mutation,2,mutation,has_cluster,,0,0,0,3,0,0,20.0,20.0,15.0,35.0,0,239,26.50731658935547,1.5384297044830841,,out_of_road
