episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
39,fresh,0,fresh,,,0,1,0,2,0,1,20.0,10.0,15.0,20.0,0,745,22.04773712158203,0.4719637857475037,,out_of_road
40,replay,0,replay,,,0,1,0,2,0,1,20.0,10.0,15.0,20.0,0,2,10.0,9.762872695922852,,arrive_dest
41,fresh,0,fresh,,,0,0,0,3,0,1,20.0,10.0,15.0,35.0,0,675,19.194446563720703,0.45120638280831,,crash_vehicle
42,replay,0,replay,,,0,0,0,3,0,1,20.0,10.0,15.0,35.0,0,1000,26.0656795501709,0.4671766593717039,,max_step
43,fresh,0,fresh,,,0,0,0,8,0,0,15.0,5.0,10.0,55.0,0,126,0.12702465057373047,0.2378014681772107,,crash_vehicle
44,crossover,0,crossover,,distractor_cars|intersection_cars|distance_to_nearest|brake_dist,4,1,0,0,1,0,20.0,5.0,5.0,20.0,0,262,7.2501678466796875,0.6290502480305874,,out_of_road
45,fresh,0,fresh,,,0,0,0,3,0,0,15.0,5.0,10.0,20.0,3,477,25.738914489746094,0.752763264138931,,out_of_road
46,mutation,0,mutation,has_cluster,,0,0,0,1,1,0,15.0,40.0,10.0,55.0,1,199,6.810224533081055,0.5601568613107779,,out_of_road
47,fresh,0,fresh,,,0,1,1,3,0,1,10.0,5.0,10.0,35.0,2,406,14.451164245605469,0.5635074775647647,,out_of_road
48,mutation,0,mutation,has_brake_checker,,1,1,1,3,1,1,10.0,5.0,10.0,35.0,2,319,13.44398307800293,0.5984822945424055,,out_of_road
49,fresh,0,fresh,,,0,1,1,18,0,1,5.0,20.0,5.0,10.0,2,288,14.84500503540039,0.9728107159025967,,crash_vehicle
50,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|maximum_distractor_speed|distance_to_nearest|brake_dist,7,0,0,12,0,0,10.0,10.0,5.0,10.0,0,242,-9.615528106689453,0.11149367314478582,,crash_vehicle
51,fresh,0,fresh,,,0,0,0,8,0,1,10.0,10.0,15.0,20.0,0,115,1.9298691749572754,0.3586873034420221,,out_of_road
52,replay,0,replay,,,0,0,0,8,0,1,10.0,10.0,15.0,20.0,0,141,8.285258293151855,0.894145851968028,,crash_vehicle
53,fresh,0,fresh,,,0,1,0,5,1,1,5.0,20.0,15.0,35.0,2,240,4.150141716003418,0.5227206751238554,,out_of_road
54,replay,0,replay,,,0,1,0,5,1,1,5.0,20.0,15.0,35.0,2,128,0.5658025741577148,0.23380832572001964,,out_of_road
55,fresh,0,fresh,,,0,1,1,1,1,0,20.0,20.0,5.0,55.0,1,65,0.9951052665710449,0.6805485243980701,,out_of_road
56,mutation,0,mutation,distance_to_nearest,,0,0,0,0,0,0,5.0,5.0,10.0,55.0,0,1000,29.8370418548584,0.5096228699125349,,max_step
57,fresh,0,fresh,,,0,1,1,5,1,0,5.0,10.0,15.0,20.0,3,237,3.912202835083008,0.47478150841996136,,crash_vehicle
58,crossover,0,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed|cluster_dist|brake_dist,2,0,0,8,0,0,10.0,5.0,15.0,20.0,0,713,17.73043441772461,0.410518264862987,,out_of_road
59,fresh,0,fresh,,,0,0,0,18,0,0,10.0,10.0,15.0,35.0,2,292,0.598792552947998,0.2669817537375509,,out_of_road
60,replay,0,replay,,,0,0,0,18,0,0,10.0,10.0,15.0,35.0,2,121,2.512582302093506,0.6249253858681306,,out_of_road
61,fresh,0,fresh,,,0,0,0,18,1,0,5.0,40.0,15.0,55.0,1,103,0.7269964218139648,0.4174589961043839,,out_of_road
62,crossover,0,crossover,,distractor_cars|has_cluster|cluster_dist,2,1,0,0,0,0,10.0,10.0,5.0,10.0,0,186,6.138874053955078,0.48117594040369477,,out_of_road
63,fresh,0,fresh,,,0,1,1,18,1,1,20.0,20.0,10.0,35.0,2,625,20.719478607177734,0.5062521991938352,,crash_vehicle
64,replay,0,replay,,,0,1,1,18,1,1,20.0,20.0,10.0,35.0,2,183,2.987320899963379,0.5901859535382745,,out_of_road
65,fresh,0,fresh,,,0,1,0,2,0,1,5.0,10.0,15.0,55.0,1,201,7.912117004394531,0.5618987689628753,,out_of_road
66,mutation,0,mutation,has_brake_checker,,2,1,1,1,1,1,10.0,20.0,5.0,35.0,1,441,14.621931076049805,0.4769467809691586,,out_of_road
67,fresh,0,fresh,,,0,0,0,18,1,0,20.0,10.0,15.0,35.0,2,125,-0.46119165420532227,0.11709943318367004,,out_of_road
68,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_cluster|maximum_distractor_speed|cluster_dist,4,0,0,12,0,0,5.0,10.0,10.0,10.0,1,1000,46.72949981689453,0.588500516038388,,max_step
69,fresh,0,fresh,,,0,0,0,3,1,1,5.0,10.0,10.0,20.0,1,165,1.4527502059936523,0.26459473760967905,,out_of_road
70,replay,0,replay,,,0,0,0,3,1,1,5.0,10.0,10.0,20.0,1,77,1.7483229637145996,0.5696976116628616,,out_of_road
71,fresh,0,fresh,,,0,1,1,0,1,0,10.0,20.0,5.0,10.0,0,114,4.031965255737305,0.44548388930413413,,out_of_road
72,crossover,0,crossover,,distractor_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist|brake_dist,2,1,1,8,1,1,10.0,5.0,10.0,20.0,2,139,1.366743564605713,0.37147358381490914,,out_of_road
73,fresh,0,fresh,,,0,1,1,12,0,1,15.0,10.0,10.0,10.0,2,146,1.2618870735168457,0.37881360162202626,,out_of_road
74,mutation,0,mutation,distance_to_nearest,,1,0,0,0,0,0,10.0,10.0,5.0,20.0,0,49,-7.554940223693848,0.0,,out_of_road
75,fresh,0,fresh,,,0,0,0,4,0,1,20.0,5.0,5.0,20.0,3,99,0.2271418571472168,0.26469550881948734,,out_of_road
76,crossover,0,crossover,,intersection_cars|has_cluster|distance_to_nearest,3,1,1,3,0,0,10.0,40.0,10.0,35.0,1,91,-1.3788280487060547,0.3221313777369457,,out_of_road
77,fresh,0,fresh,,,0,1,0,4,1,0,5.0,40.0,15.0,55.0,3,68,2.360405921936035,0.4255179829128525,,out_of_road
78,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|distance_to_nearest,2,0,0,0,0,0,10.0,40.0,5.0,20.0,0,101,-1.5504179000854492,0.327198523557791,,out_of_road
79,fresh,0,fresh,,,0,0,0,4,1,1,20.0,40.0,15.0,55.0,2,99,2.906693935394287,0.5640545850149309,,out_of_road
80,replay,0,replay,,,0,0,0,4,1,1,20.0,40.0,15.0,55.0,2,1000,47.62185287475586,0.640493047063239,,max_step
81,fresh,0,fresh,,,0,1,1,2,0,1,15.0,40.0,10.0,55.0,2,202,6.707801818847656,0.4182198940370564,,crash_vehicle
82,replay,0,replay,,,0,1,1,2,0,1,15.0,40.0,10.0,55.0,2,141,9.197118759155273,1.0221852318826297,,out_of_road
83,fresh,0,fresh,,,0,1,1,3,0,1,20.0,20.0,15.0,20.0,0,118,5.924522399902344,0.7387231369266065,,out_of_road
84,mutation,0,mutation,has_brake_checker,,0,1,1,3,1,1,10.0,5.0,10.0,35.0,2,183,5.286533355712891,0.28413418984763283,,out_of_road
85,fresh,0,fresh,,,0,1,1,5,1,0,15.0,20.0,15.0,35.0,0,235,11.957651138305664,0.9223926187433461,,out_of_road
86,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,2,1,0,4,0,1,15.0,5.0,15.0,10.0,2,161,-0.04101419448852539,0.10453940990456143,,out_of_road
87,fresh,0,fresh,,,0,1,1,5,0,0,5.0,5.0,15.0,10.0,3,64,-0.038239479064941406,0.4272254719398916,,crash_vehicle
88,mutation,0,mutation,cluster_dist,,1,0,0,12,0,1,10.0,10.0,15.0,10.0,1,97,0.620913028717041,0.3392808870556428,,out_of_road
89,fresh,0,fresh,,,0,1,0,5,1,0,10.0,40.0,10.0,55.0,1,971,39.4574089050293,0.5727699207377943,,out_of_road
90,crossover,0,crossover,,intersection_cars|maximum_distractor_speed|cluster_dist|brake_dist,1,0,0,1,1,0,5.0,40.0,10.0,55.0,1,539,31.846988677978516,0.8480767065206463,,out_of_road
91,fresh,0,fresh,,,0,0,0,18,1,1,15.0,40.0,5.0,55.0,1,2,10.0,9.36245346069336,,arrive_dest
92,mutation,0,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,3,1,1,18,1,1,15.0,40.0,5.0,55.0,1,66,0.30344724655151367,0.15275017996177528,,out_of_road
93,fresh,0,fresh,,,0,0,0,2,0,1,10.0,5.0,5.0,20.0,2,55,-0.6648759841918945,0.5078731538219885,,out_of_road
94,replay,0,replay,,,0,0,0,2,0,1,10.0,5.0,5.0,20.0,2,64,-1.6136326789855957,0.05559762194752693,,crash_vehicle
95,fresh,0,fresh,,,0,1,0,8,0,1,10.0,20.0,15.0,20.0,2,82,-1.9508566856384277,0.17064487507067075,,out_of_road
96,mutation,0,mutation,distractor_cars,,0,0,0,18,1,1,15.0,40.0,5.0,55.0,1,113,-0.009990692138671875,0.1620080000926963,,out_of_road
97,fresh,0,fresh,,,0,0,0,3,1,1,15.0,20.0,5.0,35.0,2,340,17.044832229614258,0.6572701316545991,,out_of_road
98,replay,0,replay,,,0,0,0,3,1,1,15.0,20.0,5.0,35.0,2,171,1.5641789436340332,0.21851115329572332,,out_of_road
99,fresh,0,fresh,,,0,1,0,1,1,1,10.0,40.0,5.0,55.0,0,112,-0.14223623275756836,0.4590637683868408,,out_of_road
100,replay,0,replay,,,0,1,0,1,1,1,10.0,40.0,5.0,55.0,0,81,3.579953193664551,0.8707025617728998,,crash_vehicle
101,fresh,0,fresh,,,0,0,0,3,0,0,10.0,20.0,15.0,35.0,2,733,24.482799530029297,0.457965799870343,,crash_vehicle
102,replay,0,replay,,,0,0,0,3,0,0,10.0,20.0,15.0,35.0,2,70,2.770071506500244,0.4661241765533175,,out_of_road
103,fresh,0,fresh,,,0,0,0,4,1,0,20.0,5.0,10.0,20.0,0,136,0.1802978515625,0.24813361674108925,,out_of_road
104,mutation,0,mutation,maximum_distractor_speed,,1,1,1,18,0,1,10.0,20.0,5.0,10.0,2,98,0.9055008888244629,0.5804842341007018,,out_of_road
105,fresh,0,fresh,,,0,0,0,18,1,1,15.0,5.0,10.0,20.0,2,99,-1.0838372707366943,0.31191560889434333,,out_of_road
106,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed|brake_dist,5,0,0,12,1,0,5.0,5.0,10.0,20.0,1,75,3.8240842819213867,0.4647961620489756,,crash_vehicle
107,fresh,0,fresh,,,0,0,0,5,0,1,15.0,40.0,15.0,20.0,1,31,-6.137885093688965,0.006057527757460071,,out_of_road
108,crossover,0,crossover,,distractor_cars|has_brake_checker|has_cluster|maximum_distractor_speed|cluster_dist|brake_dist,6,0,0,0,0,0,5.0,10.0,10.0,55.0,0,155,5.012241363525391,0.49058618785873537,,out_of_road
109,fresh,0,fresh,,,0,1,0,0,0,0,20.0,5.0,15.0,35.0,0,96,-1.577589750289917,0.08984885225072503,,out_of_road
110,crossover,0,crossover,,distractor_cars|has_brake_checker|has_cluster|maximum_distractor_speed|brake_dist,3,0,0,3,0,0,15.0,10.0,15.0,20.0,0,62,1.730268955230713,0.3007447472022426,,out_of_road
111,fresh,0,fresh,,,0,0,0,1,1,1,15.0,40.0,15.0,55.0,1,91,-1.1701273918151855,0.3580418223167186,,out_of_road
112,mutation,0,mutation,maximum_distractor_speed,,1,0,0,4,0,1,15.0,5.0,5.0,20.0,3,40,-2.8409125804901123,0.07271397598087788,,out_of_road
113,fresh,0,fresh,,,0,1,0,4,0,0,10.0,5.0,5.0,55.0,1,122,4.342607498168945,0.9456037207216513,,out_of_road
114,replay,0,replay,,,0,1,0,4,0,0,10.0,5.0,5.0,55.0,1,103,4.320034980773926,0.6663820731263717,,out_of_road
115,fresh,0,fresh,,,0,1,1,2,1,0,15.0,20.0,5.0,35.0,0,339,14.057441711425781,0.5996971517076007,,out_of_road
116,replay,0,replay,,,0,1,1,2,1,0,15.0,20.0,5.0,35.0,0,235,6.928658485412598,0.4579503649726827,,out_of_road
117,fresh,0,fresh,,,0,1,1,12,0,0,20.0,5.0,5.0,35.0,1,88,0.21286582946777344,0.3265501729805361,,crash_vehicle
118,mutation,0,mutation,has_cluster,,1,1,0,5,1,1,10.0,40.0,10.0,55.0,1,758,41.93645095825195,0.7205575609795926,,out_of_road
119,fresh,0,fresh,,,0,1,0,3,0,1,10.0,10.0,5.0,35.0,3,110,2.5195693969726562,0.3182942702688954,,out_of_road
120,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|maximum_distractor_speed|distance_to_nearest|cluster_dist,7,1,0,5,1,0,5.0,20.0,15.0,55.0,2,920,63.13672637939453,0.8539621870985011,,out_of_road
121,fresh,0,fresh,,,0,1,1,0,1,0,15.0,20.0,15.0,20.0,0,148,3.872471809387207,0.6406559040518226,,out_of_road
122,crossover,0,crossover,,distractor_cars|has_brake_checker|intersection_cars|has_cluster|maximum_distractor_speed|cluster_dist,5,0,0,4,0,1,5.0,5.0,15.0,20.0,2,666,8.206061363220215,0.23224161663330398,,crash_vehicle
123,fresh,0,fresh,,,0,0,0,5,0,1,20.0,5.0,5.0,20.0,1,170,8.631490707397461,0.9332988159183193,,crash_vehicle
124,crossover,0,crossover,,intersection_cars|has_cluster|maximum_distractor_speed|cluster_dist,3,1,1,12,0,0,5.0,5.0,10.0,35.0,0,85,1.1305575370788574,0.1009744458777063,,crash_vehicle
125,fresh,0,fresh,,,0,0,0,3,0,1,10.0,20.0,15.0,10.0,2,118,3.482516288757324,0.6500996446899944,,out_of_road
126,mutation,0,mutation,distance_to_nearest,,1,0,0,12,0,1,10.0,5.0,5.0,10.0,1,239,10.590789794921875,0.4660339053237039,,crash_vehicle
127,fresh,0,fresh,,,0,0,0,4,0,1,5.0,10.0,5.0,10.0,0,142,3.7133712768554688,0.3217786901013952,,out_of_road
128,replay,0,replay,,,0,0,0,4,0,1,5.0,10.0,5.0,10.0,0,152,-0.08365726470947266,0.4000686835007448,,out_of_road
129,fresh,0,fresh,,,0,1,1,8,1,0,15.0,10.0,15.0,35.0,2,585,16.46489715576172,0.33108949451587905,,out_of_road
130,crossover,0,crossover,,distractor_cars|has_brake_checker|maximum_distractor_speed,3,1,1,0,0,0,20.0,40.0,10.0,35.0,0,108,0.6141204833984375,0.12328861626210036,,out_of_road
131,fresh,0,fresh,,,0,0,0,5,0,0,20.0,5.0,5.0,35.0,1,116,7.3060407638549805,0.7351241707239814,,crash_vehicle
132,mutation,0,mutation,has_brake_checker,,1,1,0,5,0,0,10.0,40.0,10.0,55.0,1,191,18.776823043823242,1.18871925147104,,out_of_road
133,fresh,0,fresh,,,0,1,1,3,1,1,20.0,10.0,15.0,20.0,2,69,4.001304626464844,0.4205077582079431,,out_of_road
134,replay,0,replay,,,0,1,1,3,1,1,20.0,10.0,15.0,20.0,2,51,-0.30138254165649414,0.11381358419563256,,crash_vehicle
135,fresh,0,fresh,,,0,0,0,4,1,1,15.0,40.0,10.0,55.0,1,231,9.1954345703125,0.4254233349775855,,out_of_road
136,mutation,0,mutation,distance_to_nearest,,2,0,0,4,1,0,15.0,40.0,10.0,55.0,1,71,-0.3938632011413574,0.39488719330287314,,out_of_road
